epoch,lr,train_loss,train_f1_macro,train_iou_macro,train_acc_all,train_acc_no_bg,train_d21_acc,train_d21_f1,train_d21_iou,train_d21_bin_acc_all,train_pred_bg_frac,val_loss,val_f1_macro,val_iou_macro,val_acc_all,val_acc_no_bg,val_d21_acc,val_d21_f1,val_d21_iou,val_d21_bin_acc_all,val_pred_bg_frac,val_d11_acc,val_d11_f1,val_d11_iou,val_d11_bin_acc_all,val_d22_acc,val_d22_f1,val_d22_iou,val_d22_bin_acc_all
11,0.00019596433401708298,1.8971365756921834,0.3944345326214562,0.254202251297218,0.4694795941973066,0.3365481879327681,0.9295978322337618,0.42523706657150573,0.2775826457858864,0.9764647583860704,0.4424997609812063,0.4740714728832245,0.8571298254223242,0.7536351157096703,0.7110625406106313,0.8602409064769745,0.9827934288438419,0.8966047654881164,0.8158053659432231,0.9878473069931962,0.5525054136912028,,,,,,,,
12,0.0001952035385969251,1.899618140467397,0.4031343032220957,0.26204193425960826,0.5121433284732845,0.33662790846782964,0.9195705796188111,0.41349739658322776,0.2693589463956438,0.9658067609879615,0.49724296089652537,0.3622293869654338,0.8713943435922641,0.775187614054187,0.8855490883191427,0.86891437570254,0.983520205967139,0.898614164656209,0.8192514897918315,0.9920879787868159,0.7269489765167236,,,,,,,,
13,0.00019437886612703355,1.8843981569463557,0.4093364946183605,0.2664864264213598,0.4918311059058129,0.34413473860367194,0.9325036037891514,0.42610544514367193,0.27839972026183607,0.980345079115146,0.4672552255483774,0.40609495838483173,0.8592007891151847,0.7581569731770345,0.7917099098364512,0.8605227172374725,0.9843877513745193,0.9049808872858992,0.8306586430652296,0.9898003472221458,0.6334435443083445,,,,,,,,
14,0.00019349088179672583,1.880569182909452,0.4098169412589684,0.2677205218219921,0.49925552048049604,0.34500557538512705,0.9222027340630959,0.42258222421193675,0.2769333731364812,0.9673263976623224,0.4761944750805835,0.3577512353658676,0.8765532714257002,0.7837734988163833,0.8822481036186218,0.8729880054791769,0.9838406582221149,0.9004919446044042,0.8218207329311616,0.9922299702961475,0.7232285439968109,,,,,,,,
15,0.00019254019418610616,1.8768805240417694,0.40257024707794237,0.261667132456801,0.4699660081129808,0.3440757184387087,0.9220336559354378,0.42247199237754457,0.2755711180697644,0.967121044238891,0.43986319161795234,0.4775509436925252,0.8566584842245897,0.7532398382505344,0.9421813189983368,0.8322274684906006,0.9804172844347314,0.8796613410039251,0.7886676643513367,0.9947585211859041,0.7999309202035269,,,,,,,,
16,0.00019152745484897493,1.8637892716414446,0.41933679934511525,0.2760172062453191,0.48386713841578344,0.3556618819703589,0.8988466896113297,0.41802973815621913,0.2743702743727231,0.9411007541042226,0.4533070384205638,0.3760104179382324,0.8747567569954406,0.780721988598056,0.8953965206940969,0.871284415324529,0.9844831514126847,0.9066397800923863,0.8319971699065506,0.9919777764213644,0.7366537352403005,,,,,,,,
17,0.0001904533578662864,1.8780832315658356,0.41751704753247504,0.27465996197383374,0.5123869355741915,0.35090152007508113,0.9309563382044819,0.4319030351191853,0.28521556887739374,0.9775259911596442,0.48981081022249234,0.466633935769399,0.8513060687350245,0.7480114653752638,0.8312678138415018,0.8547066847483317,0.9819382155115228,0.8913193731643271,0.8066147013838981,0.9894995795355138,0.6738932331403097,,,,,,,,
18,0.0001893186393704601,1.8661081490816769,0.4188108640842086,0.2752282303467662,0.5121714451929906,0.3529310849058878,0.9309785802544078,0.4342995069358999,0.28650510933001405,0.9773995993019908,0.4892024860515461,0.3758121728897095,0.8707214795967051,0.775209044170141,0.8988523781299591,0.8693079650402069,0.9858931310850266,0.9138738171541806,0.8438889033195102,0.9938039143879441,0.7400384744008383,,,,,,,,
19,0.00018812407704087267,1.8556489152508182,0.4195561421418043,0.2741559724811017,0.4877950494939631,0.3559132443962397,0.9256905622550642,0.43332532213463487,0.283947619511632,0.9712911219029254,0.4570266083403901,0.645952433347702,0.7707215258584362,0.6485314689520775,0.8960002561410269,0.7618389825026194,0.9676358876331936,0.788852812811886,0.6538337274843413,0.9925988939072584,0.7627974649270376,,,,,,,,
20,0.00018687048957087508,1.8572411237063107,0.4196875766498835,0.2754501278762298,0.5131699355332168,0.35085773405495224,0.9252877693121199,0.43034415652017505,0.2828958401339362,0.9710275076485273,0.4926276040243936,0.34873127937316895,0.8877867206104368,0.8026681644376964,0.8780405720074972,0.8872439563274384,0.9872327941691945,0.9245797246453838,0.8623824889424654,0.9905721028645068,0.714638868967692,,,,,,,,
21,0.0001855587361067011,1.8675300483103399,0.4237666872867705,0.27943489390421217,0.5002720439350689,0.35870608114279234,0.9255981405669311,0.43634862050367906,0.28875882630825417,0.9709095988239532,0.47202365048281797,0.3562770461042722,0.8915077739706532,0.8075782976386225,0.9267111122608185,0.8846458892027537,0.987267479586206,0.9247115946146748,0.8625922340943065,0.9925591362846456,0.7668243447939554,,,,,,,,
22,0.0001841897156586516,1.8454192785116343,0.42768104868512524,0.2812635731696465,0.506838018243963,0.35718823630701413,0.9329650991048315,0.4421061197373492,0.2927908048436886,0.9794853050391243,0.48136587076253823,0.3254465311765671,0.8961851568476457,0.8154545782958665,0.8787490924199423,0.8956662913163503,0.9870086877065352,0.9232396538872015,0.8597314735635591,0.9898729960122933,0.7142120401064554,,,,,,,,
23,0.0001827643664849576,1.8629772771488537,0.4162640929443253,0.2745092710438121,0.5062702952565014,0.35239608390452143,0.9302896373370205,0.42967538134952393,0.28372157222506983,0.9767286394025151,0.4806909627847738,0.36460788547992706,0.8725701382919088,0.7776101689281085,0.928742398818334,0.8653143048286438,0.9853696538330695,0.9096659905381449,0.837136970598363,0.994260915120366,0.7723138630390167,,,,,,,,
24,0.0001812836654487449,1.843778180075692,0.4292102720551731,0.2830360961562569,0.5246475859955474,0.3547490535082517,0.9308877651804988,0.4383091452941185,0.28922503976096375,0.9760453550964893,0.5045530946104677,0.40363484621047974,0.8655297610452317,0.7721811923179441,0.8325905799865723,0.8731871545314789,0.9887023982830287,0.9337391755687677,0.8775085165655251,0.9856715732149847,0.6715165972709656,,,,,,,,
25,0.0001797486273485411,1.836980842210196,0.4249897956793931,0.27930860322803774,0.523449557644504,0.3533017424332512,0.9291038922956122,0.4337504410589117,0.2852856483926422,0.9748248120287176,0.502931928301191,0.42997052272160846,0.8449450986830204,0.7419844482950015,0.8679880003134409,0.8487365146478018,0.9831457478889264,0.8990772383123488,0.8188492304474003,0.990471564398795,0.7120364805062612,,,,,,,,
26,0.0001781603042227832,1.8453483806623445,0.42344186615295376,0.27979611160108686,0.5026837862454928,0.3569464143756386,0.9270350695633187,0.43042089383644666,0.2843839643749586,0.9724275282212163,0.47639534690163354,0.347293384373188,0.8899094259707777,0.8050267939129033,0.8813965817292532,0.8894611398379008,0.9865795762197314,0.9204739725035159,0.8559716321219976,0.9901502821179791,0.717741996049881,,,,,,,,
27,0.0001765197846288031,1.8300321343895438,0.4297998126229845,0.2821722317560313,0.493058371377158,0.3601372727564165,0.934158038706477,0.44606284868936613,0.29480614648030934,0.9804007256780554,0.4624946434181053,0.5306149870157242,0.8149959821762626,0.7026944127413448,0.8986420631408691,0.7968104283014933,0.9837560481672668,0.9011342929398874,0.8221654258973814,0.9936373392740118,0.7539737323919932,,,,,,,,
28,0.0001748281928967847,1.849495433427237,0.4307045093083207,0.2853200149430943,0.5300682441337959,0.3555227819760167,0.9325275558788259,0.4414601611559924,0.2932814139615779,0.9782845023627972,0.5095236184713724,0.3466242328286171,0.8851141637546719,0.7971055076932112,0.897740771373113,0.8836277623971304,0.9869245668348684,0.9246588719792072,0.8624368628950277,0.9907346089680225,0.7355094949404398,,,,,,,,
29,0.00017308668835920425,1.8458561505471076,0.42921519124815505,0.2836259550024202,0.5130944952264532,0.35920197792820163,0.9340960650128461,0.4456941502421202,0.2962031895326601,0.9802327189411401,0.48794123509547094,0.3411254907647769,0.8869190122258684,0.8004790454594618,0.9389589130878448,0.8763230741024017,0.9861986283113112,0.9165395306399255,0.8480326320073411,0.9956441243488815,0.7822524209817251,,,,,,,,
30,0.00017129646455628172,1.82759092904471,0.439809596963514,0.29153723858352193,0.4934645432692308,0.370023410532858,0.9323268476846696,0.4480383262369337,0.2969066255911883,0.9781588574388729,0.4597008978570258,0.4382869452238083,0.8627242783307713,0.7644903680812698,0.8489699562390646,0.8599462310473124,0.9878372754971189,0.9280645104191082,0.8677870603149884,0.9903535630967117,0.6908019185066223,,,,,,,,
31,0.00016945874841798795,1.8257704681449838,0.4371981037617954,0.2908005649561193,0.4839375635960719,0.3698122389875092,0.926253713843152,0.44239781341339623,0.2939740567628541,0.9716364720483857,0.4477706589065232,0.4303812086582184,0.8702755728935943,0.7797727308236526,0.889728973309199,0.8727356890837351,0.9871433109180812,0.9235120806692013,0.8605589818651679,0.9907577514647672,0.7296073138713837,,,,,,,,
32,0.00016757479942316816,1.8497364104210914,0.4356988374536726,0.29002659406737336,0.5609157002055561,0.35626560144803743,0.93445614938075,0.4469439333457277,0.2986432450578086,0.980608159845451,0.5480738819895924,0.3436025008559227,0.8922926204908673,0.8087579190238173,0.9407038489977518,0.8823942939440409,0.9833478178139817,0.8998842190156631,0.8203510917025191,0.994951629638595,0.7824611266454061,,,,,,,,
33,0.00016564590873635804,1.823088781816976,0.4363292535515825,0.29005128201048386,0.5363506503872104,0.3625066022851042,0.9236424080830739,0.4352797568402324,0.2879474597686268,0.968805913324883,0.5146618289547367,0.30870870500802994,0.8995818524379632,0.8207200924893739,0.8955783545970917,0.8995895584424337,0.9871754479236614,0.9210593161067296,0.8557557561882124,0.9932954576279616,0.7298733294010162,,,,,,,,
34,0.00016367339832288412,1.8215258621669317,0.43851623177179117,0.2923823234967932,0.5105995231575066,0.3694148884786593,0.9325105303493316,0.4475330714733211,0.2991346743738615,0.9779474218407803,0.4813474641813265,0.3194763585925102,0.9022500968815056,0.8253106394879084,0.9065413673718771,0.9009128411610922,0.988272317747637,0.9302945013284506,0.8718117931329261,0.9913758171928487,0.7411351601282755,,,,,,,,
35,0.00016165862004285467,1.822755457638027,0.44129020930325286,0.2941962309967434,0.5112142496175699,0.36661143600940704,0.9363956943306474,0.4542661154881827,0.3036126915778967,0.9824625828882282,0.4838973892318619,0.32834556698799133,0.8889142655465556,0.8032790648991311,0.9366538226604462,0.8837004204591116,0.9877714360997776,0.930305792903031,0.8711932614164478,0.9930196126301317,0.7767092486222585,,,,,,,,
36,0.00015960295472466243,1.8209156081393048,0.43750523335950686,0.2898511583602768,0.543374281663161,0.36168072205948665,0.9310934041065525,0.4434089853023906,0.2933725839861838,0.9769327123681235,0.5235561557583042,0.29623280465602875,0.9058194389704126,0.8306735545778833,0.9225090146064758,0.9020114342371622,0.9885569571348404,0.9315859518504234,0.8741554474047235,0.9935376485188036,0.7574873268604279,,,,,,,,
37,0.00015750781121863367,1.8164344525837397,0.4405522558633935,0.2940520222639681,0.5056791505613527,0.3717581954869357,0.9323665660358839,0.4510127265532826,0.3025399996626268,0.977893535907377,0.47478773210432146,0.28987281521161395,0.9095275392751053,0.8370143074203229,0.905299723148346,0.9067573149998983,0.9886452477107683,0.9324945922050855,0.8758359022743875,0.993461863199793,0.7391515175501505,,,,,,,,
38,0.0001553746254314727,1.8136734020459901,0.4455946063475546,0.29769491091284495,0.5627907706307365,0.3661313235655531,0.9314890261420719,0.4479012248739947,0.2989834087763578,0.9768803736545915,0.5465447485863746,0.329117255906264,0.899215728382503,0.8202601022714657,0.8952096005280813,0.8978383342425028,0.9884582073566035,0.9329853595373371,0.8765324608476689,0.989048428005566,0.7306038836638132,,,,,,,,
39,0.000153204859342163,1.818010700332535,0.4441237107838307,0.2967134802773798,0.5693408459216565,0.3642293002221968,0.9347639515064455,0.45195898588041933,0.30257912210006643,0.9808873530033675,0.5551167734853037,0.2976873219013214,0.8996847376009177,0.8204874616065321,0.9403391579786936,0.8916263083616892,0.9885466330402674,0.93207865358827,0.874233386555872,0.9942871093749232,0.778811901807785,,,,,,,,
40,0.000151,1.812848878907157,0.44404412372872354,0.2967679281612034,0.5220294232135052,0.37070010571213036,0.9356780695428637,0.4542842500360089,0.3044350749727,0.9816028621646157,0.49498460676286604,0.29985716690619785,0.8978068372963066,0.8176076256575504,0.9328309893608093,0.893147349357605,0.9876060502544467,0.9258504772209061,0.8648751056997223,0.9937854342989684,0.7699414590994517,,,,,,,,
41,0.00014876155850544165,1.8278076627871374,0.4403306493462014,0.29451893668660745,0.5250606937008304,0.36812675595153255,0.935226420443708,0.45088887123766863,0.3020611306593937,0.981448887111349,0.4992742471761637,0.3152292196949323,0.9023960116580253,0.8250566141904331,0.8885996540387472,0.9021934767564138,0.9885070930625406,0.9310467204825792,0.8730479412521696,0.9920438130695849,0.7226496438185374,,,,,,,,
42,0.00014649106897447558,1.813934745488467,0.4447352394949538,0.2974765681921357,0.5517239870724978,0.3663176203836928,0.9367056271109955,0.4556648314018365,0.305649398967392,0.9826282421191338,0.5323494330986397,0.29305678606033325,0.9062198574474389,0.8313488766989444,0.9365263283252716,0.9020832280317942,0.9895950317992882,0.9386957373119396,0.8863798808648538,0.9939398023816507,0.7721420327822367,,,,,,,,
43,0.00014419008748721294,1.8043720763880056,0.4483023137929516,0.29859992307084954,0.5454797811441489,0.3691190686988664,0.9369195650468272,0.4601068163440375,0.30720155608755134,0.9829980276680578,0.5243336604191706,0.2830224533875783,0.9016954633169364,0.8239935158654098,0.9353157083193461,0.8955921828746796,0.988573966732894,0.93112235165984,0.8731042781115508,0.9950484381780916,0.7719432512919108,,,,,,,,
44,0.00014186019102142844,1.8152969212798806,0.4461898145056437,0.3003435842146805,0.5975668847144067,0.3614247805484525,0.9343566916648692,0.4503023819458708,0.302225259334813,0.9800770366107757,0.5905307689746777,0.27798908948898315,0.915799747321364,0.847112399252354,0.8768461545308431,0.9153935710589091,0.9892697482780343,0.9370944490080024,0.8830955949444464,0.9849438985188042,0.707754522562027,,,,,,,,
45,0.00013950297637177882,1.8086268785116555,0.44560230537134665,0.2982668564623434,0.5282197432084517,0.37274733219634404,0.9370928271812046,0.4578145040826136,0.30695644660661914,0.9829418475810553,0.5019626217288571,0.2627698828776677,0.9116203545217078,0.8401446183027237,0.9273767371972402,0.9079287052154541,0.9893665553002076,0.9359630804857483,0.8812033759728705,0.9941120571559563,0.7609560688336691,,,,,,,,
46,0.00013712005905543945,1.8068274367939343,0.44493338959443124,0.29716616816676894,0.5674270949997269,0.3650102440814872,0.9366106436685908,0.456561523354165,0.30587414289392617,0.9829352852347099,0.5516492403470553,0.28920644770065945,0.9112868408887002,0.8401906780496291,0.902534157037735,0.9105987648169199,0.989575813888587,0.9387593212027036,0.8860023759846879,0.9897953457301755,0.7349463601907095,,,,,,,,
47,0.00013471307220490954,1.805373526953317,0.4483716713833509,0.29945666307176516,0.5790705113977819,0.3647124792312409,0.9357258310234231,0.4572076995444276,0.30594636500977646,0.9812884564165553,0.5671065537245957,0.34371667603651684,0.8916338804088061,0.8094074796429535,0.8584104776382446,0.8899599611759186,0.9899579358366428,0.9412719092252587,0.8907961139191652,0.9920105828178488,0.6946290830771128,,,,,,,,
48,0.00013228366544874485,1.819020324653679,0.4445423576829581,0.29755386512120924,0.537581970641663,0.3673096781114598,0.9380490855920267,0.45857432407719023,0.30858432549736364,0.984571390218593,0.5144749354649257,0.3271586149930954,0.8954688844239839,0.8147469540464497,0.8907172381877899,0.8925482332706451,0.9890961581319165,0.9341459897018053,0.8784497627480782,0.9938181559244025,0.7265662352244059,,,,,,,,
49,0.00012983350378098445,1.8143316173886919,0.4402390871414541,0.2951100723223693,0.5387778115439248,0.36840124318858125,0.935848620009272,0.45337588344899193,0.305332619127136,0.9817895955971992,0.5157177264873798,0.2615978270769119,0.9126978630121116,0.8418446394348625,0.9477237363656362,0.9056224326292673,0.9895431317931759,0.9385281706609933,0.8857658401902068,0.9947669982909387,0.7838748594125112,,,,,,,,
50,0.00012736426642004703,1.816033365009548,0.44824746281904476,0.2989978535090563,0.5693493289547367,0.36439871194062534,0.9380231333735566,0.4596508528353889,0.3079937620419588,0.9840091091768811,0.5560325675911003,0.3704252665241559,0.8952865511665514,0.8141580398111389,0.9454744160175323,0.8852207163969675,0.9863038586019809,0.9171741205807744,0.8496640974084183,0.9955790201822148,0.7865787148475647,,,,,,,,
51,0.00012487764565787874,1.8029665988642019,0.44880194365217246,0.30012946734677753,0.5285231050077852,0.37391313207107824,0.9351815571169351,0.45865889014136235,0.3060974108875784,0.9806126948002419,0.5022831630039882,0.3112427244583766,0.9031050665909494,0.8272006380380192,0.8960008521874746,0.9013319611549377,0.9883086850230153,0.9289915283045871,0.8693558186959991,0.9943550109862515,0.7301325500011444,,,,,,,,
52,0.0001223753457001404,1.798059032513545,0.450072075366571,0.3010344285925902,0.5784533307268903,0.36753708593078427,0.9375484550353956,0.4620121137978522,0.3106960704398101,0.9837620875217781,0.5646310019326377,0.24295052389303842,0.9201014762408845,0.8542796062196011,0.9118300577004751,0.9191705187161764,0.9898092381261319,0.9383661693214481,0.8855736682448186,0.9942324320474493,0.7423747678597769,,,,,,,,
53,0.00011985908149823045,1.7986150675720267,0.4509396727187466,0.30315570138179715,0.5832485919232135,0.3673362429742213,0.9387988133070971,0.46339444530695184,0.3122355802976075,0.985182968886507,0.5709788715922749,0.2891801670193672,0.9078971481404987,0.8345652416117758,0.9336507221062978,0.9053453306357065,0.9899156191619999,0.9408153797684856,0.890181287781115,0.994592454698274,0.7679294248421987,,,,,,,,
54,0.00011733057757394263,1.7972800148116959,0.4462197648743038,0.29640982892559814,0.5562898329087904,0.36828931603398357,0.9364921248951689,0.4624194795317051,0.3087565560088642,0.9824269968312188,0.5373727758447607,0.2826380704840024,0.9134119458275213,0.843040936469153,0.9205029904842377,0.9117337564627329,0.98819637788232,0.9292914778228183,0.8701785128021312,0.9926043192544807,0.7527946531772614,,,,,,,,
55,0.00011479156683756505,1.7947402900749154,0.45032863468772477,0.29967987917005207,0.5161935766260107,0.37622729621150275,0.9376928832176504,0.46678942888848207,0.3128148523517001,0.9835851709325083,0.4851685637360686,0.32447485625743866,0.8903223587694361,0.8060492467548679,0.90336940685908,0.8870465358098348,0.9870521504674886,0.921834258976132,0.8566702917503122,0.9940850999619459,0.7402509152889252,,,,,,,,
56,0.00011224378940023004,1.8110751130364158,0.45178343271699234,0.3029397273606712,0.5441086775773055,0.3728750738855842,0.9374656785059884,0.4636587826009919,0.31148613504345524,0.9831955916397306,0.5206981205440068,0.26874883969624835,0.9199199264334559,0.854090812119257,0.8442419370015463,0.9199487169583639,0.9900684586234476,0.9430550087262185,0.8934342608282072,0.9773292541503152,0.6742452879746755,,,,,,,,
57,0.0001096889913813288,1.7957460955306366,0.4527598254017284,0.30219725758494503,0.5764248721249454,0.36880570728253653,0.9386787479133635,0.4677628862051388,0.3141389564990015,0.9847406240609222,0.5621633996496668,0.25563236822684604,0.9164155418152565,0.8481041982076426,0.9343644976615906,0.9132839143276215,0.9897939197042201,0.9389732748760634,0.8866235084657479,0.995051235622753,0.7670735716819763,,,,,,,,
58,0.00010712892371180848,1.7976136557705753,0.4563625354749105,0.3061784321888018,0.6050692471590909,0.3652226918122985,0.9373700333001656,0.4632329875042994,0.31116438877308417,0.9833036836209913,0.5984263386759725,0.29444272816181183,0.9041187210881453,0.828097857966386,0.9207791686058044,0.9040263791879019,0.9881859233388983,0.9273822448528817,0.8661887981747943,0.995188903808517,0.7544853289922079,,,,,,,,
59,0.00010456534093417156,1.7968947854075399,0.45149587258735985,0.3025774317796407,0.5283063875211702,0.3763444642503778,0.9356467690519268,0.4618790757079808,0.3096006084530387,0.9810235083519244,0.5004390903286167,0.25588347266117734,0.9153614039899826,0.846629655376975,0.9306863645712534,0.9124447107315063,0.9900379848406845,0.9404601983976129,0.8892102868392454,0.9939776102701057,0.7632494668165842,,,,,,,,
60,0.00010200000000000001,1.7965661829168147,0.4505569254114856,0.3018382061666654,0.5892210740309495,0.36547184157204793,0.9381525525752493,0.4625683680380421,0.3107800588879299,0.9845835012155062,0.5785136723018193,0.28186606615781784,0.9155225615426877,0.847021182477239,0.9158563514550527,0.91412752866745,0.9900648992334413,0.9413554765903637,0.8909702910789671,0.9926530626084302,0.747560977935791,,,,,,,,
61,9.943465906582844e-05,1.793971791134014,0.4540500576617416,0.3060275102427405,0.5562361070326158,0.37413110125523347,0.9393175425663162,0.46826909729975075,0.31742126372437485,0.9850912027424948,0.5357710298124727,0.2617892548441887,0.9138260114998099,0.8443710371508985,0.9235594968001047,0.9118303259213766,0.990361926602355,0.9437395692160768,0.895026231749128,0.9935209486218851,0.755562941233317,,,,,,,,
62,9.687107628819152e-05,1.7967949055291557,0.45266847210911526,0.30320913771605323,0.6043663291664391,0.3644594590772282,0.9372001890594885,0.46306160036660937,0.31048669400366047,0.9832203471576502,0.5975806496360085,0.2543949211637179,0.9188729039316811,0.8524061598140212,0.9192705055077871,0.9178870916366577,0.9900701963884636,0.940587276891084,0.8896337339603453,0.9934238009981872,0.7502288917700449,,,,,,,,
63,9.43110086186712e-05,1.794788189701267,0.45501815187955835,0.30486964934555794,0.546889831969788,0.37417046470450355,0.9386990414406304,0.46743412684165203,0.31455026921821333,0.9846780416848027,0.5241256393752731,0.25021446744600934,0.9187140165975946,0.8520544188345025,0.9071854551633199,0.9177937706311544,0.9906555390067732,0.944728158456058,0.8968181875717945,0.9934833102755309,0.7380466957887014,,,,,,,,
64,9.175621059976997e-05,1.7915552621121174,0.4557308733477763,0.30421081145161627,0.5801190996503497,0.36871319535103714,0.9383425360756722,0.4681046894716684,0.3131879224037771,0.9842233191002583,0.5667877730789718,0.2819451441367467,0.9137275538042428,0.843669022780228,0.916433721780777,0.911620964606603,0.9895590558704552,0.9376958894964317,0.8847037564179242,0.9939456515841246,0.7486971616744995,,,,,,,,
65,8.920843316243496e-05,1.7922693599354138,0.4546949331051867,0.30443109921448425,0.5824714073768029,0.3695087902821027,0.9388743560918535,0.4688013620645224,0.3155219543248166,0.9849338131350319,0.5695037841796875,0.2657982409000397,0.916107208000689,0.8477264844309599,0.9182173113028208,0.9149915277957916,0.9888375665844058,0.9323918221187357,0.8748053381416985,0.9945500691731003,0.7495201130708059,,,,,,,,
66,8.666942242605737e-05,1.789127852533247,0.4573432171303537,0.3056704562266814,0.585274916428786,0.369963333740101,0.9383539087782963,0.46900745594544146,0.314669788844361,0.9841683661186694,0.5725480193024749,0.29070280989011127,0.9103284280815447,0.8386590448409269,0.9271623492240906,0.9087227384249369,0.989890461169809,0.940454173213967,0.889628616151983,0.9935958862303921,0.7601184447606405,,,,,,,,
67,8.414091850176956e-05,1.7956720432201465,0.4539733507464546,0.30717027040142386,0.6057264421369646,0.3664611147885973,0.9388886708952255,0.46533418290926015,0.31618997423526435,0.9848288689459205,0.5989642910190396,0.26319676637649536,0.9179875198433763,0.851200518580845,0.9150856932004293,0.9169211983680725,0.9900871640565304,0.9418276416918254,0.8916501497792737,0.9919869316948019,0.7461689511934916,,,,,,,,
68,8.162465429985958e-05,1.7901431947321325,0.45588252559822634,0.3055049230485133,0.5855478140024039,0.37065913127018857,0.9379756899353678,0.46508988873879126,0.31259170800283476,0.9838262704701775,0.572847699785566,0.2621036469936371,0.9168527711423535,0.849075635279528,0.9206415911515554,0.9152933657169342,0.9904411509833193,0.943289021405437,0.8942534334444296,0.9931683010524407,0.7520353595415751,,,,,,,,
