epoch,split,loss,acc_all,acc_no_bg,f1_macro,iou_macro,d21_acc,d21_f1,d21_iou,d21_bin_acc_all,pred_bg_frac,lr,sec,d11_acc,d11_f1,d11_iou,d11_bin_acc_all,d22_acc,d22_f1,d22_iou,d22_bin_acc_all
1,train,nan,0.8098366477272727,0.0,0.0,0.0,0.9141655257405991,0.0,0.0,0.9836785376487994,1.0,0.00019996590383506793,160.8390233516693,,,,,,,,
1,val,nan,0.8147674600283304,0.0,0.0,0.0,0.915458980545594,0.0,0.0,0.9843226114908094,1.0,0.00019996590383506793,160.8390233516693,0.9175790771597373,0.0,0.0,0.9847087436251409,0.9453962365130574,0.0,0.0,0.9898674011229703
2,train,nan,0.8097492564808239,0.0,0.0,0.0,0.9141789574108352,0.0,0.0,0.9836689875675331,1.0,0.0001998636387080801,147.0228292942047,,,,,,,,
2,val,nan,0.8147674600283304,0.0,0.0,0.0,0.915458980545594,0.0,0.0,0.9843226114908094,1.0,0.0001998636387080801,147.0228292942047,0.9175790771597373,0.0,0.0,0.9847087436251409,0.9453962365130574,0.0,0.0,0.9898674011229703
3,train,nan,0.8097492564808239,0.0,0.0,0.0,0.9141697973213716,0.0,0.0,0.9836730957030498,1.0,0.00019969327470644626,148.91454458236694,,,,,,,,
3,val,nan,0.8147674600283304,0.0,0.0,0.0,0.915458980545594,0.0,0.0,0.9843226114908094,1.0,0.00019969327470644626,148.91454458236694,0.9175790771597373,0.0,0.0,0.9847087436251409,0.9453962365130574,0.0,0.0,0.9898674011229703
4,train,nan,0.8098366477272727,0.0,0.0,0.0,0.9142103556406695,0.0,0.0,0.9836808318023997,1.0,0.0001994549285891432,142.62630462646484,,,,,,,,
4,val,nan,0.8147674600283304,0.0,0.0,0.0,0.915458980545594,0.0,0.0,0.9843226114908094,1.0,0.0001994549285891432,142.62630462646484,0.9175790771597373,0.0,0.0,0.9847087436251409,0.9453962365130574,0.0,0.0,0.9898674011229703
5,train,nan,0.8097492564808239,0.0,0.0,0.0,0.9141313425386223,0.0,0.0,0.983666053185021,1.0,0.00019914876370669414,148.89643669128418,,,,,,,,
5,val,nan,0.8147674600283304,0.0,0.0,0.0,0.915458980545594,0.0,0.0,0.9843226114908094,1.0,0.00019914876370669414,148.89643669128418,0.9175790771597373,0.0,0.0,0.9847087436251409,0.9453962365130574,0.0,0.0,0.9898674011229703
6,train,nan,0.8097492564808239,0.0,0.0,0.0,0.9141681033108016,0.0,0.0,0.9836665867091141,1.0,0.0001987749898892162,148.0206048488617,,,,,,,,
6,val,nan,0.8147674600283304,0.0,0.0,0.0,0.915458980545594,0.0,0.0,0.9843226114908094,1.0,0.0001987749898892162,148.0206048488617,0.9175790771597373,0.0,0.0,0.9847087436251409,0.9453962365130574,0.0,0.0,0.9898674011229703
7,train,nan,0.8099240389737216,0.0,0.0,0.0,0.9141230149535431,0.0,0.0,0.9836816854409487,1.0,0.00019833386330261348,146.51851296424866,,,,,,,,
7,val,nan,0.8147674600283304,0.0,0.0,0.0,0.915458980545594,0.0,0.0,0.9843226114908094,1.0,0.00019833386330261348,146.51851296424866,0.9175790771597373,0.0,0.0,0.9847087436251409,0.9453962365130574,0.0,0.0,0.9898674011229703
8,train,nan,0.8097492564808239,0.0,0.0,0.0,0.9141540878372454,0.0,0.0,0.9836678138145283,1.0,0.00019782568627301365,146.74555206298828,,,,,,,,
8,val,nan,0.8147674600283304,0.0,0.0,0.0,0.915458980545594,0.0,0.0,0.9843226114908094,1.0,0.00019782568627301365,146.74555206298828,0.9175790771597373,0.0,0.0,0.9847087436251409,0.9453962365130574,0.0,0.0,0.9898674011229703
9,train,nan,0.8099240389737216,0.0,0.0,0.0,0.9141293257942116,0.0,0.0,0.9836830726035908,1.0,0.00019725080707956878,149.95451664924622,,,,,,,,
9,val,nan,0.8147674600283304,0.0,0.0,0.0,0.915458980545594,0.0,0.0,0.9843226114908094,1.0,0.00019725080707956878,149.95451664924622,0.9175790771597373,0.0,0.0,0.9847087436251409,0.9453962365130574,0.0,0.0,0.9898674011229703
10,train,nan,0.8097492564808239,0.0,0.0,0.0,0.9141877910523829,0.0,0.0,0.9836738426367801,1.0,0.00019660961971576226,146.49613237380981,,,,,,,,
10,val,nan,0.8147674600283304,0.0,0.0,0.0,0.915458980545594,0.0,0.0,0.9843226114908094,1.0,0.00019660961971576226,146.49613237380981,0.9175790771597373,0.0,0.0,0.9847087436251409,0.9453962365130574,0.0,0.0,0.9898674011229703
11,train,nan,0.8099240389737216,0.0,0.0,0.0,0.9141579030839896,0.0,0.0,0.9836847798806886,1.0,0.00019590256361938518,150.37487721443176,,,,,,,,
11,val,nan,0.8147674600283304,0.0,0.0,0.0,0.915458980545594,0.0,0.0,0.9843226114908094,1.0,0.00019590256361938518,150.37487721443176,0.9175790771597373,0.0,0.0,0.9847087436251409,0.9453962365130574,0.0,0.0,0.9898674011229703
12,train,nan,0.8097492564808239,0.0,0.0,0.0,0.9141376478703712,0.0,0.0,0.9836652528988814,1.0,0.00019513012337136777,148.21641397476196,,,,,,,,
12,val,nan,0.8147674600283304,0.0,0.0,0.0,0.915458980545594,0.0,0.0,0.9843226114908094,1.0,0.00019513012337136777,148.21641397476196,0.9175790771597373,0.0,0.0,0.9847087436251409,0.9453962365130574,0.0,0.0,0.9898674011229703
13,train,nan,0.8097492564808239,0.0,0.0,0.0,0.9141608222427544,0.0,0.0,0.9836735758747337,1.0,0.00019429282836367175,149.28137707710266,,,,,,,,
13,val,nan,0.8147674600283304,0.0,0.0,0.0,0.915458980545594,0.0,0.0,0.9843226114908094,1.0,0.00019429282836367175,149.28137707710266,0.9175790771597373,0.0,0.0,0.9847087436251409,0.9453962365130574,0.0,0.0,0.9898674011229703
14,train,nan,0.8097492564808239,0.0,0.0,0.0,0.9141792578602062,0.0,0.0,0.9836713350735427,1.0,0.00019339125243647155,148.9755265712738,,,,,,,,
14,val,nan,0.8147674600283304,0.0,0.0,0.0,0.915458980545594,0.0,0.0,0.9843226114908094,1.0,0.00019339125243647155,148.9755265712738,0.9175790771597373,0.0,0.0,0.9847087436251409,0.9453962365130574,0.0,0.0,0.9898674011229703
15,train,nan,0.8097492564808239,0.0,0.0,0.0,0.9141817605624127,0.0,0.0,0.9836717618928171,1.0,0.000192426013484873,149.05893111228943,,,,,,,,
15,val,nan,0.8147674600283304,0.0,0.0,0.0,0.915458980545594,0.0,0.0,0.9843226114908094,1.0,0.000192426013484873,149.05893111228943,0.9175790771597373,0.0,0.0,0.9847087436251409,0.9453962365130574,0.0,0.0,0.9898674011229703
16,train,nan,0.8097492564808239,0.0,0.0,0.0,0.9141505998380997,0.0,0.0,0.983665519660928,1.0,0.00019139777303543875,153.34827828407288,,,,,,,,
16,val,nan,0.8147674600283304,0.0,0.0,0.0,0.915458980545594,0.0,0.0,0.9843226114908094,1.0,0.00019139777303543875,153.34827828407288,0.9175790771597373,0.0,0.0,0.9847087436251409,0.9453962365130574,0.0,0.0,0.9898674011229703
17,train,nan,0.8097492564808239,0.0,0.0,0.0,0.9141188298094995,0.0,0.0,0.983660878001318,1.0,0.0001903072357928111,139.91309547424316,,,,,,,,
