epoch,train_acc,train_d21_acc,train_d21_f1,train_d21_iou,train_f1,train_iou,train_loss,train_prec,train_rec,val_acc,val_d21_acc,val_d21_f1,val_d21_iou,val_f1,val_iou,val_loss,val_prec,val_rec
11,0.06590339541435242,0.9412891588712994,0.0007432607833079091,0.00037265302784554046,0.02914009615778923,0.015261376276612282,2.8591560890800074,0.06699015945196152,0.06637443602085114,0.09973401576280594,0.9464320242404938,0.0,0.0,0.027315592393279076,0.015131110325455666,2.6129645506540933,0.020125078037381172,0.09585308283567429
12,0.0721844732761383,0.9414087395918996,0.000589763717313932,0.00029599100129608385,0.03290880471467972,0.017306014895439148,2.8475371549004,0.07021038979291916,0.0675811767578125,0.09411557018756866,0.9464320242404938,0.0,0.0,0.026286916807293892,0.014531158842146397,2.586374560991923,0.018825074657797813,0.09216231107711792
13,0.06661055982112885,0.9416819522255345,9.755729207650691e-06,4.878514071031914e-06,0.026895420625805855,0.014124882407486439,2.8301805069572046,0.06780241429805756,0.06687451899051666,0.1046418845653534,0.9464320242404938,0.0,0.0,0.026378709822893143,0.014430760405957699,2.5316860675811768,0.021845627576112747,0.10442470759153366
14,0.07190588116645813,0.9414031982421875,0.0007001635308397528,0.00035136275638299256,0.03236590698361397,0.017006192356348038,2.8148579597473145,0.0698397308588028,0.07273683696985245,0.10296566784381866,0.9464320242404938,0.0,0.0,0.029958216473460197,0.01646541990339756,2.476227045059204,0.025491513311862946,0.10108508169651031
15,0.07680483162403107,0.9416698255037007,4.84956594902435e-05,2.4254197629297298e-05,0.033740125596523285,0.01789124496281147,2.822937133437709,0.06675601005554199,0.07068247348070145,0.13499820232391357,0.9464320242404938,0.0,0.0,0.03967761993408203,0.023118389770388603,2.5399208267529807,0.03954238444566727,0.1032138392329216
16,0.07861822098493576,0.9416853653757196,1.4344052749937082e-05,7.17367118723862e-06,0.033374182879924774,0.017655419185757637,2.790555507258365,0.0634625107049942,0.07357996702194214,0.10005268454551697,0.9464320242404938,0.0,0.0,0.028930597007274628,0.015943581238389015,2.4969785114129386,0.020857946947216988,0.10250654071569443
17,0.07244700193405151,0.9396305285002056,0.006656742112957621,0.003504438444590625,0.028547802940011024,0.015030673705041409,2.7992532083862707,0.06871003657579422,0.07329181581735611,0.09483963996171951,0.9464320242404938,0.0,0.0,0.02828698791563511,0.015588751994073391,2.5068291823069253,0.04690210893750191,0.09921251237392426
18,0.0712161436676979,0.9416916696648848,3.854451168154551e-06,1.927426005989362e-06,0.02934122271835804,0.015430749393999577,2.795989631351672,0.06753978878259659,0.07238807529211044,0.08111058175563812,0.9464320242404938,0.0,0.0,0.025790877640247345,0.014066196046769619,2.639350473880768,0.022894537076354027,0.09140737354755402
19,0.07070818543434143,0.941693797864412,1.2847938098649306e-06,6.424753289473684e-07,0.029604032635688782,0.015615221112966537,2.8061550027445743,0.044632382690906525,0.07424962520599365,0.10800781100988388,0.9464320242404938,0.0,0.0,0.02829345315694809,0.015465278178453445,2.4706289966901145,0.03477539122104645,0.10477997362613678
20,0.06528449058532715,0.9416872124922903,1.717921634502881e-05,8.591329108304834e-06,0.026053454726934433,0.01371185202151537,2.8104092359542845,0.05019000917673111,0.06882607191801071,0.1027369424700737,0.9464320242404938,0.0,0.0,0.031292833387851715,0.01711442321538925,2.4665950338045755,0.035501282662153244,0.09489132463932037
21,0.06740497797727585,0.9416858472322163,3.4828851448868685e-05,1.7431185972925864e-05,0.029197655618190765,0.015316887758672237,2.791156670921727,0.0704263225197792,0.06971593201160431,0.10165887326002121,0.9464320242404938,0.0,0.0,0.023573137819767,0.013101033866405487,2.4797145624955497,0.01968926005065441,0.10112038254737854
22,0.07393622398376465,0.9416911476536801,1.4137696146478743e-05,7.071198112833755e-06,0.03135812282562256,0.01654927060008049,2.802066983674702,0.07885881513357162,0.07396332174539566,0.1378469318151474,0.9464320242404938,0.0,0.0,0.03819003701210022,0.022400617599487305,2.647693117459615,0.03137193247675896,0.10160739719867706
23,0.07282397896051407,0.9416467767012747,0.00020890167861169494,0.0001047692466894851,0.031091703101992607,0.016404729336500168,2.7959572177184255,0.060695432126522064,0.07328927516937256,0.11823280900716782,0.9464320242404938,0.0,0.0,0.034754808992147446,0.019674960523843765,2.4790057142575583,0.0343310609459877,0.10850004106760025
24,0.07495816051959991,0.941615094636616,0.000222638977572071,0.00011198696280955215,0.03097541444003582,0.016351278871297836,2.765651994002493,0.06704705953598022,0.07308348268270493,0.09817472845315933,0.9464320242404938,0.0,0.0,0.024023307487368584,0.013376341201364994,2.513458023468653,0.018761813640594482,0.10290487110614777
25,0.07302406430244446,0.9416513944927015,0.0001602275979965399,8.027669778369416e-05,0.02949337288737297,0.015632769092917442,2.7536294309716474,0.09043919295072556,0.0750182643532753,0.11412739008665085,0.9464320242404938,0.0,0.0,0.03574591502547264,0.01978348195552826,2.494293729464213,0.047295499593019485,0.10346669703722
26,0.07550089061260223,0.9416925530684622,1.7679182690166814e-06,8.840486483868996e-07,0.02965747006237507,0.01567346788942814,2.7677792323263066,0.05543258786201477,0.07345543801784515,0.09288458526134491,0.9464320242404938,0.0,0.0,0.025836817920207977,0.014221413061022758,2.460208237171173,0.02154051885008812,0.10308686643838882
27,0.07076110690832138,0.941622563412315,0.0001728695302179198,8.669728148992076e-05,0.02944144234061241,0.015599065460264683,2.736417395190189,0.0633149966597557,0.07613936066627502,0.09517629444599152,0.9464320242404938,0.0,0.0,0.02454976737499237,0.013618279248476028,2.497505863507589,0.03550083935260773,0.1028655618429184
28,0.06889808923006058,0.9416921113666735,1.927073109946262e-06,9.637129934210527e-07,0.0298606026917696,0.015731658786535263,2.7640161928377656,0.04852233827114105,0.07379237562417984,0.12830296158790588,0.9464320242404938,0.0,0.0,0.042485982179641724,0.02404528670012951,2.40833772222201,0.037517186254262924,0.10691667348146439
29,0.07517921179533005,0.9416939183285362,6.424361113345713e-07,3.212376644736842e-07,0.031150037422776222,0.0164321418851614,2.7371335437423303,0.07085525244474411,0.07353029400110245,0.0961579978466034,0.9464320242404938,0.0,0.0,0.02655256725847721,0.014787498861551285,2.5859272877375283,0.025321492925286293,0.10467737913131714
30,0.0695330947637558,0.9416912681178042,9.735404878695645e-06,4.86887111037504e-06,0.027867252007126808,0.014700197614729404,2.774573897060595,0.04414738714694977,0.0717179998755455,0.09476382285356522,0.9464320242404938,0.0,0.0,0.025462422519922256,0.014035544358193874,2.4133298695087433,0.024319477379322052,0.10365207493305206
31,0.06780443340539932,0.9416939986379523,0.0,0.0,0.027655040845274925,0.014605103991925716,2.7409274201644096,0.038747694343328476,0.07514249533414841,0.09754960238933563,0.9464320242404938,0.0,0.0,0.0212952122092247,0.011921778321266174,2.4032340347766876,0.01848696917295456,0.10712625086307526
32,0.06654345989227295,0.9416935970908717,2.328694048739888e-06,1.1645258813299924e-06,0.024936702102422714,0.013140830211341381,2.76670347138455,0.05716049298644066,0.07560162991285324,0.09376156330108643,0.9464320242404938,0.0,0.0,0.024374399334192276,0.013558990322053432,2.420784423748652,0.015958085656166077,0.09387814998626709
33,0.0790112167596817,0.9416943198756168,0.0,0.0,0.03380968049168587,0.01789688877761364,2.7425807865042438,0.04847134277224541,0.07649707794189453,0.09265393763780594,0.9464320242404938,0.0,0.0,0.025929657742381096,0.014372485689818859,2.3781575361887612,0.02327599748969078,0.10542164742946625
34,0.0736793503165245,0.9416921916760896,0.0,0.0,0.029846210032701492,0.015813177451491356,2.732585186707346,0.0541519895195961,0.0767219215631485,0.0965428426861763,0.9464320242404938,0.0,0.0,0.02374713495373726,0.013219363056123257,2.436503231525421,0.040826890617609024,0.10145707428455353
35,0.07874607294797897,0.9416943198756168,0.0,0.0,0.02903936617076397,0.015343031845986843,2.724543824321345,0.07673734426498413,0.07461618632078171,0.09597425162792206,0.9464320242404938,0.0,0.0,0.022447220981121063,0.012550843879580498,2.4127435187498727,0.01746414601802826,0.10530848056077957
36,0.06919363141059875,0.9416943198756168,0.0,0.0,0.02853679284453392,0.015102476812899113,2.704522875108217,0.049069322645664215,0.07552557438611984,0.09708444774150848,0.9464320242404938,0.0,0.0,0.023412803187966347,0.013018027879297733,2.4414965311686196,0.023391060531139374,0.10794299095869064
37,0.07330342382192612,0.9416940387926603,0.0,0.0,0.0280942153185606,0.014875837601721287,2.7298673654857435,0.03464468568563461,0.07957960665225983,0.10024093091487885,0.9464320242404938,0.0,0.0,0.032367102801799774,0.017871461808681488,2.3837817509969077,0.022757291793823242,0.10288310796022415
38,0.07508163154125214,0.9416942797209087,0.0,0.0,0.031617701053619385,0.01672770269215107,2.7163337356165838,0.04464012011885643,0.07810033857822418,0.10059686005115509,0.9464320242404938,0.0,0.0,0.028127675876021385,0.015586541965603828,2.4696285823980966,0.017982494086027145,0.09877179563045502
39,0.07344584912061691,0.941693797864412,0.0,0.0,0.029230086132884026,0.01544503029435873,2.718596295306557,0.039559658616781235,0.07493766397237778,0.10271766781806946,0.9464320242404938,0.0,0.0,0.029093820601701736,0.016044968739151955,2.4207046230634055,0.022930068895220757,0.10358816385269165
40,0.07302270084619522,0.9416941191020765,0.0,0.0,0.031031735241413116,0.016421016305685043,2.7449535313405486,0.05119192972779274,0.07539518922567368,0.09637515246868134,0.9464320242404938,0.0,0.0,0.028752384707331657,0.015916038304567337,2.4879623452822366,0.019818533211946487,0.10522676259279251
41,0.07833978533744812,0.941693757709704,0.0,0.0,0.030025240033864975,0.015916163101792336,2.727099061012268,0.06624461710453033,0.07456903904676437,0.09512554109096527,0.9464320242404938,0.0,0.0,0.021781716495752335,0.012199444696307182,2.3853563567002616,0.020822038874030113,0.10755770653486252
42,0.07238151133060455,0.9416943198756168,0.0,0.0,0.028114084154367447,0.014846213161945343,2.6942132021251477,0.05124921351671219,0.07683335989713669,0.096955306828022,0.9464320242404938,0.0,0.0,0.027717892080545425,0.015459952875971794,2.4011486172676086,0.018399754539132118,0.10904572159051895
43,0.07741538435220718,0.9416941191020765,0.0,0.0,0.029207075014710426,0.015484260395169258,2.7078322975259077,0.04566243663430214,0.07679901272058487,0.10106329619884491,0.9464320242404938,0.0,0.0,0.02654716931283474,0.014851324260234833,2.4076344668865204,0.01676519215106964,0.10707604140043259
44,0.07381896674633026,0.9416892603824013,8.971076686633746e-06,4.4861348502117355e-06,0.028722573071718216,0.015214614570140839,2.698825681209564,0.04499393329024315,0.07798296958208084,0.10198011249303818,0.9464320242404938,0.0,0.0,0.026233814656734467,0.014554156921803951,2.347549925247828,0.021420078352093697,0.10291124135255814
45,0.07676544040441513,0.9416749653063322,3.883137350334837e-05,1.9426622326902457e-05,0.029794158414006233,0.015788143500685692,2.7075442860001013,0.049986645579338074,0.0788842961192131,0.09547632932662964,0.9464320242404938,0.0,0.0,0.02175464667379856,0.01219203695654869,2.462986479202906,0.016311779618263245,0.10560037940740585
46,0.07543061673641205,0.9416941592567846,0.0,0.0,0.0308361928910017,0.0163167305290699,2.7115555612664473,0.04527953267097473,0.08047758042812347,0.10449154675006866,0.9464320242404938,0.0,0.0,0.027002329006791115,0.015096642076969147,2.3613672256469727,0.02737920917570591,0.10725323110818863
47,0.07219889014959335,0.9416894611559417,1.314639177039405e-06,6.574016879312694e-07,0.02854256145656109,0.015191075392067432,2.701928360211222,0.06071187183260918,0.0799623653292656,0.09227937459945679,0.9464320242404938,0.0,0.0,0.023182261735200882,0.012854762375354767,2.377350072065989,0.029028967022895813,0.10471569746732712
48,0.07607702910900116,0.9416943198756168,0.0,0.0,0.02919371798634529,0.015518811531364918,2.6917206513254266,0.04809607192873955,0.07810014486312866,0.09767937660217285,0.9464320242404938,0.0,0.0,0.022188887000083923,0.012413709424436092,2.3528078496456146,0.030992943793535233,0.1056252270936966
49,0.07664240896701813,0.9416942797209087,0.0,0.0,0.029944078996777534,0.015861880034208298,2.674535770165293,0.06665383279323578,0.07727357000112534,0.09946096688508987,0.9464320242404938,0.0,0.0,0.02263927087187767,0.012619225308299065,2.467831790447235,0.017562538385391235,0.1035401001572609
50,0.07482347637414932,0.9416939986379523,0.0,0.0,0.02819713205099106,0.01489255577325821,2.693254535449179,0.0658644586801529,0.0768054872751236,0.09936973452568054,0.9464320242404938,0.0,0.0,0.025420047342777252,0.014128983952105045,2.3576465944449105,0.02062125876545906,0.10780580341815948
51,0.07790161669254303,0.9416943198756168,0.0,0.0,0.03191893547773361,0.016905587166547775,2.6979332196085077,0.06325551122426987,0.07682907581329346,0.08739913254976273,0.9464320242404938,0.0,0.0,0.02283415198326111,0.012634745799005032,2.484512517849604,0.0235053189098835,0.09703156352043152
52,0.07288987189531326,0.9416919507478413,8.617243936473098e-06,4.309573839571768e-06,0.02957477793097496,0.015664393082261086,2.7117372111270304,0.04799528047442436,0.07937133312225342,0.10370515286922455,0.9464320242404938,0.0,0.0,0.029660146683454514,0.016510460525751114,2.3472909231980643,0.0199897363781929,0.1065901666879654
53,0.07850201427936554,0.9416356940018503,0.00010991962269968731,5.5124612960131155e-05,0.03045305423438549,0.016197670251131058,2.6815295351179023,0.05976137891411781,0.07747568935155869,0.09821777045726776,0.9464320242404938,0.0,0.0,0.023868387565016747,0.013301192782819271,2.405091315507889,0.01564605161547661,0.09672245383262634
54,0.07544644176959991,0.9416891399182772,1.695005186763314e-05,8.477179653709754e-06,0.030179647728800774,0.015970567241311073,2.7002505936120684,0.07008802145719528,0.08000234514474869,0.10396599769592285,0.9464320242404938,0.0,0.0,0.023643480613827705,0.01325150579214096,2.368637591600418,0.05582617223262787,0.10462329536676407
55,0.08413427323102951,0.9416926333778783,4.222138077211661e-06,2.111417339428475e-06,0.031703174114227295,0.016828322783112526,2.6693382777665793,0.05403994023799896,0.08051878213882446,0.10728438198566437,0.9464320242404938,0.0,0.0,0.031612712889909744,0.017638737335801125,2.377412478129069,0.020997872576117516,0.10388337075710297
56,0.0803086906671524,0.9416928743061267,0.0,0.0,0.032155998051166534,0.017039978876709938,2.7181266678007026,0.08500966429710388,0.08020098507404327,0.09771214425563812,0.9464320242404938,0.0,0.0,0.027250323444604874,0.015034190379083157,2.464607059955597,0.04209670051932335,0.09867918491363525
57,0.08003463596105576,0.9416823939273232,1.7924142146220484e-05,8.964911313868422e-06,0.03218098357319832,0.017063384875655174,2.711808579846432,0.05565905198454857,0.07852406799793243,0.0989990234375,0.9464320242404938,0.0,0.0,0.02189815789461136,0.012264999561011791,2.3555007179578147,0.018944039940834045,0.1058981716632843
58,0.08566725999116898,0.9416933963173314,1.286678406980764e-06,6.434178335200015e-07,0.03632161021232605,0.019352445378899574,2.678828346101861,0.059978023171424866,0.08376126736402512,0.09424406290054321,0.9464320242404938,0.0,0.0,0.022287795320153236,0.012420924380421638,2.486879805723826,0.016755854710936546,0.10623230040073395
59,0.07810404151678085,0.9416939986379523,0.0,0.0,0.03309682384133339,0.01760684885084629,2.7263762386221635,0.047725237905979156,0.08133045583963394,0.10357987135648727,0.9464320242404938,0.0,0.0,0.028918294236063957,0.016116425395011902,2.366320709387461,0.020058628171682358,0.10724765062332153
60,0.081085205078125,0.9416939986379523,1.9270731114564603e-06,9.636345662568744e-07,0.030957406386733055,0.01646418496966362,2.6660235957095497,0.06216295063495636,0.07987137883901596,0.09858527034521103,0.9464320242404938,0.0,0.0,0.026888001710176468,0.014885468408465385,2.4212278525034585,0.03337524086236954,0.09723329544067383
61,0.07845659554004669,0.94169239244963,1.978775175295886e-06,9.894496638719972e-07,0.03202126547694206,0.016991501674056053,2.689831808366274,0.06636423617601395,0.08126349002122879,0.10394351184368134,0.9464320242404938,0.0,0.0,0.03280791640281677,0.018164250999689102,2.3505230049292245,0.022653775289654732,0.11138337850570679
62,0.07921741157770157,0.9416742425215872,0.0005330540616365116,0.0002779403746037707,0.03118469938635826,0.016561739146709442,2.6752949607999703,0.058192696422338486,0.07895582169294357,0.10122455656528473,0.9464320242404938,0.0,0.0,0.02870950847864151,0.015969205647706985,2.5070888996124268,0.02175760827958584,0.11065486073493958
63,0.07841700315475464,0.9416942395662007,0.0,0.0,0.030387677252292633,0.01619952730834484,2.666992794212542,0.07004918158054352,0.07733539491891861,0.09916670620441437,0.9464320242404938,0.0,0.0,0.023995624855160713,0.013315095566213131,2.3765686055024466,0.03433329612016678,0.10687699913978577
64,0.08083102852106094,0.9416942797209087,0.0,0.0,0.035991597920656204,0.019114570692181587,2.661005229698984,0.05364939570426941,0.0832751914858818,0.09971988201141357,0.9464320242404938,0.0,0.0,0.029002714902162552,0.01596168801188469,2.3676269749800363,0.034249525517225266,0.09194642305374146
65,0.08857819437980652,0.9416943198756168,0.0,0.0,0.035811588168144226,0.019065815955400467,2.6758552463431107,0.041127197444438934,0.08367948979139328,0.10337813198566437,0.9464320242404938,0.0,0.0,0.03035498969256878,0.016856146976351738,2.331841121117274,0.03272732347249985,0.1078881099820137
66,0.09063275158405304,0.9416921916760896,1.7054161403600408e-06,8.527812544918178e-07,0.03802108392119408,0.02031623013317585,2.6617197977869136,0.05280665308237076,0.08415515720844269,0.10438168048858643,0.9464320242404938,0.0,0.0,0.025836365297436714,0.014349488541483879,2.3157957891623178,0.02114821970462799,0.10412920266389847
67,0.08529417961835861,0.9416908665707237,1.292495930054334e-05,6.4653808007470185e-06,0.030928166583180428,0.016473514959216118,2.683792875942431,0.06087087094783783,0.07786864787340164,0.09549624472856522,0.9464320242404938,0.0,0.0,0.025731779634952545,0.014220522716641426,2.3770319521427155,0.03519805148243904,0.09625720977783203
68,0.08032957464456558,0.9416938781738281,6.456277816387397e-07,3.22833703218126e-07,0.032289475202560425,0.017147386446595192,2.6585663858212922,0.05047355592250824,0.07963168621063232,0.10839201509952545,0.9464320242404938,0.0,0.0,0.03092212602496147,0.017255911603569984,2.3751055002212524,0.02041124925017357,0.10526126623153687
69,0.08169431239366531,0.9416935569361636,1.927229921199502e-06,9.637129934210527e-07,0.03300399333238602,0.017604656517505646,2.659162127344232,0.0666697695851326,0.08403052389621735,0.09131758660078049,0.9464320242404938,0.0,0.0,0.021396974101662636,0.011945126578211784,2.3711422781149545,0.01788531243801117,0.09971756488084793
70,0.07725982367992401,0.9416825545461555,3.743217945554228e-05,1.8731344722542226e-05,0.030805479735136032,0.016338886693120003,2.692632145630686,0.06433228403329849,0.08013297617435455,0.09562281519174576,0.9464320242404938,0.0,0.0,0.024101532995700836,0.013415628112852573,2.400045891602834,0.03948896750807762,0.10623464733362198
71,0.08491463959217072,0.941585299843236,0.0005324894985330654,0.0002728765866011504,0.03342602401971817,0.01779276691377163,2.6778004533366153,0.056579992175102234,0.08158983290195465,0.10639648139476776,0.9464275737603506,0.0,0.0,0.028118262067437172,0.015783876180648804,2.4181039333343506,0.01913902908563614,0.10894981026649475
72,0.08077693730592728,0.9416352523000617,9.300466731307527e-05,4.656150204506335e-05,0.031438518315553665,0.01675146259367466,2.6263718862282603,0.07469820976257324,0.08318369835615158,0.10574693977832794,0.9464320242404938,0.0,0.0,0.030674215406179428,0.017067693173885345,2.3491789400577545,0.019701378419995308,0.1042923778295517
73,0.0765194520354271,0.9416690625642475,7.615547505690867e-05,3.812193409478488e-05,0.03032069280743599,0.01609676145017147,2.6360991634820636,0.05383148789405823,0.08404003083705902,0.09839638322591782,0.9464307526747385,0.0,0.0,0.023584026843309402,0.013202566653490067,2.3736047049363456,0.016032349318265915,0.10430494695901871
74,0.08229024708271027,0.9415892350046258,2.649329094085793e-05,1.3252051308211919e-05,0.0334295891225338,0.017777344211935997,2.6343874159612155,0.07717875391244888,0.08552104979753494,0.10663869976997375,0.9464250306288401,0.0,0.0,0.03184857591986656,0.017770666629076004,2.3466365039348602,0.037555743008852005,0.1061508059501648
75,0.08437058329582214,0.9416552091899671,0.00011845787695274047,5.9342967104289286e-05,0.03769702464342117,0.019953012466430664,2.651323029242064,0.08974485844373703,0.08635798841714859,0.10817678272724152,0.9464320242404938,0.0,0.0,0.033505089581012726,0.0185945313423872,2.3285560806592307,0.023810766637325287,0.10694613307714462
76,0.08010474592447281,0.94168432135331,0.00024287934431214722,0.00012322755769434335,0.03574167564511299,0.019036147743463516,2.667585758159035,0.0657145231962204,0.08432534337043762,0.10083521902561188,0.9464320242404938,0.0,0.0,0.028538132086396217,0.015783576294779778,2.4007003009319305,0.039770472794771194,0.10787755995988846
77,0.07953575253486633,0.9416942797209087,0.0,0.0,0.03101314604282379,0.016531409695744514,2.6396709668008906,0.058527324348688126,0.0874665305018425,0.10142629593610764,0.9464320242404938,0.0,0.0,0.027572091668844223,0.015339517965912819,2.3782623012860618,0.02039194665849209,0.10931479185819626
78,0.07862452417612076,0.9416941592567846,6.424361113345713e-07,3.212376644736842e-07,0.03338968753814697,0.017747916281223297,2.62820652346862,0.07206086069345474,0.08614660799503326,0.10006231814622879,0.9464320242404938,0.0,0.0,0.027077652513980865,0.01505348365753889,2.3524908224741616,0.01978425122797489,0.1046537309885025
79,0.08069393783807755,0.9416567752235814,5.3855538602416944e-05,2.698758716609231e-05,0.03518048673868179,0.018696021288633347,2.6478792372502777,0.061006929725408554,0.08500775694847107,0.09256463497877121,0.9464320242404938,0.0,0.0,0.02618374116718769,0.014368749223649502,2.5029118359088898,0.023581355810165405,0.0928591713309288
80,0.08127453178167343,0.9416787398488898,5.002103036353501e-06,2.501416403040486e-06,0.03414728119969368,0.01825486309826374,2.6571721340480603,0.06990829855203629,0.08618443459272385,0.08713507652282715,0.9464320242404938,0.0,0.0,0.02309541590511799,0.012773508206009865,2.542451431353887,0.015493595041334629,0.09832632541656494
81,0.08188384026288986,0.9416870920281661,1.7727586784428506e-05,8.866727263299062e-06,0.03552645072340965,0.01897292770445347,2.649573530648884,0.07448067516088486,0.09072969853878021,0.10285452008247375,0.9464320242404938,0.0,0.0,0.029093647375702858,0.01614629290997982,2.565345913171768,0.020243827253580093,0.1020432561635971
82,0.08127903193235397,0.9416625575015419,1.56556462629448e-05,7.82905406499355e-06,0.03750889375805855,0.019955113530158997,2.635543173237851,0.06377744674682617,0.09621510654687881,0.09753803163766861,0.9464320242404938,0.0,0.0,0.029426665976643562,0.0162355937063694,2.4890141785144806,0.023588009178638458,0.09431594610214233
83,0.07240002602338791,0.9416876140393708,2.293510115323221e-05,1.147237038056023e-05,0.031985633075237274,0.016947414726018906,2.6529025360157616,0.08540242910385132,0.08483145385980606,0.09780658781528473,0.9464320242404938,0.0,0.0,0.02743200771510601,0.015222741290926933,2.457626700401306,0.03820421174168587,0.10242810845375061
84,0.07638546079397202,0.9416872526469984,1.116111597364848e-05,5.58224091946613e-06,0.031738992780447006,0.01685498282313347,2.6459222021855804,0.06307598203420639,0.08477509021759033,0.14920654892921448,0.9464320242404938,0.0,0.0,0.03981015458703041,0.02371269278228283,2.3690335849920907,0.05796459689736366,0.1072821095585823
85,0.07699420303106308,0.9416859676963405,1.8347261909421687e-05,9.177664239694805e-06,0.03510391712188721,0.01859634928405285,2.657122968999963,0.07245824486017227,0.08931105583906174,0.13345690071582794,0.9464320242404938,0.0,0.0,0.043369341641664505,0.024870097637176514,2.3396311700344086,0.03738144785165787,0.10537690669298172
86,0.07741084694862366,0.9416935167814556,1.2847938098649306e-06,6.424753289473684e-07,0.035821959376335144,0.01902214251458645,2.661073426823867,0.060200031846761703,0.08530980348587036,0.098845474421978,0.9464320242404938,0.0,0.0,0.023750904947519302,0.013266615569591522,2.365653703610102,0.01763629913330078,0.10024048388004303
87,0.08315188437700272,0.9416943198756168,0.0,0.0,0.041017115116119385,0.021879201754927635,2.6310675558290986,0.07563243061304092,0.10172626376152039,0.09976614266633987,0.9464320242404938,0.0,0.0,0.02633712626993656,0.01458290871232748,2.3660937547683716,0.05783107131719589,0.09726545214653015
88,0.07461386919021606,0.9416339673494037,8.088872969731587e-05,4.050446525645001e-05,0.03805007413029671,0.020179063081741333,2.604789340496063,0.06258711218833923,0.10399466753005981,0.10725932568311691,0.9464320242404938,0.0,0.0,0.030841771513223648,0.01721353456377983,2.543280690908432,0.035052090883255005,0.10257527232170105
89,0.07819085568189621,0.9416936774002879,0.0,0.0,0.0349196158349514,0.01853138767182827,2.6215759308714617,0.08043401688337326,0.09581308811903,0.10502415895462036,0.9464320242404938,0.0,0.0,0.03150738403201103,0.01754753105342388,2.4075574378172555,0.022528348490595818,0.10325805097818375
90,0.09086295962333679,0.9416764911852384,6.151366125418753e-05,3.0849390053557916e-05,0.04433649405837059,0.023669395595788956,2.620058122434114,0.086564801633358,0.10958017408847809,0.10513787716627121,0.9464320242404938,0.0,0.0,0.02778131142258644,0.015331622213125229,2.3333195745944977,0.06101051717996597,0.10135028511285782
