epoch,split,loss,acc_all,acc_no_bg,f1_macro,iou_macro,d21_acc,d21_f1,d21_iou,d21_bin_acc_all,pred_bg_frac,lr,sec
9,train,1.8754110444675793,0.8169680508700284,0.2551247116204325,0.3709267089873793,0.23422630905800101,0.9336894078648541,0.4147982132948042,0.2683447621236191,0.9841515067573277,0.8951689179960665,0.0002958693030994526,5.723222494125366
9,val,1.6002442240715027,0.8435332477092743,0.27195771286884945,0.36851925772160704,0.2350633474403957,0.9347695891304623,0.44293995898415806,0.2894293071760805,0.9861967298718857,0.9082996845245361,0.0002958693030994526,5.723222494125366
10,train,1.8734439186282925,0.8182527768861997,0.2587119899429641,0.3751984734438058,0.23827693401113137,0.9341735805595085,0.41843395452601484,0.27284409081497574,0.984267441542757,0.8953502094828999,0.0002949059110302156,5.7220258712768555
10,val,1.3244155446688335,0.8767128884792328,0.5301975558201472,0.5650610699027218,0.41773324189873984,0.9781716075095684,0.8782591147712795,0.7840203345890565,0.9900737338595155,0.8307786782582601,0.0002949059110302156,5.7220258712768555
11,train,1.8638446089271066,0.8202101700789445,0.2586031361268117,0.3760473707267373,0.23818248838032272,0.9339070696526758,0.4166692605392789,0.27047961286282957,0.9843653965662492,0.8977210838477928,0.0002938435503627948,5.712893009185791
11,val,1.2732359270254772,0.883490671714147,0.43651096522808075,0.5090983626731875,0.36619388719731855,0.9597847864212897,0.6983464672397691,0.5504682102816187,0.9917381286620328,0.8842879434426626,0.0002938435503627948,5.712893009185791
12,train,1.8402456587011164,0.8230241362031523,0.2616735463115302,0.3796628754048044,0.24211406084017756,0.934552776400453,0.4202542325500307,0.27391503036543263,0.9847134143321746,0.9000510902671547,0.00029268294918612537,5.742447376251221
12,val,0.6161138415336609,0.8965452512105306,0.6686503489812216,0.7021387195931085,0.5502495795716164,0.9688990890566509,0.8107644745560308,0.6839721314811555,0.9905035230847758,0.7958622475465139,0.00029268294918612537,5.742447376251221
13,train,1.84312738405241,0.8217239379882812,0.26533544256345376,0.38386500925292616,0.2458001013336778,0.9347284444755302,0.42346951813203887,0.27769033822183564,0.9844125600960787,0.8976996895316598,0.0002914249029182806,5.751206159591675
13,val,0.9179816146691641,0.8860148191452026,0.5455899089574814,0.5980007745509801,0.44280356051015607,0.9732106331461235,0.8307756611003015,0.7142402661444875,0.9922971089680224,0.8246571918328603,0.0002914249029182806,5.751206159591675
14,train,1.8506246113276983,0.8240551181606479,0.26307272313527397,0.38218295060056645,0.2441356965471485,0.9348062960485214,0.42321073224564265,0.2766294029344949,0.984835217882628,0.9010348019900022,0.00029007027376133155,5.7508533000946045
14,val,0.7761720518271128,0.8331530292828878,0.6751720607280731,0.6870599232115473,0.5309043164725732,0.9692766639305627,0.7877367079203105,0.6504690965610462,0.989116075303743,0.7167064348856608,0.00029007027376133155,5.7508533000946045
15,train,1.8338575046379249,0.8253758570531031,0.2630633550819817,0.38314481630599334,0.2448052946561789,0.9349446057757987,0.42331107771727383,0.2769635592692861,0.9848695768342232,0.9027811330515187,0.00028861999011043726,5.756234884262085
15,val,1.5881962577501934,0.8597324887911478,0.3354687914252281,0.41673465332583776,0.2780793960771962,0.952265216298701,0.6546038585742281,0.4972907086258817,0.9892591688367292,0.8925847411155701,0.00028861999011043726,5.756234884262085
16,train,1.8287816931317735,0.8260644766000601,0.2682509729443313,0.38972518397859685,0.2493926136581974,0.9351288668592562,0.42627668800532886,0.2786112921781142,0.9849982094930683,0.9018635249638057,0.0002870750459175687,5.758572578430176
16,val,0.763944481809934,0.8764666318893433,0.6947887639204661,0.7005334144136754,0.554463771806666,0.9698174209960447,0.802006720600498,0.6724672253584143,0.991666158040288,0.7623398701349894,0.0002870750459175687,5.758572578430176
17,train,1.8342096105322137,0.8259117286522072,0.2651428479987841,0.38534960991756956,0.24652920231608952,0.9351007727905882,0.4246674337026946,0.27787030957787895,0.9849834308756895,0.9027542434372269,0.00028543650001030407,5.764051914215088
17,val,0.8455155392487844,0.8562526305516561,0.6986664632956187,0.7057967515310363,0.5726658212083602,0.9831597897756791,0.8939809850247843,0.810180116944243,0.9933501349554356,0.7358803749084473,0.00028543650001030407,5.764051914215088
18,train,1.8199544203031313,0.8262155172708151,0.2676584179272185,0.38995233188444506,0.24907209267186622,0.9353293389162387,0.42807453293737385,0.2794417606702384,0.9850628726131515,0.9020186204176682,0.0002837054753661609,5.761897802352905
18,val,0.669584259390831,0.8663113117218018,0.7457731167475382,0.7508790676521601,0.6088056895183173,0.9717961669651743,0.8342654833549009,0.7182248693287251,0.9885098775227101,0.7372626463572184,0.0002837054753661609,5.761897802352905
19,train,1.811301117176776,0.8285213550487598,0.2687925365525526,0.3923875050855705,0.2507670822435384,0.9358508738682464,0.4327921699418086,0.2831900180039414,0.985292127915954,0.9046631926423186,0.00028188315834296377,5.768614768981934
19,val,0.7503597140312195,0.9034502704938253,0.6505519052346548,0.6979946649167935,0.5485777902796231,0.9671509626748255,0.7888878469114203,0.6536987565129413,0.9901145935057829,0.8195935587088267,0.00028188315834296377,5.768614768981934
20,train,1.8202042337897775,0.8270706496872269,0.27086245862545666,0.392889666405102,0.2529481893257862,0.9357663299174726,0.43151107017584156,0.28398813636126674,0.9849955418726027,0.9018283123736615,0.00027997079786577355,5.772343635559082
20,val,0.7887083292007446,0.8857913613319397,0.6943247119585673,0.7223056763349508,0.5767034393502963,0.9826315651174179,0.8979624848842643,0.8160573900590312,0.9925801595051317,0.7751291990280151,0.00027997079786577355,5.772343635559082
21,train,1.8285252114275952,0.8290543456177611,0.26937376572978455,0.394406583339746,0.25307837825737667,0.9356485594330494,0.42809643963512706,0.27995380458507646,0.9852395224403748,0.9053696852463943,0.00027796970457093673,5.766647100448608
21,val,0.6539263427257538,0.9134834408760071,0.6880532105763754,0.7067610263502658,0.5598612818118373,0.9664587684730163,0.7607390975112397,0.6160416847812394,0.9926767985025275,0.8076084653536478,0.00027796970457093673,5.766647100448608
22,train,1.8210336436758507,0.8290941465151059,0.26615648356533345,0.39095764995853344,0.24985221373985667,0.9355251918329275,0.4255250575444313,0.27740279513757804,0.985277829470259,0.9067990496442034,0.00027588124990784085,5.756773233413696
22,val,1.8687296708424885,0.8323849240938822,0.1955187271038691,0.2899693838492636,0.1778079295652326,0.928755519849454,0.3172404723116247,0.1949997345711495,0.9853964063855575,0.9272427062193552,0.00027588124990784085,5.756773233413696
23,train,1.8171058559751176,0.8288670253086757,0.2735459036682244,0.39747500002748093,0.2567248484287238,0.9358596404609087,0.43005657209314285,0.28309710763498847,0.9851262552754109,0.9034802096707004,0.0002737068651989913,5.778152227401733
23,val,1.990083913008372,0.8309744993845621,0.14837931717435518,0.22354707007904018,0.1323813508361686,0.9227875642363544,0.2685088908092749,0.16022639174204162,0.9849181281194985,0.9418769876162211,0.0002737068651989913,5.778152227401733
24,train,1.8111342525148726,0.8306935983937938,0.2736584891441402,0.3991502900863945,0.2573559251223179,0.9360773635221349,0.43358071517485886,0.28454207967721595,0.9854212407464829,0.9059906005859375,0.0002714480406590546,5.795764923095703
24,val,1.0745573143164318,0.8716767330964407,0.5804301351308823,0.6464286255078664,0.4869870884309922,0.9510044840855881,0.6575840181720521,0.49796415682385814,0.9866164313421547,0.8076914548873901,0.0002714480406590546,5.795764923095703
25,train,1.799972096523205,0.8307309450803103,0.2754717216520876,0.4014714977000173,0.2588979597825986,0.9360075070975763,0.43182456531653934,0.283672583759173,0.9853988860869823,0.9057487007621285,0.0002691063243735396,5.796873092651367
25,val,0.9011239409446716,0.9010600745677948,0.66418985525767,0.712914719687654,0.5618347287098716,0.9693165719603974,0.8015426248247944,0.6700806121106803,0.9922949896917638,0.8107636372248331,0.0002691063243735396,5.796873092651367
26,train,1.8114534949922896,0.8293281501823372,0.2745623220070884,0.4005771395827221,0.2587373239343365,0.9360836361202388,0.43324279391995857,0.2853190463837015,0.9852423501180683,0.9038249195872486,0.0002666833212378171,5.814655780792236
26,val,0.6431756814320883,0.8990880449612936,0.7215034862359365,0.7410056062426628,0.5962555349951405,0.9745273418918611,0.8449603511445468,0.7354399951280444,0.9920633951822152,0.7781055967013041,0.0002666833212378171,5.814655780792236
27,train,1.8248520264258752,0.8279386933866915,0.2738682285107516,0.397009744688562,0.2572108479736167,0.9356073710888179,0.4285489600006161,0.28282109636007735,0.9849966089207892,0.9026000549743226,0.0002641806918572046,5.83390212059021
27,val,0.7441845039526621,0.9199515481789907,0.6845743656158447,0.7380210519316828,0.5912040557862833,0.9776641009237653,0.8551808463524533,0.7472803625776746,0.9945901658799147,0.8212889830271403,0.0002641806918572046,5.83390212059021
28,train,1.8126885165701379,0.8286946970266063,0.2756767137549244,0.40068204800370943,0.25935903119792175,0.9361191069344507,0.43368721421106177,0.2858278476623752,0.98515570580535,0.9033028129097465,0.0002616001514088704,5.859877824783325
28,val,1.7649367451667786,0.8424736062685648,0.257035896802942,0.3788834056017208,0.2441287111663936,0.9344840226246577,0.39688465924509453,0.2581111605686606,0.9850967407225801,0.9209764301776886,0.0002616001514088704,5.859877824783325
29,train,1.802268611801254,0.8310081641990822,0.27938784221903634,0.40666760659220097,0.26328269769862117,0.9365242901798704,0.4371697587708246,0.28795029371216685,0.9855277855078738,0.9043242447859757,0.00025894346846633693,5.873412370681763
29,val,0.692021980881691,0.8589970171451569,0.7523386180400848,0.770784136482683,0.6330511360406125,0.9634119818754067,0.7650844330038288,0.6210580146794769,0.9891184488931528,0.729280690352122,0.00025894346846633693,5.873412370681763
30,train,1.7865400881200404,0.8323044676880736,0.2797332499046009,0.4073022268578809,0.2641286388603989,0.9366046565746904,0.4362658709938237,0.28797313724608053,0.9855961299441993,0.9062746488131009,0.0002562124637873888,5.8854546546936035
30,val,0.9283275405565897,0.8950207233428955,0.6316335499286652,0.6787649222169551,0.529653631357157,0.9812928151751888,0.8814581145300721,0.7900500678468982,0.9922092861598627,0.8134353756904602,0.0002562124637873888,5.8854546546936035
31,train,1.789213085508013,0.8332846581519067,0.27981284263354916,0.40859901231725676,0.2649867322907175,0.9366572066747904,0.43821984347760073,0.2883540224606861,0.9856356640794974,0.907294320059823,0.0002534090090662161,5.89875340461731
31,val,0.5961317867040634,0.8433541258176168,0.7792120079199473,0.7701826000367517,0.6339084337756332,0.9816740286401933,0.884220113791765,0.7937522170111208,0.990013546413769,0.7007072468598684,0.0002534090090662161,5.89875340461731
32,train,1.7924364296706405,0.8328860089495466,0.28324493600407263,0.41243938965659266,0.2683147430308181,0.9369658971937503,0.440061218932647,0.29050230064199106,0.9856445205794429,0.9058401467916849,0.0002505350256506492,5.919679880142212
32,val,0.5584363838036855,0.9111798703670502,0.771691749493281,0.7889555119893165,0.6612064161151628,0.983305552387101,0.8939359256812374,0.8085318063963133,0.993788994683083,0.7806260089079539,0.0002505350256506492,5.919679880142212
33,train,1.7845318600848004,0.8331990808873744,0.28177058243459757,0.4101986853472492,0.26672430412515163,0.9367230060643422,0.4389842699320545,0.28977346251119657,0.9855781501822619,0.9065562961818455,0.0002475924832253624,5.919781446456909
33,val,0.5894266416629156,0.870652437210083,0.8044113318125407,0.8121528876140242,0.6887476591966945,0.9855747333994129,0.9168998320840845,0.847884503513796,0.9907496982149843,0.728276918331782,0.0002475924832253624,5.919781446456909
34,train,1.7912048935056566,0.8327405169293597,0.2811317286890495,0.40916572622639624,0.26619925910799014,0.9365675551913397,0.4366891846432455,0.2878737821743896,0.9855379224656425,0.9062610973011364,0.0002445833984619506,5.915670156478882
34,val,0.5270388821760813,0.926657110452652,0.7510050535202026,0.7854086172361653,0.6548052429248985,0.9827026504220197,0.8914493395551123,0.8051993378137636,0.9950271606444544,0.8101600706577301,0.0002445833984619506,5.915670156478882
35,train,1.7757325680939469,0.8349222570032506,0.2857629955140548,0.41589494178429187,0.2720157706768787,0.9373348275183024,0.44197226801505995,0.29335447520862595,0.9858089527049345,0.9072308306927448,0.00024150983363680363,5.954625844955444
35,val,0.6947615544001261,0.9050808449586233,0.7627739310264587,0.8018602841969079,0.6732085463125322,0.9762489498863621,0.8608042576455254,0.7565866954427195,0.9885934617783526,0.7857215901215872,0.00024150983363680363,5.954625844955444
36,train,1.7729157342777386,0.8346482923814467,0.28339832346769167,0.4114374453876624,0.2688978742691264,0.9370571903174915,0.4384066159449804,0.29084853998152416,0.9857585346781371,0.9080639819165209,0.00023837389521772463,5.966724634170532
36,val,0.48909495770931244,0.9302069842815399,0.758001317580541,0.7872139672491502,0.657296828376326,0.9807293506923105,0.8879400978073108,0.7993446516468626,0.9938791910806525,0.8071797788143158,0.00023837389521772463,5.966724634170532
37,train,1.7774828697418,0.8346201223093312,0.2817249021694794,0.4121396954700114,0.267829149803673,0.9368983461276784,0.4381185413914859,0.289051876124799,0.9856938182056447,0.9084201626010708,0.0002351777324202624,5.972188711166382
37,val,0.7535657187302908,0.8901480833689371,0.7321448822816213,0.7367772521691377,0.5999923905319372,0.9861770530035637,0.9212435115360721,0.85512359355489,0.9917026095919373,0.7633171180884043,0.0002351777324202624,5.972188711166382
38,train,1.7731753320960733,0.835420781915838,0.2847007659452778,0.41589051693679785,0.269977398406958,0.9374750501912807,0.4467827806982114,0.29483430827620377,0.985947829026367,0.9084913347150896,0.00023192353573474645,5.984254360198975
38,val,0.6564313222964605,0.9018538693586985,0.748693178097407,0.800511990468486,0.6735061462376839,0.979743753736018,0.8674331986766551,0.7675437318811635,0.9938799540201056,0.791217307249705,0.00023192353573474645,5.984254360198975
39,train,1.7711695349299825,0.8349984975961539,0.2833562563661929,0.4128111139776821,0.2689572643964135,0.9371720889310076,0.4397236318835802,0.2907789392094701,0.9858188762530661,0.9086216746510326,0.00022861353542503424,5.990341663360596
39,val,0.9586295584837595,0.8863068521022797,0.6620603601137797,0.7253862420715759,0.5750163964637203,0.9736820007420331,0.8346725313743057,0.717848049450307,0.9913717481824321,0.7994879086812338,0.00022861353542503424,5.990341663360596
40,train,1.7665161844733712,0.8364848957195149,0.28535987460217277,0.4165426050996961,0.27205206044158137,0.9374217138794905,0.44251374894089834,0.29278738949150745,0.9859905109538145,0.9097617089331567,0.0002252499999999999,5.997732162475586
40,val,0.5595891972382864,0.8933571775754293,0.7682365675767263,0.7917910093724053,0.6633620020741745,0.9859520054456407,0.9198046523766324,0.8527032651813388,0.9884376525878142,0.7665233214696249,0.0002252499999999999,5.997732162475586
41,train,1.7590281363133784,0.8371245911071351,0.2850866380531888,0.41732788958591954,0.2713711856360857,0.9373929092490378,0.44321011739133653,0.29203599264585606,0.9860695792244111,0.9101104202804032,0.00022183523465881138,6.01046085357666
41,val,0.4643084555864334,0.9110043048858643,0.7956470648447672,0.808856564955294,0.6845812996551266,0.980150572446408,0.8693201208874458,0.7693804296841092,0.9945413377549145,0.7740647296110789,0.00022183523465881138,6.01046085357666
42,train,1.7729909674271003,0.8351941408810916,0.28553431235266835,0.4134619106963192,0.27169962168504874,0.937089796493474,0.43560013540295306,0.289848358213226,0.9858382431776453,0.9080556589406688,0.00021837157971106214,6.019977331161499
42,val,0.9694206217924753,0.8789967099825541,0.6038971443970998,0.6419495540446549,0.4880148541181466,0.9657078909249779,0.7771489214740438,0.6370183209727567,0.9898601108126406,0.805139422416687,0.00021837157971106214,6.019977331161499
43,train,1.7670209699577384,0.8362240024379917,0.2870744054915605,0.41926751420601027,0.27369270272462914,0.9372267329892444,0.4415386433270179,0.2918397823519882,0.9859665023696252,0.9091734986205201,0.00021486140897284005,6.031152725219727
43,val,0.6743089308341345,0.8985513548056284,0.7517791092395782,0.7613381742038886,0.6235670142577067,0.977153393682289,0.8715050565289276,0.7731735226926277,0.9909740024142031,0.7742357949415842,0.00021486140897284005,6.031152725219727
44,train,1.7589182995416068,0.8374242182378169,0.2878573147671206,0.4182202646942195,0.2744780467497301,0.9374623982819671,0.43947757529128184,0.2924954227516127,0.9860729937786069,0.9100352467356861,0.00021130712813983207,6.035003900527954
44,val,0.44847920536994934,0.8962364296118418,0.8305907547473907,0.8390059465151554,0.7259877633958288,0.9791979417776607,0.8714279704934009,0.7726868464012041,0.990864139132953,0.7489441831906637,0.00021130712813983207,6.035003900527954
45,train,1.7580963581592053,0.8367057213416467,0.2871502446648958,0.41639489180632255,0.273346174039121,0.9374115332004606,0.4407189791812681,0.2933547684262186,0.9859414267372498,0.9094317242815778,0.00020771117313858086,6.0377397537231445
45,val,0.5299233843882879,0.9103508094946543,0.8086382349332174,0.8425503814244529,0.7315852295889259,0.9856136071562352,0.9099886040650943,0.8359877357012894,0.9935313754610777,0.7785721719264984,0.00020771117313858086,6.0377397537231445
46,train,1.7546667289900613,0.8371788505074027,0.2882891751148484,0.42061979606903915,0.2750514340406363,0.9377082848953331,0.444931320638001,0.2947365916119939,0.9860398619324258,0.9099218195134943,0.00020407600845702236,6.044003248214722
46,val,0.4321288814147313,0.8971855243047079,0.8327981332937876,0.8422097702566833,0.7329714212817159,0.9880704388369671,0.9305722602023683,0.8710988815662762,0.9923095703124233,0.7502279579639435,0.00020407600845702236,6.044003248214722
47,train,1.7373808488979205,0.8389924056046493,0.2906656473666638,0.4234086321129697,0.27812270090308255,0.9380933183074354,0.44773470998988796,0.2978120499177727,0.9862691705876377,0.9111063497049825,0.00020040412545544868,6.060230255126953
47,val,0.44986356794834137,0.8941697974999746,0.8474069833755493,0.8618334000350107,0.7604271334818676,0.9852885519204659,0.9100037657986698,0.8355057893737762,0.9933653937444981,0.7456666827201843,0.00020040412545544868,6.060230255126953
48,train,1.7406240443249683,0.8392323847417231,0.2897548590610911,0.42196101535816627,0.27671122761296024,0.9377274350907489,0.44477006338706554,0.2951946643082335,0.986193356814009,0.9118503490528027,0.00019669804065905458,6.061918020248413
48,val,0.5366222262382507,0.9318824807802836,0.7878717482089996,0.8263504715419784,0.7074165038703714,0.9795344112876646,0.8756718874304593,0.7793344021775698,0.993851470947189,0.8059959510962168,0.00019669804065905458,6.061918020248413
49,train,1.7427835264406004,0.8377092268083479,0.2926538155212269,0.42585612692259833,0.2800766277858519,0.937723826766134,0.4452086192242424,0.2955628577065601,0.9861025510133643,0.9089520861218859,0.0001929602940332364,6.069728851318359
49,val,0.37680420527855557,0.9190484881401062,0.8474234839280447,0.864570008725857,0.7647983806755755,0.9878809339313451,0.9299492246909388,0.8696829363016757,0.9928620232475361,0.7708996335665385,0.0001929602940332364,6.069728851318359
50,train,1.7317510709895954,0.8400964803628989,0.29083875155115463,0.42535063693265834,0.2781400073070798,0.9380380927027597,0.44858393806818936,0.29703302243689084,0.9864229855836768,0.9122874119898656,0.00018919344724282677,6.07622766494751
50,val,0.4033362964789073,0.9270824094613394,0.8220282991727194,0.8448781649802736,0.7345949756571066,0.9836365244099227,0.8977703278334146,0.8147132808447383,0.9941268920897669,0.7873858213424683,0.00018919344724282677,6.07622766494751
51,train,1.7436720066137248,0.8389042674244701,0.29151112757545045,0.4233459763962915,0.278736568077582,0.9378076122630651,0.4459162814148378,0.2963528530688996,0.9861715890310108,0.9103758485167177,0.0001854000818964578,6.075436592102051
51,val,0.6396899223327637,0.915769120057424,0.7916532158851624,0.8214585236487318,0.7044388823903125,0.9840479693955432,0.9042353458641116,0.8263012252264933,0.9934580485025274,0.7886625528335571,0.0001854000818964578,6.075436592102051
52,train,1.7270824759156553,0.8411116700072389,0.29267529056935043,0.4286882927408395,0.28077215151070223,0.93803060042984,0.4487225993739508,0.2972385637821352,0.9863569886533611,0.9133848176969515,0.0001815827977772549,6.081391096115112
52,val,0.527739129960537,0.9188293516635895,0.7819147904713949,0.8296507880342922,0.7129541032108276,0.9817273030181012,0.8817622379378651,0.7894351205712918,0.9949474758571281,0.798598994811376,0.0001815827977772549,6.081391096115112
53,train,1.7479346748832223,0.839791678048514,0.2946786245402808,0.4281344268597514,0.2828418012858078,0.9380165101949131,0.4439733935069576,0.29625275091729975,0.9862843226718816,0.9107241330446897,0.00017774421106107598,6.081144094467163
53,val,0.6400969723860422,0.9115022520224253,0.7313128113746643,0.7852652369513956,0.6538324581170093,0.9719843999945246,0.8288544240254966,0.7103403638686115,0.9912016126843852,0.8079424599806467,0.00017774421106107598,6.081144094467163
54,train,1.7408437487128732,0.8400831956129807,0.29354525159823,0.4273361528473124,0.2817933118689589,0.9380696314811268,0.44598572896099226,0.2971594338115638,0.986273172018336,0.9115306080638111,0.00017388695252351443,6.084205389022827
54,val,1.9009528160095215,0.8401851256688436,0.20499284317096075,0.3198006081123061,0.19617893598567124,0.9286651700452765,0.29637567459776476,0.17732506366811818,0.986099667019238,0.9400986631711324,0.00017388695252351443,6.084205389022827
55,train,1.7326170897984003,0.8408182851084463,0.2909603481526141,0.4246803238181351,0.27952231856626847,0.937966615074223,0.44355223674552885,0.2957381901223504,0.9863954023880639,0.9133467240767046,0.00017001366573689763,6.070919990539551
55,val,0.5820661087830862,0.8898955484231313,0.771298736333847,0.8122884376724681,0.6898537416759684,0.9824337767099226,0.8895911290826867,0.8027426942997549,0.9915584140352967,0.7698939939339956,0.00017001366573689763,6.070919990539551
56,train,1.736774073614107,0.8408533909937719,0.2925602869794971,0.42575800422439486,0.2810092076241558,0.9380258061414443,0.44492294104006513,0.2959789579875341,0.9863709669846001,0.912194898912123,0.00016612700525851413,6.096123218536377
56,val,0.8230956792831421,0.8796326617399851,0.722550630569458,0.7742439389609809,0.6381158269720008,0.9774528296960107,0.8636964842091333,0.7622713966124427,0.9885799831813472,0.7772438923517863,0.00016612700525851413,6.096123218536377
57,train,1.720207219357257,0.842999118191379,0.29390284111658177,0.4293978332062997,0.2826296206033737,0.9381084115389271,0.4459639795344629,0.2958564847536067,0.9865789880284976,0.9145265059037642,0.00016222963481131276,6.114004850387573
57,val,0.43547873198986053,0.9116067787011465,0.8226117889086405,0.8489061770141694,0.7410063823677945,0.9848884280313314,0.9102090784836102,0.8359327046364243,0.993153720431781,0.7726003925005595,0.00016222963481131276,6.114004850387573
58,train,1.734933876491093,0.8401163808115713,0.2930636682801626,0.42601582022763523,0.28093135949746184,0.9380360607110819,0.44772086601267685,0.29842697121746,0.9862849095483842,0.9114313725824956,0.00015832422545832,6.120856523513794
58,val,0.5233553151289622,0.9189047118028005,0.7802093227704366,0.8037024721805803,0.6816356054163203,0.9857005513136922,0.9135979626558637,0.8415433921533203,0.994295840793109,0.7908367613951365,0.00015832422545832,6.120856523513794
59,train,1.7321507313868383,0.8406650036365002,0.2960266300535702,0.4319919128988585,0.2844602774451197,0.9380596476482356,0.44865792957919937,0.2978371762800821,0.9863524536985698,0.9116077022952633,0.00015441345377202695,6.118688344955444
59,val,0.41636887689431507,0.9186316629250845,0.8342893222967783,0.8472439198357419,0.7390702109870784,0.9871399145891355,0.92656733432078,0.8638651029438743,0.9898408677842117,0.773060272137324,0.00015441345377202695,6.118688344955444
60,train,1.7190367662823283,0.8418823455597138,0.29537805961770613,0.42864249683069017,0.2835632713785401,0.9383864114576711,0.44939337293304366,0.3003291031713439,0.9864284275294264,0.9131898146409255,0.00015049999999999997,6.098886728286743
60,val,0.3924511844913165,0.9355442523956299,0.8227189977963766,0.8519298382011783,0.7452256709509905,0.982502341556418,0.892349301872962,0.8063466761018647,0.994940863715201,0.7987472613652548,0.00015049999999999997,6.098886728286743
61,train,1.7185285241453798,0.8426950628107245,0.2963794572523085,0.4326966876938665,0.2853747813173674,0.9383587263285479,0.4502270126348969,0.2992955882271632,0.9865556730256294,0.9135241741900677,0.00014658654622797294,6.108436107635498
61,val,0.4685584753751755,0.901629904905955,0.8122878670692444,0.84277042927412,0.7349028742948992,0.9863732154593414,0.9151958606791779,0.8451967392331784,0.9925827874076926,0.7673763732115427,0.00014658654622797294,6.108436107635498
62,train,1.7083458796247735,0.8438912771798514,0.2967132755353317,0.43351379817817903,0.28627409233648854,0.9385373904917863,0.4493089454825426,0.2996036486008812,0.9866565624316336,0.9154440606390679,0.00014267577454167988,6.1118834018707275
62,val,0.5762539158264796,0.9152030150095621,0.7387271821498871,0.7955624808744363,0.6671722642791491,0.9765469928927383,0.8477838024029188,0.7386950484714484,0.99355875651034,0.8099155922730764,0.00014267577454167988,6.1118834018707275
