epoch,train_acc,train_d21_acc,train_d21_f1,train_d21_iou,train_f1,train_iou,train_loss,val_acc,val_d21_acc,val_d21_f1,val_d21_iou,val_f1,val_iou,val_loss
1,0.47587740421295166,0.8511827530399445,0.04478105118820668,0.023472301838468882,0.06564344465732574,0.04488464072346687,2.300944653890466,0.5044151544570923,0.8410138845443725,0.0,0.0,0.04791135713458061,0.03604034706950188,2.017988348007202
2,0.5115026831626892,0.8802265729955447,0.003907818407196821,0.0019589083967730403,0.05968249589204788,0.04266070947051048,2.0935458329416092,0.5044151544570923,0.8410138845443725,0.0,0.0,0.04866355285048485,0.036420393735170364,1.9850223541259766
3,0.5132055878639221,0.880789069719212,0.0025918778245930607,0.0012979550463628144,0.06083060801029205,0.04331349954009056,2.0666281856516355,0.5044907927513123,0.8410138845443725,0.0,0.0,0.05150211229920387,0.0379299595952034,1.9711312770843505
4,0.51361083984375,0.881770444813595,0.002044754052926881,0.001023971805660685,0.06234569475054741,0.044115256518125534,2.0463112887515815,0.5046283602714539,0.8410138845443725,0.0,0.0,0.053229790180921555,0.038839757442474365,1.9639297485351563
5,0.5149328708648682,0.8823956725417926,0.0007211315640898664,0.0003607474614538112,0.06278552114963531,0.0444418340921402,2.0359967716278566,0.5044220685958862,0.8410138845443725,0.0,0.0,0.05803108960390091,0.04137926176190376,1.9581188678741455
6,0.5151658058166504,0.8821135490171371,0.0007024184430413558,0.00035142808110811196,0.06400143355131149,0.04511022940278053,2.0282844997221425,0.5044100284576416,0.8410138845443725,0.0,0.0,0.06198433041572571,0.043645214289426804,1.963211679458618
7,0.5153471827507019,0.8822285366314714,0.000464629339244533,0.00023241009479025578,0.06506436318159103,0.0456535704433918,2.019235534052695,0.48536360263824463,0.8410138845443725,0.0,0.0,0.058727070689201355,0.041925348341464996,2.0127336740493775
8,0.515964686870575,0.8818004156953545,0.0004981321812804994,0.0002492050102333568,0.06672731786966324,0.04665626958012581,2.0138020079622985,0.49380192160606384,0.8410138845443725,0.0,0.0,0.06893905252218246,0.047438520938158035,2.002765583992004
9,0.5163100361824036,0.8823295511225219,0.00027050525586519013,0.00013530818520643328,0.0666595995426178,0.046583857387304306,2.0059729635074572,0.5041727423667908,0.8410138845443725,0.0,0.0,0.06471309065818787,0.045243021100759506,1.9616394519805909
10,0.5165895819664001,0.882298267656757,0.00017909123742602205,8.956520922697319e-05,0.06910546123981476,0.04792143404483795,2.00230428864879,0.4847618341445923,0.8410138845443725,0.0,0.0,0.06377126276493073,0.04466467723250389,2.0025798320770263
11,0.5169042348861694,0.8819528395129789,0.0004948714787118002,0.00024759611304973314,0.0683383122086525,0.04759262129664421,1.9988940685026106,0.49563297629356384,0.8410138845443725,0.0,0.0,0.06837299466133118,0.047318246215581894,1.9999396562576295
12,0.5171282291412354,0.8818682874402692,0.0002229018381058047,0.00011149013133485481,0.0704084262251854,0.048669639974832535,1.9931617077960764,0.5036844611167908,0.8410138845443725,0.0,0.0,0.06434798240661621,0.045085616409778595,1.9558974266052247
13,0.5178760290145874,0.88224773317255,0.0003417159526407807,0.00017108698809733465,0.07182726263999939,0.04953018203377724,1.986138254083613,0.5048054456710815,0.8410138845443725,0.0,0.0,0.07155565917491913,0.04892181605100632,1.9362323760986329
14,0.5177775025367737,0.8827242562847752,0.0007473202915451119,0.00037431658488311506,0.0749216377735138,0.05110813304781914,1.9802016660731325,0.4998074471950531,0.8410138845443725,0.0,0.0,0.058024726808071136,0.041492000222206116,1.9828348875045776
15,0.5182211995124817,0.882084890719383,0.0003733080803152015,0.00018682361601398738,0.07470293343067169,0.051054734736680984,1.9790669769369147,0.49129003286361694,0.8410138845443725,0.0,0.0,0.06904211640357971,0.04745016619563103,1.9745238065719604
16,0.5190740823745728,0.8820119057932208,0.0009677476339172624,0.0004849474981094846,0.07786884903907776,0.05285843461751938,1.9743349116335633,0.4827571511268616,0.8410138845443725,0.0,0.0,0.06420616060495377,0.044892553240060806,1.9810966968536377
17,0.5193361043930054,0.8824081696489806,0.00036239970151182325,0.00018135470545334963,0.07919903099536896,0.05360940471291542,1.9665435885870328,0.5011038184165955,0.8410138845443725,0.0,0.0,0.07869724184274673,0.05297468975186348,1.9583982467651366
18,0.519538164138794,0.8819514993698366,0.0009377582433108972,0.0004697713647469608,0.08125901222229004,0.054711274802684784,1.9646378781205864,0.5047366619110107,0.8410138845443725,0.0,0.0,0.0510428287088871,0.03766780346632004,2.0673092365264893
19,0.5202613472938538,0.882054756405533,0.0009917729402488388,0.0004966028197183429,0.08374158293008804,0.056101925671100616,1.9555550941856958,0.49176111817359924,0.8410047292709351,0.0,0.0,0.0714021548628807,0.048883188515901566,1.9867591857910156
20,0.5205051898956299,0.8822799465989554,0.0027539953886211413,0.0013844184009862127,0.08696602284908295,0.057840678840875626,1.9506963542712632,0.5030758380889893,0.8410138845443725,0.0,0.0,0.060875341296195984,0.043091077357530594,1.9865336894989014
21,0.5216107964515686,0.8823172732066082,0.0016572620107903175,0.0008312977595152759,0.09054749459028244,0.059830132871866226,1.9470006714585006,0.4967763125896454,0.8410108327865601,0.0,0.0,0.06418976932764053,0.04473331198096275,1.9898940801620484
22,0.5226336121559143,0.8814622612409694,0.0036901791382021624,0.0018542356319617235,0.0923328772187233,0.060868192464113235,1.939425406917449,0.49606451392173767,0.8408706665039063,0.0002088178617704277,0.00010444045037729665,0.05617648363113403,0.04034070298075676,2.1188833475112916
23,0.522761344909668,0.8817986929288475,0.006946812914896165,0.0035055303779572763,0.09662704169750214,0.06318794935941696,1.9331405149993075,0.48638486862182617,0.8410138845443725,0.0,0.0,0.06889381259679794,0.04738811403512955,2.009567070007324
24,0.5238561630249023,0.8826460203816814,0.00597678745323632,0.00300816811557192,0.09987282007932663,0.06506560742855072,1.9240331534416444,0.44423621892929077,0.8410138845443725,0.0,0.0,0.06920471787452698,0.046911854296922684,2.093125104904175
25,0.5250719785690308,0.8820397437259715,0.008670575743935252,0.00437551646844499,0.10648459941148758,0.06867866218090057,1.9182183716886787,0.49542149901390076,0.8410138845443725,0.0,0.0,0.06386180222034454,0.04459407180547714,2.010923957824707
26,0.526112973690033,0.8821359449817289,0.013039710101116167,0.006633365831681482,0.11161404848098755,0.07150733470916748,1.9090324550546625,0.48703819513320923,0.8392745971679687,0.006178590268091816,0.0030993124237284064,0.06987974792718887,0.047838322818279266,1.9904155492782594
27,0.5267496109008789,0.8821346048385866,0.012484390342464539,0.006314352063821398,0.11558769643306732,0.07365679740905762,1.9038073196206042,0.5043309330940247,0.839794921875,0.004096332829612136,0.002053001569584012,0.05481984093785286,0.03958572819828987,1.9924776315689088
28,0.528347373008728,0.8826891446626315,0.018838154901184078,0.009576655277659708,0.12854129076004028,0.08090561628341675,1.893821277926045,0.48790645599365234,0.8406951904296875,0.0024761804411451093,0.0012399751984048634,0.07360447943210602,0.04960155859589577,2.0351216077804564
29,0.5307123064994812,0.8818853234732023,0.02620015019815881,0.013375378725799901,0.14106889069080353,0.08818358927965164,1.8840747071850685,0.49471142888069153,0.8206015467643738,0.05458299438214579,0.028150561824440958,0.06089479848742485,0.04272638261318207,1.9908142328262328
30,0.5329259634017944,0.8816952724610606,0.038915553590997,0.02006309983315527,0.15281100571155548,0.09520186483860016,1.8695313084510066,0.42997461557388306,0.8409567713737488,0.00021449349662302472,0.00010728616180131212,0.07841743528842926,0.050949666649103165,2.1449467658996584
31,0.5342544317245483,0.8825244698473202,0.04922164146012541,0.025441200298104455,0.1610395312309265,0.0999264046549797,1.86079530818488,0.4901123046875,0.840462601184845,8.420847346645535e-05,4.210757178952917e-05,0.07156476378440857,0.04859897866845131,2.1355638980865477
32,0.5362439751625061,0.881819393686069,0.061143032040674894,0.03200818687647341,0.17082174122333527,0.1060609370470047,1.8512815954864665,0.49904751777648926,0.8392140030860901,0.00583026146857437,0.002925149805378169,0.06863769888877869,0.04687409847974777,2.085600233078003
33,0.5376344919204712,0.8821015172107245,0.07568055474374673,0.0398509965718834,0.1800324022769928,0.11150040477514267,1.845970444781806,0.4867613911628723,0.8242701888084412,0.044862704431607,0.022980629466474056,0.07850896567106247,0.05230609327554703,2.098160719871521
34,0.5403695106506348,0.8832432736632645,0.08169194375753347,0.04315638060991963,0.19164273142814636,0.11827554553747177,1.8333329603236208,0.4882606267929077,0.8392386317253113,0.00709298492521649,0.003562382864765823,0.06666061282157898,0.04597623273730278,2.2972556591033935
35,0.5422776341438293,0.8827287682922937,0.10073917759841357,0.05387624978558511,0.2038634568452835,0.1255636215209961,1.8224255654119677,0.44427576661109924,0.8134462594985962,0.0668362626336422,0.034625211358070375,0.07964156568050385,0.05185858532786369,2.0864182233810427
