epoch,lr,train_loss,train_acc,train_prec,train_rec,train_f1,train_iou,train_specificity,train_tp,train_fp,train_fn,train_tn,val_loss,val_acc,val_prec,val_rec,val_f1,val_iou,val_specificity,val_tp,val_fp,val_fn,val_tn
17,9.572050015330875e-05,0.11551203164789411,0.9872837611607143,0.7346142520612485,0.9959081836327345,0.845534655143196,0.7324036697247707,0.9869714492229852,9979,3605,41,273095,0.15996461361646652,0.982208251953125,0.6755153029356652,0.9445414847161572,0.7876911871813547,0.6497446680684891,0.9835720836100307,2163,1039,127,62207
18,9.517797157531812e-05,0.10976930956045787,0.9889578683035715,0.7618429095354523,0.9951097804391218,0.8629911718885235,0.7590012940549593,0.9887350921575714,9971,3117,49,273583,0.16594478487968445,0.98626708984375,0.7487473156764496,0.9135371179039301,0.8229740361919748,0.6991978609625669,0.988900483825064,2092,702,198,62544
19,9.460482294732422e-05,0.10540204909112719,0.9893694196428572,0.7690645260882989,0.9944111776447105,0.8673398328690808,0.7657546879803259,0.9891868449584388,9964,2992,56,273708,0.1876690462231636,0.986053466796875,0.7596226415094339,0.8790393013100437,0.8149797570850202,0.6877348821318756,0.9899282168042248,2013,637,277,62609
20,9.40014470767673e-05,0.10083580513795216,0.98974609375,0.7749301025163094,0.9958083832335329,0.8715932914046122,0.7724105898745935,0.989526563064691,9978,2898,42,273802,0.15027029067277908,0.984710693359375,0.7136695421366954,0.9393013100436681,0.8110859728506787,0.6822074215033301,0.9863548682920659,2151,863,139,62383
21,9.336825748732973e-05,0.09720358832014932,0.9904366629464286,0.7871685606060606,0.9955089820359282,0.8791644632469593,0.7843831092238736,0.9902529815684857,9975,2697,45,274003,0.1553386226296425,0.985595703125,0.7325501036627505,0.925764192139738,0.8179012345679013,0.6919060052219321,0.987762071909686,2120,774,170,62472
22,9.270568813552758e-05,0.09454137004084057,0.9906215122767857,0.7903826348728511,0.9957085828343314,0.8812436514596123,0.7876993525975051,0.9904372967112396,9977,2646,43,274054,0.1554865464568138,0.9834747314453125,0.6985850608752879,0.9270742358078603,0.7967723775567649,0.6621958827199002,0.9855168706321349,2123,916,167,62330
23,9.201419311329851e-05,0.0910424648059739,0.9907366071428572,0.7921758451039518,0.9963073852295409,0.8825921669171602,0.7898567924677585,0.990534875316227,9983,2619,37,274081,0.15804866701364517,0.9859771728515625,0.7426548672566372,0.9161572052401746,0.8203323558162269,0.6953927742790852,0.9885052019100022,2098,727,192,62519
24,9.129424633678979e-05,0.08875994301504558,0.9905796595982143,0.7894945020172455,0.9960079840319361,0.8808084374034686,0.7870041794811135,0.9903830863751355,9980,2661,40,274039,0.14737790077924728,0.9830780029296875,0.6884774976061283,0.9419213973799127,0.7955006453992256,0.6604409063074097,0.9845681940359865,2157,976,133,62270
25,9.054634122155992e-05,0.08578967634174559,0.9908307756696428,0.793596567887503,0.9969061876247505,0.8837085858362453,0.791646853701062,0.9906107697867726,9989,2598,31,274102,0.16803504526615143,0.986663818359375,0.766566265060241,0.8890829694323145,0.8232915487262433,0.6996563573883161,0.9901970085064669,2036,620,254,62626
26,8.977099034441616e-05,0.08331024729543263,0.9915771484375,0.8075212292761828,0.9965069860279441,0.8921152557516194,0.805241935483871,0.9913986266714854,9985,2380,35,274320,0.16696111112833023,0.9878387451171875,0.7876685934489402,0.8925764192139738,0.8368474923234391,0.7194649771207321,0.9912879865920374,2044,551,246,62695
27,8.896872509212009e-05,0.0804741804798444,0.9918561662946429,0.8124745872977149,0.9971057884231537,0.8953712416543442,0.8105630374817459,0.9916660643295988,9991,2306,29,274394,0.14391518384218216,0.985015869140625,0.7206477732793523,0.9327510917030568,0.813094784925771,0.6850545221295702,0.9869082629731525,2136,828,154,62418
28,8.814009529720156e-05,0.07820795228083928,0.9921351841517857,0.817846909537454,0.9970059880239521,0.8985833145941083,0.8158432013066558,0.991958800144561,9990,2225,30,274475,0.13628724962472916,0.9860382080078125,0.734561583077448,0.9401746724890829,0.8247462171997703,0.7017601043024772,0.9876988268032761,2153,778,137,62468
29,8.728566886113103e-05,0.07646050055821736,0.9919503348214286,0.8146727599151298,0.9963073852295409,0.8963814312651521,0.812220323814173,0.9917925551138417,9983,2271,37,274429,0.1536438912153244,0.986968994140625,0.7631964809384164,0.9091703056768559,0.8298126743722598,0.7091280653950953,0.9897859153148025,2082,646,208,62600
30,8.640603136510825e-05,0.07461889170938069,0.9919363839285714,0.8135372600065083,0.998003992015968,0.8963786303334528,0.8122157244964262,0.991716660643296,10000,2292,20,274408,0.14940404891967773,0.986785888671875,0.7568542568542569,0.9161572052401746,0.8289213749506125,0.7078272604588394,0.9893431995699333,2098,674,192,62572
31,8.550178566873413e-05,0.07219621042410533,0.9927734375,0.8300116259757515,0.9975049900199601,0.9060828574018676,0.8282920361315985,0.992602096132996,9995,2047,25,274653,0.14864560216665268,0.9864349365234375,0.7495546847167794,0.9187772925764193,0.8255836766725525,0.7029736050785166,0.9888846725484616,2104,703,186,62543
32,8.457355149684083e-05,0.07069205244382222,0.9926304408482143,0.8273035847338356,0.9973053892215569,0.9043848137924793,0.8254584503551957,0.9924611492591254,9993,2086,27,274614,0.14190653711557388,0.9847259521484375,0.7167843928691557,0.9305676855895196,0.8098042941288239,0.6803959131545338,0.9866869051007179,2131,842,159,62404
33,8.36219650147635e-05,0.06862506601545545,0.9925990513392857,0.8262018833636213,0.9982035928143712,0.9040947301816866,0.824975255691191,0.9923960968558005,10002,2104,18,274596,0.15014242380857468,0.9860076904296875,0.744045503021685,0.9139737991266376,0.8203017832647462,0.6953488372093023,0.9886158808462195,2093,720,197,62526
34,8.264767839234411e-05,0.06706336223416859,0.9927420479910715,0.8291186468783683,0.998003992015968,0.9057560798876862,0.8277460475126232,0.9925514998192989,10000,2061,20,274639,0.17081302404403687,0.987335205078125,0.7829457364341085,0.8820960698689956,0.8295687885010267,0.7087719298245614,0.9911456851026151,2020,560,270,62686
35,8.165135935696698e-05,0.0660545817679829,0.9926443917410714,0.8273065784029789,0.9978043912175649,0.9045917213300159,0.8258032543156851,0.9924575352367184,9998,2087,22,274613,0.15726835280656815,0.9871826171875,0.7685185185185185,0.9061135371179039,0.8316633266533064,0.7118353344768439,0.9901179521234544,2075,625,215,62621
36,8.06336907359317e-05,0.06558548617694113,0.9928397042410714,0.8319859988332361,0.9963073852295409,0.9067623416140606,0.8294283815221004,0.9927141308276112,9983,2016,37,274684,0.1483674719929695,0.987335205078125,0.7673992673992674,0.9148471615720524,0.8346613545816732,0.7162393162393162,0.9899598393574297,2095,635,195,62611
37,7.959536998847745e-05,0.06297014736466938,0.9932198660714285,0.838815237455949,0.9977045908183633,0.9113866350624487,0.8371995645255841,0.9930574629562703,9997,1921,23,274779,0.13202036917209625,0.9854736328125,0.7269335142469471,0.9358078602620087,0.8182512409316532,0.6924071082390953,0.9872719223350094,2143,805,147,62441
38,7.853710872777925e-05,0.06111412702335252,0.9929547991071429,0.8333333333333334,0.998003992015968,0.9082652134423252,0.831946755407654,0.9927719551861222,10000,2000,20,274700,0.142450712621212,0.9877777099609375,0.7752310536044362,0.9157205240174673,0.8396396396396396,0.7236024844720497,0.9903867438256965,2097,608,193,62638
39,7.745963223324386e-05,0.05997283963693513,0.9936558314732142,0.8478242429383324,0.9975049900199601,0.9165940666697235,0.846030133739631,0.9935164438019516,9995,1794,25,274906,0.15475217252969742,0.98681640625,0.7609809663250366,0.9078602620087336,0.8279569892473119,0.7064220183486238,0.9896752363785852,2079,653,211,62593
40,7.636367895343948e-05,0.058993260065714516,0.9929094587053572,0.8322655794991264,0.9983033932135729,0.9077544353192069,0.8310900631439017,0.9927141308276112,10003,2016,17,274684,0.14969079196453094,0.986846923828125,0.7607742878013148,0.9096069868995633,0.8285600636435959,0.7073005093378608,0.9896436138253802,2083,655,207,62591
41,7.525000000000001e-05,0.05722981981105275,0.9938581194196429,0.8519560214778829,0.9976047904191617,0.9190456488760171,0.8502168920643021,0.9937224430791471,9996,1737,24,274963,0.14815478026866913,0.985321044921875,0.7311977715877437,0.9170305676855895,0.8136381247578457,0.6858262573481385,0.9877936944628909,2100,772,190,62474
42,7.411935863285064e-05,0.0557936756975121,0.9936104910714286,0.8463035019455253,0.9985029940119761,0.9161248969874553,0.8452310551660049,0.993433321286592,10005,1817,15,274883,0.16601607203483582,0.9885101318359375,0.8043564356435644,0.8868995633187773,0.8436137071651091,0.7295258620689655,0.9921892293583784,2031,494,259,62752
43,7.297252973710758e-05,0.055248298992713295,0.9938755580357143,0.8522591645353794,0.9977045908183633,0.919264367816092,0.8505913383816898,0.9937368991687748,9997,1733,23,274967,0.15441960841417313,0.9876251220703125,0.7783214151298457,0.903056768558952,0.8360622599555286,0.7183049670024314,0.9906871580811435,2068,589,222,62657
44,7.181029929201063e-05,0.05445970677667194,0.9939104352678572,0.8529863481228669,0.9977045908183633,0.9196872125114995,0.8513156774248488,0.9937730393928442,9997,1723,23,274977,0.13847514241933823,0.9860992431640625,0.7413370668533427,0.9248908296943231,0.8230036914707597,0.6992406734896005,0.9883154665907725,2118,739,172,62507
45,7.063346383225213e-05,0.05363895951045884,0.9935651506696429,0.8454322656976253,0.9984031936127744,0.9155722326454033,0.8442906574394463,0.9933899530177087,10004,1829,16,274871,0.14987072348594666,0.9874114990234375,0.7715980719317761,0.9087336244541485,0.8345698816924002,0.7161046111493462,0.9902602536128767,2081,616,209,62630
46,6.944282990207197e-05,0.05176630036698447,0.9944266183035714,0.8635814194439648,0.9982035928143712,0.9260253680214796,0.8622413793103448,0.9942898445970365,10002,1580,18,275120,0.1760386973619461,0.98773193359375,0.7939082278481012,0.8764192139737991,0.8331257783312578,0.7139807897545357,0.9917623248901116,2007,521,283,62725
47,6.82392135024924e-05,0.05084432909886042,0.9942801339285714,0.8603371173030616,0.9984031936127744,0.9242424242424242,0.8591549295774648,0.9941308276111311,10004,1624,16,275076,0.15579405426979065,0.9881744384765625,0.7892325315005727,0.9026200873362445,0.8421267060501121,0.727304714989444,0.991272175315435,2067,552,223,62694
48,6.702343953207168e-05,0.049908924433920115,0.9944161551339286,0.8632323755285184,0.9984031936127744,0.9259105002545235,0.862042223179664,0.9942717744850018,10004,1585,16,275115,0.14544857293367386,0.9873504638671875,0.7670932358318099,0.9161572052401746,0.8350248756218906,0.7167748548001367,0.9899282168042248,2098,637,192,62609
49,6.579634122155992e-05,0.04889645054936409,0.9947474888392858,0.8706896551724138,0.9979041916167665,0.9299665178571429,0.8691003911342894,0.9946331767256957,9999,1485,21,275215,0.16801253706216812,0.987457275390625,0.7836166924265843,0.885589519650655,0.8314883148831489,0.7115789473684211,0.9911456851026151,2028,560,262,62686
50,6.455875956284421e-05,0.048495845248301826,0.9943498883928571,0.8620689655172413,0.998003992015968,0.9250693802035153,0.8605851979345955,0.9942175641488977,10000,1600,20,275100,0.1590222492814064,0.9878082275390625,0.7855227882037533,0.8956331877729258,0.8369720465211181,0.7196491228070175,0.9911456851026151,2051,560,239,62686
51,6.33115427325748e-05,0.04746157179276148,0.9947614397321428,0.8707992338499042,0.9982035928143712,0.9301590253882637,0.8694367176634215,0.9946367907481026,10002,1484,18,275216,0.14966704696416855,0.9880523681640625,0.7846618813751417,0.9069868995633188,0.841401660927689,0.7262237762237762,0.9909875723365904,2077,570,213,62676
52,6.205554551086734e-05,0.046493296407990985,0.994677734375,0.8686631944444444,0.9987025948103793,0.9291550603528319,0.8676840371108991,0.9945319840983015,10007,1513,13,275187,0.16205483675003052,0.98858642578125,0.8016431924882629,0.894759825327511,0.8456458935204292,0.7325706113693242,0.9919836827625462,2049,507,241,62739
53,6.0791628695479094e-05,0.0455113657646709,0.9951485770089286,0.8790967401810035,0.9985029940119761,0.9350030372412506,0.877939627939628,0.995027105168052,10005,1376,15,275324,0.1573036164045334,0.98828125,0.7913476263399694,0.9026200873362445,0.8433292533659731,0.7291005291005291,0.9913828542516523,2067,545,223,62701
54,5.952065851186131e-05,0.04469236938489808,0.9948869977678572,0.8733414804469274,0.9985029940119761,0.931737753771652,0.8721994595065818,0.9947560534875316,10005,1451,15,275249,0.1677594631910324,0.98828125,0.7986656200941915,0.888646288209607,0.8412567176519222,0.7260078487334998,0.9918888151029314,2035,513,255,62733
55,5.8243506019491436e-05,0.044493945522440806,0.9948835100446428,0.873134979495681,0.9987025948103793,0.9317070899864998,0.8721457207599791,0.9947452114203108,10007,1454,13,275246,0.15940798819065094,0.987945556640625,0.7862595419847328,0.8995633187772926,0.8391038696537678,0.7228070175438597,0.9911456851026151,2060,560,230,62686
56,5.6961046514892556e-05,0.04358552106552654,0.9952532087053572,0.8812857771906649,0.9987025948103793,0.936327485380117,0.8802779732582688,0.9951282977954463,10007,1348,13,275352,0.1904735565185547,0.9886474609375,0.8231605351170569,0.859825327510917,0.8410935497650577,0.7257648359749355,0.993311829997154,1969,423,321,62823
57,5.5674158931748854e-05,0.043354095270236336,0.9951381138392857,0.8789982425307558,0.9983033932135729,0.9348598130841121,0.8776871106431517,0.9950234911456451,10003,1377,17,275323,0.13489531725645065,0.9866485595703125,0.7495590828924162,0.9279475982532751,0.8292682926829268,0.7083333333333334,0.9887739936122443,2125,710,165,62536
58,5.4383725238528334e-05,0.04308041102356381,0.9949881417410714,0.8758210000875734,0.9981037924151697,0.9329726199916041,0.8743661479279594,0.9948753162269606,10001,1418,19,275282,0.16404593735933304,0.988494873046875,0.7981366459627329,0.8978165938864628,0.8450472667488695,0.7316725978647687,0.9917781361667141,2056,520,234,62726
59,5.3090629834025715e-05,0.042703643855121404,0.9944301060267857,0.863718801278176,0.9981037924151697,0.9260613917310987,0.8623038454906018,0.9942970726418504,10001,1578,19,275122,0.21058043837547302,0.9881744384765625,0.8233034571062741,0.8423580786026201,0.8327217785452191,0.713387573964497,0.9934541314865762,1929,414,361,62832
60,5.1795758941239716e-05,0.041664115670654506,0.9954066685267857,0.8851907586084802,0.998003992015968,0.938218323403856,0.8836264027569144,0.9953126129382002,10000,1297,20,275403,0.1623159795999527,0.988037109375,0.7889485801995395,0.8978165938864628,0.8398692810457515,0.723943661971831,0.9913037978686399,2056,550,234,62696
61,5.050000000000001e-05,0.04088236391544342,0.9951939174107143,0.8799015298048181,0.9988023952095808,0.9355894175937178,0.87897417881609,0.9950632453921214,10008,1366,12,275334,0.156133271753788,0.988494873046875,0.7947045280122793,0.9043668122270743,0.8459967320261438,0.7330973451327434,0.991540967017677,2071,535,219,62711
62,4.9204241058760286e-05,0.04023234835929341,0.9953508649553572,0.8833289206601359,0.9989021956087825,0.9375673270572806,0.8824722271204373,0.9952222623780267,10009,1322,11,275378,0.15778661519289017,0.98797607421875,0.7840393343419062,0.9052401746724891,0.8402918524523714,0.7245718280321566,0.990971761059988,2073,571,217,62675
63,4.790937016597429e-05,0.0395157751109865,0.9957205636160714,0.8918099991088139,0.9987025948103793,0.9422343580810697,0.8907779953711946,0.9956125767979761,10007,1214,13,275486,0.1976407840847969,0.9881744384765625,0.811088295687885,0.8624454148471615,0.8359788359788359,0.7181818181818181,0.9927268127628625,1975,460,315,62786
64,4.661627476147168e-05,0.038867524514595665,0.9957484654017857,0.8923762817654927,0.9988023952095808,0.9425947727807865,0.8914224637035717,0.9956378749548247,10008,1207,12,275493,0.1847647801041603,0.98834228515625,0.8086569579288025,0.8729257641921397,0.8395632087358252,0.7234889612739775,0.9925212661670303,1999,473,291,62773
65,4.532584106825116e-05,0.038560659521155886,0.9958147321428571,0.8938203250580461,0.9989021956087825,0.9434442454519748,0.8929431706664288,0.9957029273581496,10009,1189,11,275511,0.16346071660518646,0.98834228515625,0.7950502706883217,0.8978165938864628,0.8433141919606234,0.7290780141843972,0.9916200234006893,2056,530,234,62716
66,4.403895348510746e-05,0.038288788663016424,0.9958217075892857,0.8944027181688126,0.9983033932135729,0.9435012261837389,0.8930452638157307,0.9957318395374052,10003,1181,17,275519,0.16802328824996948,0.9883575439453125,0.798592100117325,0.891703056768559,0.8425830410563235,0.7279857397504457,0.9918571925497265,2042,515,248,62731
67,4.275649398050857e-05,0.037910013149182,0.9954310825892857,0.8851255748142908,0.9989021956087825,0.9385783945986497,0.884265394469476,0.9953053848933864,10009,1299,11,275401,0.19479215890169144,0.9884796142578125,0.8167560874948411,0.8641921397379912,0.8398047952471885,0.7238478419897586,0.992979793188502,1979,444,311,62802
68,4.147934148813871e-05,0.03746918009387122,0.9957275390625,0.8917594654788419,0.999001996007984,0.9423393739703458,0.8909657320872274,0.9956089627755692,10010,1215,10,275485,0.17835880815982819,0.988372802734375,0.8043824701195219,0.8816593886462882,0.8412499999999999,0.7259978425026968,0.9922366631881858,2019,491,271,62755
69,4.020837130452091e-05,0.03696517936057515,0.9960902622767858,0.9003869342211824,0.9986027944111776,0.9469549992902097,0.8992540666846409,0.9959992771955186,10006,1107,14,275593,0.17082656919956207,0.9884033203125,0.8002354788069074,0.8903930131004367,0.8429102935097148,0.728474455162558,0.9919520602093413,2039,509,251,62737
70,3.894445448913268e-05,0.036600429150793284,0.9956926618303571,0.8911746371003652,0.9987025948103793,0.9418796178643701,0.8901441024728696,0.9955836646187206,10007,1222,13,275478,0.1680736169219017,0.9886016845703125,0.8014849550605705,0.8956331877729258,0.8459476180655806,0.7330235882773409,0.9919678714859438,2051,508,239,62738
71,3.768845726742522e-05,0.037116107841332756,0.9955496651785715,0.8879325643300798,0.9987025948103793,0.9400657585720995,0.8869095098821236,0.9954354897000361,10007,1263,13,275437,0.19511066377162933,0.9880523681640625,0.8037081821846029,0.8707423580786027,0.83588346258646,0.7180410514944184,0.9922999082945957,1994,487,296,62759
72,3.644124043715582e-05,0.036176149629884295,0.99609375,0.9003958970667626,0.9987025948103793,0.947004826346172,0.8993439381684192,0.9959992771955186,10007,1107,13,275593,0.18048466742038727,0.9888458251953125,0.8144413069786204,0.8816593886462882,0.8467183895994966,0.7341818181818182,0.9927268127628625,2019,460,271,62786
73,3.52036587784401e-05,0.03610636625025007,0.995654296875,0.8902330546166163,0.9988023952095808,0.9413977988900386,0.8892838102008175,0.9955402963498373,10008,1234,12,275466,0.1963353082537651,0.9880523681640625,0.805927730410069,0.8668122270742358,0.8352619398274774,0.7171242774566474,0.992442209784018,1985,478,305,62768
74,3.3976560467928335e-05,0.035729806456300944,0.9958879743303571,0.8959957000806235,0.9982035928143712,0.9443421611669736,0.8945532599946338,0.9958041199855439,10002,1161,18,275539,0.2016272470355034,0.9879913330078125,0.810152703260421,0.8572052401746725,0.8330150647146191,0.7138181818181818,0.9927268127628625,1963,460,327,62786
75,3.276078649750763e-05,0.034822046756744385,0.9961216517857143,0.9007558034910923,0.9991017964071857,0.9473833633008422,0.9000269711408793,0.9960137332851464,10011,1103,9,275597,0.19926708191633224,0.9883575439453125,0.8171998338180307,0.8589519650655022,0.8375558867362145,0.7205128205128205,0.9930430382949119,1967,440,323,62806
76,3.155717009792805e-05,0.03471222105953428,0.9962088448660714,0.9030773395902897,0.9987025948103793,0.9484858537510071,0.9020191094285199,0.9961185399349476,10007,1074,13,275626,0.19122229516506195,0.9881439208984375,0.803937324226597,0.8737991266375545,0.837413684871312,0.7203023758099352,0.9922840970179932,2001,488,289,62758
77,3.0366536167747892e-05,0.03438266325328085,0.99619140625,0.9023796646836127,0.9991017964071857,0.9482807615799943,0.9016482031883275,0.9960860137332851,10011,1083,9,275617,0.2050018608570099,0.98828125,0.8176126878130217,0.8554585152838428,0.8361075544174136,0.7183718371837183,0.9930904721247193,1959,437,331,62809
78,2.9189700707989395e-05,0.03398323100474146,0.9962297712053572,0.903420886361585,0.9989021956087825,0.9487653443291153,0.9025247971145176,0.9961329960245754,10009,1070,11,275630,0.18677053600549698,0.9884490966796875,0.8094469115865967,0.8755458515283843,0.841199916089784,0.7259232440260681,0.9925370774436328,2005,472,285,62774
79,2.8027470262892427e-05,0.03373156156804827,0.9963832310267857,0.9070968911447476,0.9988023952095808,0.9507433619911652,0.9061113626075147,0.9962956270328877,10008,1025,12,275675,0.19498310983181,0.987945556640625,0.8024193548387096,0.868995633187773,0.8343815513626834,0.7158273381294964,0.9922524744647883,1990,490,300,62756
80,2.6880641367149372e-05,0.03380904719233513,0.9962576729910714,0.9041467160538441,0.9988023952095808,0.9491203945184693,0.9031675841530548,0.9961655222262378,10008,1061,12,275639,0.19853592664003372,0.988311767578125,0.8140972794723825,0.8624454148471615,0.8375742154368108,0.7205399489237505,0.9928691142522847,1975,451,315,62795
81,2.5750000000000002e-05,0.03338140435516834,0.9963099888392857,0.9053736204089018,0.9988023952095808,0.9497959571035399,0.9043918308331828,0.9962197325623419,10008,1046,12,275654,0.19583196192979813,0.9882659912109375,0.8100285364859355,0.8676855895196507,0.8378663293274299,0.7209724238026125,0.9926319451032476,1987,466,303,62780
82,2.4636321046560524e-05,0.03320969454944134,0.9963692801339286,0.9066207771035232,0.999001996007984,0.9505721475713405,0.9058003800561035,0.996273942898446,10010,1031,10,275669,0.19926875084638596,0.98822021484375,0.8095432300163132,0.8668122270742358,0.837199493884437,0.7199854914762422,0.9926161338266452,1985,467,305,62779
83,2.3540367766756168e-05,0.0327427683191167,0.9965018136160714,0.9098263794200527,0.9989021956087825,0.9522858094286666,0.9089175444969124,0.9964148897723166,10009,992,11,275708,0.1835373193025589,0.9885406494140625,0.8076769292283087,0.8820960698689956,0.8432477562095596,0.7289787080476362,0.9923947759542106,2020,481,270,62765
84,2.2462891272220756e-05,0.032348781203230224,0.9966169084821429,0.9124886052871468,0.999001996007984,0.9537875178656504,0.9116575591985429,0.9965305384893386,10010,960,10,275740,0.1870473027229309,0.9886016845703125,0.8114654824384336,0.8777292576419214,0.8432976714915041,0.7290533188248096,0.9926161338266452,2010,467,280,62779
85,2.140463001152258e-05,0.03225376560456223,0.9965785435267858,0.9114995902758809,0.9991017964071857,0.9532923868018854,0.9107532751091703,0.9964871702204554,10011,972,9,275728,0.1942637413740158,0.9883575439453125,0.811251528740318,0.868995633187773,0.8391313514653174,0.7228478023973847,0.992679378933055,1990,463,300,62783
86,2.036630926406832e-05,0.03217257559299469,0.9965192522321429,0.9100163606616979,0.9992015968063872,0.9525259252211968,0.9093551316984559,0.9964221178171304,10012,990,8,275710,0.19529622048139572,0.9883880615234375,0.8116591928251121,0.8694323144104803,0.8395530255112797,0.7234738372093024,0.9926951902096576,1991,462,299,62784
87,1.934864064303305e-05,0.03203670680522919,0.9965890066964286,0.9118986880466472,0.9989021956087825,0.9534196989902838,0.9109857103850004,0.9965052403324901,10009,967,11,275733,0.20732104033231735,0.9882049560546875,0.8140786749482402,0.8585152838427947,0.8357066950053134,0.7177802117561154,0.9929007368054896,1966,449,324,62797
