epoch,lr,train_loss,train_acc,train_prec,train_rec,train_f1,train_iou,train_specificity,train_tp,train_fp,train_fn,train_tn,val_loss,val_acc,val_prec,val_rec,val_f1,val_iou,val_specificity,val_tp,val_fp,val_fn,val_tn
22,9.270568813552758e-05,0.09421432183848487,0.9905343191964285,0.7882733585858586,0.9969061876247505,0.8803983782830954,0.7863496811776746,0.9903035778821828,9989,2683,31,274017,0.16448617726564407,0.9860382080078125,0.7488237423090843,0.9034934497816594,0.8189194537898278,0.6933646112600537,0.9890269740378839,2069,694,221,62552
23,9.201419311329851e-05,0.09086617165141636,0.9910679408482143,0.7980976740468387,0.9965069860279441,0.886334383737961,0.7958711940060577,0.9908709794000723,9985,2526,35,274174,0.14654786884784698,0.9840545654296875,0.7033649134269846,0.9401746724890829,0.8047094001121285,0.6732332707942464,0.9856433608449546,2153,908,137,62338
24,9.129424633678979e-05,0.08857685575882594,0.9905901227678572,0.7895902547065338,0.9962075848303393,0.8809460771335276,0.7872239747634069,0.9903867003975425,9982,2660,38,274040,0.15209196507930756,0.98480224609375,0.720668485675307,0.9227074235807861,0.8092684795097664,0.6796397555484078,0.9870505644625747,2113,819,177,62427
25,9.054634122155992e-05,0.08533024622334374,0.9913260323660714,0.8027003134292373,0.9968063872255489,0.889284601344433,0.8006412825651302,0.9911275749909649,9988,2455,32,274245,0.17460982501506805,0.987030029296875,0.7769230769230769,0.8820960698689956,0.8261758691206544,0.7038327526132404,0.9908294595705657,2020,580,270,62666
26,8.977099034441616e-05,0.08307259695397483,0.9913016183035714,0.8020064205457463,0.9973053892215569,0.8890569395017793,0.8002722831745015,0.9910842067220816,9993,2467,27,274233,0.16620858758687973,0.987701416015625,0.7849462365591398,0.8925764192139738,0.8353085410706987,0.7171929824561404,0.9911456851026151,2044,560,246,62686
27,8.896872509212009e-05,0.08086830460362965,0.9917724609375,0.8109929365917026,0.9969061876247505,0.8943904732058916,0.8089569160997733,0.9915865558366462,9989,2328,31,274372,0.1393948495388031,0.984619140625,0.7116908850726552,0.9410480349344978,0.8104550582925912,0.6813152070818843,0.9861967555260411,2155,873,135,62373
28,8.814009529720156e-05,0.07879677497678333,0.991845703125,0.8123780091086532,0.9969061876247505,0.8952321204516938,0.8103350369108461,0.9916624503071919,9989,2307,31,274393,0.13560166954994202,0.985931396484375,0.7315504400812458,0.9436681222707424,0.8241800152555302,0.7009406422315926,0.987461657654239,2161,793,129,62453
29,8.728566886113103e-05,0.07650497555732727,0.992041015625,0.8164049721949623,0.9963073852295409,0.8974289823804387,0.8139421116999592,0.9918865196964222,9983,2245,37,274455,0.14785408973693848,0.986572265625,0.7521459227467812,0.9183406113537118,0.8269760125835627,0.7049949715051961,0.9890427853144863,2103,693,187,62553
30,8.640603136510825e-05,0.07442137267854479,0.9919259207589286,0.8132877937708384,0.9981037924151697,0.8962674194560201,0.8120331276388438,0.9917022045536682,10001,2296,19,274404,0.1534700021147728,0.98712158203125,0.7665929203539823,0.9078602620087336,0.8312674930027989,0.7112555593568252,0.9899914619106347,2079,633,211,62613
31,8.550178566873413e-05,0.07201446096102397,0.9927804129464286,0.8301495016611296,0.9975049900199601,0.9061650045330916,0.8284293410692084,0.9926093241778099,9995,2045,25,274655,0.1505155935883522,0.9866790771484375,0.7538516660695092,0.9187772925764193,0.8281834284589649,0.7067517635203224,0.9891376529741012,2104,687,186,62559
32,8.457355149684083e-05,0.07048664076460733,0.9927420479910715,0.8297200764183071,0.9969061876247505,0.905662088036629,0.8275890637945319,0.9925912540657752,9989,2050,31,274650,0.14372018724679947,0.9850616455078125,0.7237965175827927,0.925764192139738,0.8124161716803986,0.6840916424653114,0.9872086772285994,2120,809,170,62437
33,8.36219650147635e-05,0.06867473241355684,0.9925502232142858,0.8253012048192772,0.9981037924151697,0.9035143192700335,0.8240092279805553,0.9923491145645102,10001,2117,19,274583,0.15376779437065125,0.98687744140625,0.7617130307467057,0.9087336244541485,0.8287534846674632,0.7075824549472969,0.9897068589317901,2081,651,209,62595
34,8.264767839234411e-05,0.06689729127619001,0.9927804129464286,0.8300946686596911,0.9976047904191617,0.9061735110144139,0.8284435604177026,0.992605710155403,9996,2046,24,274654,0.16612686216831207,0.9873809814453125,0.781021897810219,0.8877729257641921,0.8309830369916208,0.7108391608391609,0.9909875723365904,2033,570,257,62676
35,8.165135935696698e-05,0.0656460937526491,0.9928048270089286,0.8303030303030303,0.9981037924151697,0.9065035123498754,0.8289953580901857,0.9926129382002168,10001,2044,19,274656,0.15201640129089355,0.986846923828125,0.7570194384449244,0.9183406113537118,0.82991318074191,0.709274873524452,0.9893273882933308,2103,675,187,62571
36,8.06336907359317e-05,0.0652956474158499,0.9929896763392857,0.835034298142881,0.9962075848303393,0.908528260671703,0.8323882588392262,0.9928731478135164,9982,1972,38,274728,0.14445940405130386,0.9876861572265625,0.7733136748986362,0.9161572052401746,0.8386967819308416,0.7222030981067126,0.9902760648894792,2098,615,192,62631
37,7.959536998847745e-05,0.0634942493504948,0.9930071149553571,0.8348792512743377,0.9971057884231537,0.9088097512166279,0.832860953651217,0.9928586917238887,9991,1976,29,274724,0.1286814995110035,0.98583984375,0.7316326530612245,0.9393013100436681,0.822562141491396,0.6986034426761936,0.9875249027606489,2151,789,139,62457
38,7.853710872777925e-05,0.06167113449838427,0.9929059709821428,0.832694550908182,0.9974051896207585,0.9076378167287259,0.8308945793149318,0.9927430430068667,9994,2008,26,274692,0.15244948118925095,0.988525390625,0.7964533538936006,0.9021834061135371,0.8460278460278461,0.7331440738112136,0.9916516459538943,2066,528,224,62718
39,7.745963223324386e-05,0.060590099543333054,0.9929024832589286,0.8326251770390736,0.9974051896207585,0.9075966035508333,0.830825505029512,0.9927394289844597,9994,2009,26,274691,0.16227304935455322,0.9866180419921875,0.7635210742260351,0.8938864628820961,0.823576745121706,0.7000683994528044,0.9899756506340321,2047,634,243,62612
40,7.636367895343948e-05,0.05907225650217798,0.9931710379464286,0.8377744260097201,0.9978043912175649,0.9108135191764599,0.8362328537972566,0.9930032526201662,9998,1936,22,274764,0.1359335035085678,0.98626708984375,0.7431770468859342,0.9275109170305676,0.8251748251748252,0.7023809523809523,0.9883945229737849,2124,734,166,62512
41,7.525000000000001e-05,0.05726324601305856,0.99404296875,0.8557001027045532,0.9978043912175649,0.9213048286030225,0.8540919186741842,0.993906758221901,9998,1686,22,275014,0.1456684097647667,0.985687255859375,0.7383638928067701,0.914410480349345,0.8170113148653921,0.6906332453825857,0.9882680327609651,2094,742,196,62504
42,7.411935863285064e-05,0.05553847551345825,0.9935198102678572,0.8441558441558441,0.999001996007984,0.9150745040680136,0.8434445567913718,0.9933212865919768,10010,1848,10,274852,0.17886921763420105,0.98858642578125,0.8170230263157895,0.8676855895196507,0.8415925455315545,0.7265082266910421,0.9929639819118996,1987,445,303,62801
43,7.297252973710758e-05,0.055872604664829045,0.9937046595982143,0.8488322717622081,0.9975049900199601,0.9171828401009406,0.8470338983050848,0.9935670401156487,9995,1780,25,274920,0.15417753905057907,0.9874420166015625,0.7762711864406779,0.9,0.8335692618806876,0.7146324549237171,0.9906081016981311,2061,594,229,62652
44,7.181029929201063e-05,0.05411423701379034,0.9941301618303572,0.8575349515395831,0.9978043912175649,0.9223672678629088,0.8559198698741546,0.9939971087820745,9998,1661,22,275039,0.1409381851553917,0.985748291015625,0.7377279102384292,0.9187772925764193,0.8183586153247763,0.6925608953258723,0.9881731651013503,2104,748,186,62498
45,7.063346383225213e-05,0.053735764076312385,0.9936767578125,0.8480196760240861,0.9979041916167665,0.9168768052817385,0.8465120216728751,0.9935236718467655,9999,1792,21,274908,0.14577817916870117,0.9864349365234375,0.7506261180679785,0.9161572052401746,0.8251720747295967,0.7023769668563776,0.9889795402080764,2098,697,192,62549
46,6.944282990207197e-05,0.051838357001543045,0.9943498883928571,0.8620689655172413,0.998003992015968,0.9250693802035153,0.8605851979345955,0.9942175641488977,10000,1600,20,275100,0.18077607452869415,0.9878082275390625,0.8004836759371221,0.8672489082969432,0.8325298679522113,0.7131059245960503,0.992173418081776,1986,495,304,62751
47,6.82392135024924e-05,0.05080096133881145,0.9942592075892858,0.8600791193670451,0.9981037924151697,0.9239652623798965,0.8586760539194642,0.9941199855439103,10001,1627,19,275073,0.14943330734968185,0.9877471923828125,0.7789868667917449,0.9065502183406113,0.837941473259334,0.7210837096213963,0.9906871580811435,2076,589,214,62657
48,6.702343953207168e-05,0.05025312677025795,0.9942592075892858,0.8600171969045571,0.9982035928143712,0.923972286374134,0.8586881868131868,0.9941163715215035,10002,1628,18,275072,0.14776325970888138,0.9879302978515625,0.7795598657217456,0.9126637554585153,0.8408770871052103,0.7254425546685179,0.9906555355279385,2090,591,200,62655
49,6.579634122155992e-05,0.04877323947019047,0.9949009486607143,0.8739730816290858,0.998003992015968,0.9318796011555307,0.8724480893386843,0.9947885796891941,10000,1442,20,275258,0.15193139761686325,0.9879608154296875,0.7824614226571321,0.9078602620087336,0.8405093996361431,0.7248953974895398,0.9908610821237707,2079,578,211,62668
50,6.455875956284421e-05,0.047935651822222605,0.9946812220982143,0.8687386057817519,0.9987025948103793,0.9291981986164631,0.8677592785293098,0.9945355981207084,10007,1512,13,275188,0.16401221603155136,0.9869537353515625,0.7710615791462032,0.8912663755458515,0.8268179056106947,0.7047651933701657,0.9904183663789015,2041,606,249,62640
51,6.33115427325748e-05,0.04783530574705866,0.9946707589285714,0.8690248565965584,0.9979041916167665,0.9290160735854316,0.8674416587143229,0.994553668232743,9999,1507,21,275193,0.17238351702690125,0.9883575439453125,0.8052778888444622,0.879475982532751,0.8407430599039867,0.7252430680590566,0.9922999082945957,2014,487,276,62759
52,6.205554551086734e-05,0.04746590554714203,0.9943219866071429,0.8614748449345279,0.998003992015968,0.924727205474385,0.8599931200550396,0.9941886519696422,10000,1608,20,275092,0.1579921767115593,0.988525390625,0.7982932505818464,0.8986899563318778,0.8455217748562038,0.7323843416370107,0.9917781361667141,2058,520,232,62726
53,6.0791628695479094e-05,0.04599750538667043,0.9948904854910714,0.8740708351552252,0.9975049900199601,0.9317175483570264,0.8721640488656196,0.994795807734008,9995,1440,25,275260,0.15850985795259476,0.9878082275390625,0.7837837837837838,0.8991266375545851,0.8375025422005288,0.7204338698390483,0.9910191948897954,2059,568,231,62678
54,5.952065851186131e-05,0.04527065778772036,0.9945731026785715,0.8665973665973666,0.9984031936127744,0.9278427007976257,0.8653979238754326,0.9944344054933141,10004,1540,16,275160,0.17423482984304428,0.9885101318359375,0.8092555331991952,0.8781659388646288,0.8423036649214659,0.7275687409551375,0.9925054548904279,2011,474,279,62772
55,5.8243506019491436e-05,0.04462577940689193,0.9950474330357143,0.8767303311722446,0.9987025948103793,0.9337501166371186,0.8757329132755753,0.994915070473437,10007,1407,13,275293,0.15257840603590012,0.988006591796875,0.7846328538985617,0.9052401746724891,0.8406326034063262,0.7250786988457503,0.991003383613193,2073,569,217,62677
56,5.6961046514892556e-05,0.043933564176162086,0.9951939174107143,0.8805036984853821,0.9979041916167665,0.9355351796407185,0.878878438955788,0.9950957715937839,9999,1357,21,275343,0.1460478976368904,0.9879913330078125,0.7811447811447811,0.9117903930131004,0.841426556518235,0.7262608695652174,0.9907504031875534,2088,585,202,62661
57,5.5674158931748854e-05,0.04384091082546446,0.9947893415178571,0.8716004184100419,0.9979041916167665,0.9304857621440538,0.870007830853563,0.9946765449945789,9999,1473,21,275227,0.14178408682346344,0.987457275390625,0.7672978878368536,0.9200873362445415,0.8367752184273233,0.7193581427108228,0.9898965942510198,2107,639,183,62607
58,5.4383725238528334e-05,0.04273566520876355,0.9949393136160715,0.8742902070411461,0.9988023952095808,0.9324078818651885,0.8733746400209442,0.9947994217564149,10008,1439,12,275261,0.1877542808651924,0.988037109375,0.8043654001616815,0.868995633187773,0.8354324097397146,0.7173756308579669,0.9923473421244031,1990,484,300,62762
59,5.3090629834025715e-05,0.04195974643031756,0.9950892857142857,0.8776530433257324,0.9987025948103793,0.9342731771076463,0.8766535260621988,0.9949584387423202,10007,1395,13,275305,0.1893596053123474,0.9886322021484375,0.8220091704877032,0.8611353711790393,0.8411175090637663,0.7258005152741995,0.9932485848907441,1972,427,318,62819
60,5.1795758941239716e-05,0.04146531182858679,0.9954275948660715,0.8853198831961774,0.9985029940119761,0.9385113268608414,0.8841463414634146,0.9953162269606072,10005,1296,15,275404,0.13847754150629044,0.9878997802734375,0.7738748627881449,0.9235807860262009,0.8421262193908022,0.7273039889958735,0.9902286310596717,2115,618,175,62628
61,5.050000000000001e-05,0.0411270447075367,0.9950857979910714,0.8775098640946953,0.9988023952095808,0.9342357059509917,0.8765875448892003,0.9949512106975064,10008,1397,12,275303,0.17770690470933914,0.9883880615234375,0.8069048574869531,0.8777292576419214,0.8408282786028028,0.7253699025622519,0.9923947759542106,2010,481,280,62765
62,4.9204241058760286e-05,0.04034752067592409,0.9953787667410714,0.883953015985163,0.9989021956087825,0.9379187555638852,0.8830951120522322,0.9952511745572823,10009,1314,11,275386,0.17251279950141907,0.988311767578125,0.7995283018867925,0.8882096069868995,0.8415390980554405,0.7264285714285714,0.9919362489327388,2034,510,256,62736
63,4.790937016597429e-05,0.039640156345234975,0.995703125,0.8914825374198146,0.9986027944111776,0.9420071549614009,0.8903719523046806,0.9955981207083484,10006,1218,14,275482,0.1675773337483406,0.9886474609375,0.8031372549019608,0.8943231441048035,0.8462809917355372,0.7335243553008596,0.9920627391455586,2048,502,242,62744
64,4.661627476147168e-05,0.03911528943313493,0.9957101004464286,0.8916414186419533,0.9986027944111776,0.9420958478486019,0.8905304378782485,0.9956053487531623,10006,1216,14,275484,0.16036991029977798,0.9886932373046875,0.8017140631086872,0.8986899563318778,0.8474366893143916,0.7352625937834941,0.9919520602093413,2058,509,232,62737
65,4.532584106825116e-05,0.03858777632315954,0.9958251953125,0.8941302599839185,0.9988023952095808,0.9435723377174374,0.8931726907630522,0.9957173834477774,10008,1185,12,275515,0.1675877943634987,0.9886016845703125,0.8017207665232694,0.8951965065502183,0.8458840519909221,0.7329281372899535,0.9919836827625462,2050,507,240,62739
66,4.403895348510746e-05,0.03803288688262304,0.9957310267857142,0.8916993231207695,0.9992015968063872,0.942394578313253,0.891064435742257,0.9956053487531623,10012,1216,8,275484,0.1756824031472206,0.9882659912109375,0.7997635001970832,0.8860262008733625,0.840687797804019,0.7251608291636884,0.9919678714859438,2029,508,261,62738
67,4.275649398050857e-05,0.03774904583891233,0.9957624162946429,0.8926246321234281,0.9989021956087825,0.9427777516130551,0.8917498218104063,0.9956487170220455,10009,1204,11,275496,0.16810675710439682,0.988983154296875,0.8118536197295148,0.8912663755458515,0.8497085761865113,0.7386898298950416,0.9925212661670303,2041,473,249,62773
68,4.147934148813871e-05,0.03726534586813715,0.9961007254464286,0.900485873672845,0.9988023952095808,0.9470994605848395,0.8995146503685062,0.9960028912179255,10008,1106,12,275594,0.16905314475297928,0.9886932373046875,0.8038446449588074,0.894759825327511,0.8468691878487291,0.7344086021505376,0.9920943616987635,2049,500,241,62746
69,4.020837130452091e-05,0.03697944846418169,0.9958356584821428,0.8943699731903485,0.9988023952095808,0.9437057991513437,0.8934118907337976,0.9957282255149982,10008,1182,12,275518,0.1623481810092926,0.988677978515625,0.8004658385093167,0.9004366812227074,0.8475133579942457,0.7353780313837375,0.9918730038263289,2062,514,228,62732
70,3.894445448913268e-05,0.036896263559659324,0.9955880301339286,0.8888691480856356,0.9986027944111776,0.9405461296235371,0.8877650607754414,0.9954788579689194,10006,1251,14,275449,0.16689611226320267,0.988616943359375,0.7999222999222999,0.8991266375545851,0.8466282894736843,0.7340463458110517,0.9918571925497265,2059,515,231,62731
71,3.768845726742522e-05,0.036834046658542424,0.9956508091517857,0.8901538735213022,0.9988023952095808,0.9413535249024126,0.8892047978676144,0.9955366823274304,10008,1235,12,275465,0.17006583511829376,0.9882659912109375,0.7962602259446825,0.8925764192139738,0.8416718138768787,0.7266263775328831,0.9917307023369066,2044,523,246,62723
72,3.644124043715582e-05,0.03624601331022051,0.9959368024553571,0.8966938446375773,0.9988023952095808,0.9449978754544166,0.8957307795578627,0.9958330321647995,10008,1153,12,275547,0.17724965512752533,0.9889984130859375,0.8156941649899396,0.8851528384279476,0.8490052356020942,0.737627365356623,0.9927584353160674,2027,458,263,62788
73,3.52036587784401e-05,0.03583743381831381,0.9959995814732143,0.8982138048649134,0.9987025948103793,0.9457965124521526,0.897166935628474,0.9959016985905312,10007,1134,13,275566,0.17862562090158463,0.9887237548828125,0.8085953044170314,0.8873362445414847,0.8461378305225901,0.7333092746300974,0.9923947759542106,2032,481,258,62765
74,3.3976560467928335e-05,0.035400162554449506,0.9961774553571429,0.9024170274170275,0.9986027944111776,0.9480765586507486,0.9012790488200324,0.9960896277556921,10006,1082,14,275618,0.16944516450166702,0.98858642578125,0.8014073494917905,0.8951965065502183,0.8457095709570956,0.7326661901358112,0.9919678714859438,2050,508,240,62738
75,3.276078649750763e-05,0.034784403112199574,0.9962367466517857,0.9034383178413501,0.9991017964071857,0.9488649827022417,0.9027051397655546,0.9961329960245754,10011,1070,9,275630,0.17993376404047012,0.988861083984375,0.8142626913779211,0.882532751091703,0.8470243084660519,0.7346419483824064,0.99271100148626,2021,461,269,62785
76,3.155717009792805e-05,0.034858915540907115,0.9959891183035714,0.8979720028715004,0.9987025948103793,0.9456624456624457,0.8969256968719189,0.9958908565233104,10007,1137,13,275563,0.19194183498620987,0.98846435546875,0.8107779578606159,0.8737991266375545,0.841109709962169,0.7257889009793254,0.9926161338266452,2001,467,289,62779
77,3.0366536167747892e-05,0.03426515973276562,0.9964983258928571,0.9098927077650482,0.9987025948103793,0.9522314206870302,0.9088184542729997,0.9964185037947235,10007,991,13,275709,0.18777329474687576,0.9888458251953125,0.8162271805273834,0.8786026200873363,0.846267087276551,0.7335034633612832,0.9928374916990798,2012,453,278,62793
78,2.9189700707989395e-05,0.034010005080037646,0.9961600167410715,0.9017205657148004,0.999001996007984,0.9478717863737512,0.9009090090900909,0.9960571015540296,10010,1091,10,275609,0.18636423349380493,0.9886932373046875,0.8126766249495357,0.8790393013100437,0.8445563247325362,0.7309368191721133,0.9926635676564526,2013,464,277,62782
79,2.8027470262892427e-05,0.033830309493674174,0.9964076450892857,0.9078207221919796,0.9986027944111776,0.9510502803915977,0.9066690830010874,0.99632815323455,10006,1016,14,275684,0.16840945184230804,0.9885101318359375,0.797522260936895,0.8995633187772926,0.8454750666940283,0.7323142552435122,0.9917307023369066,2060,523,230,62723
80,2.6880641367149372e-05,0.03395261491338412,0.9964494977678572,0.9087359244460589,0.9987025948103793,0.951597565614302,0.9076643990929705,0.9963679074810263,10007,1005,13,275695,0.18507681787014008,0.988800048828125,0.8154906731549068,0.8781659388646288,0.8456686291000841,0.7326047358834245,0.9928058691458749,2011,455,279,62791
81,2.5750000000000002e-05,0.033521569023529686,0.9959995814732143,0.897928065297336,0.9991017964071857,0.9458169965515613,0.8972037999641512,0.9958872425009035,10011,1138,9,275562,0.2176428809762001,0.988311767578125,0.8201680672268907,0.8524017467248908,0.8359743040685224,0.7181751287711553,0.9932327736141416,1952,428,338,62818
82,2.4636321046560524e-05,0.033627198388179146,0.9962681361607143,0.904464931308749,0.9987025948103793,0.9492506165812938,0.9034034485871626,0.9961799783158656,10007,1057,13,275643,0.16882046312093735,0.98883056640625,0.8031128404669261,0.9013100436681223,0.8493827160493828,0.7381974248927039,0.9919994940391487,2064,506,226,62740
83,2.3540367766756168e-05,0.032940503416789904,0.9963274274553572,0.9057098905076464,0.9989021956087825,0.950026102225808,0.9048092569155668,0.9962341886519697,10009,1042,11,275658,0.19175481796264648,0.9884490966796875,0.81044957472661,0.8737991266375545,0.8409329691111578,0.7255257432922407,0.9926003225500427,2001,468,289,62778
84,2.2462891272220756e-05,0.03249276181062063,0.9965157645089285,0.9102319236016371,0.9988023952095808,0.9524625267665952,0.9092395748160261,0.9964329598843513,10008,987,12,275713,0.17768802493810654,0.98883056640625,0.810853950518755,0.8873362445414847,0.8473728106755629,0.7351664254703328,0.9925054548904279,2032,474,258,62772
85,2.140463001152258e-05,0.03241359463168515,0.9966134207589286,0.9124806272221716,0.9989021956087825,0.9537376721139644,0.9115664845173042,0.9965305384893386,10009,960,11,275740,0.18228376656770706,0.9886474609375,0.809943865276664,0.8820960698689956,0.8444816053511706,0.7308248914616498,0.9925054548904279,2020,474,270,62772
86,2.036630926406832e-05,0.03232648823824194,0.9965087890625,0.9098427701535945,0.9991017964071857,0.9523854825667127,0.9090991645477661,0.9964148897723166,10011,992,9,275708,0.19114938378334045,0.9886016845703125,0.8129817444219067,0.8751091703056768,0.8429022082018928,0.7284623773173392,0.99271100148626,2004,461,286,62785
87,1.934864064303305e-05,0.03245339418450991,0.9963169642857143,0.9053174172544763,0.9991017964071857,0.9499003700540848,0.9045811873136351,0.996216118539935,10011,1047,9,275653,0.19145916402339935,0.9884796142578125,0.8091018928715263,0.877292576419214,0.8418185627487952,0.7268451519536903,0.9925054548904279,2009,474,281,62772
