epoch,train_acc,train_d21_acc,train_d21_f1,train_d21_iou,train_f1,train_iou,train_loss,train_prec,train_rec,val_acc,val_d21_acc,val_d21_f1,val_d21_iou,val_f1,val_iou,val_loss,val_prec,val_rec
13,0.7018601894378662,0.9879539292022732,0.1736954634321569,0.11054658225922279,0.21169129014015198,0.12711270153522491,1.3818009397193083,0.4445020854473114,0.15130218863487244,0.7348147034645081,0.9874449384973404,0.022738575246266872,0.012500700501209877,0.24571101367473602,0.1616024523973465,1.2227325477498643,0.4355478882789612,0.22782528400421143
14,0.7021400332450867,0.9879698561599364,0.17246019657827458,0.10927181353462133,0.21296316385269165,0.12792937457561493,1.3796747952726294,0.42778295278549194,0.1522204428911209,0.6813676357269287,0.9874306536735372,0.0,0.0,0.11961435526609421,0.07311545312404633,1.0203601578448682,0.42152631282806396,0.08669430017471313
15,0.7031934261322021,0.9879967465370867,0.17751585862433483,0.1126120205331091,0.21599237620830536,0.1298336237668991,1.3746156745770874,0.4641682207584381,0.15423037111759186,0.6719078421592712,0.9874293550531915,0.0,0.0,0.07786848396062851,0.04869256913661957,2.1466077895874673,0.46248236298561096,0.060038186609745026
16,0.702672004699707,0.9879767832956322,0.17464867346732993,0.11127087265091605,0.21469970047473907,0.12900257110595703,1.3747684535328248,0.43701642751693726,0.15330202877521515,0.6968206763267517,0.9874007854055851,0.012649166030914958,0.006657050476667095,0.16442255675792694,0.10250894725322723,0.9163910087118757,0.42962104082107544,0.12282892316579819
17,0.7033451795578003,0.9879731833668454,0.17689863046629586,0.11185057872637501,0.2168084979057312,0.13030390441417694,1.3727797218153155,0.46312257647514343,0.1548435539007187,0.6927608251571655,0.9874007854055851,0.0014423859230888595,0.0007405858685044532,0.1483747661113739,0.09275864064693451,0.9780273412136321,0.4001629650592804,0.11324088275432587
18,0.7037633061408997,0.9880737086509997,0.18301218297678137,0.11697714716937622,0.2183251529932022,0.1312725991010666,1.3713156792124646,0.44038501381874084,0.1556049883365631,0.6672008633613586,0.9873852019614362,0.0022487459524254574,0.0011871062377665905,0.05642290785908699,0.03713781014084816,1.2664618289217036,0.3668673634529114,0.04786533862352371
19,0.7041940093040466,0.988044527410076,0.18087228087251128,0.11544268233039923,0.2201276421546936,0.13244399428367615,1.3688441766650683,0.4786697030067444,0.156977578997612,0.6718645095825195,0.9874306536735372,0.0,0.0,0.08094175904989243,0.05076805129647255,1.0166664148898834,0.4005184471607208,0.06202714517712593
20,0.7047860026359558,0.9880640542965259,0.1824015228582397,0.11624455237861013,0.22212940454483032,0.13369213044643402,1.3663810792248414,0.4515390992164612,0.15827462077140808,0.6840046048164368,0.987442341256649,0.002127659530371852,0.0011198208370107286,0.13018175959587097,0.08021730184555054,1.897890972330215,0.38323456048965454,0.09967520833015442
21,0.7051632404327393,0.9881195259264689,0.18437382224801663,0.11782877062554734,0.2229584902524948,0.13425365090370178,1.3647635107705165,0.4512844681739807,0.15874475240707397,0.6599186658859253,0.9874306536735372,0.0,0.0,0.0240945965051651,0.01999753527343273,1.5124950764027048,0.01999753527343273,0.03030303120613098
22,0.7048683166503906,0.9881085079626061,0.18481487430282334,0.11787047869254526,0.22290152311325073,0.13414527475833893,1.364338768577874,0.4578118920326233,0.15873022377490997,0.6827182769775391,0.9874267578125,0.0014717012608272235,0.0007501237015140817,0.11543095111846924,0.07122921943664551,1.328851802552,0.3924034833908081,0.08755207061767578
23,0.7061645984649658,0.9881435254517147,0.18781586388070454,0.12022154508811905,0.22586826980113983,0.13607528805732727,1.361196194380069,0.47834527492523193,0.16070617735385895,0.6621237993240356,0.9874306536735372,0.0,0.0,0.03248215094208717,0.02433338575065136,1.4050174926189667,0.35676050186157227,0.03463109955191612
24,0.706356942653656,0.9881914699578307,0.18886939612727832,0.12116958443707952,0.2262158989906311,0.13629156351089478,1.3601265596533803,0.4560801684856415,0.1608279049396515,0.6644917130470276,0.9874306536735372,0.0,0.0,0.044666651636362076,0.030779413878917694,1.6077039761746184,0.3705919086933136,0.04127470403909683
25,0.7064381837844849,0.9881529070843108,0.18639788645216998,0.11938552559628897,0.2267591655254364,0.1366402953863144,1.358770826307123,0.48544415831565857,0.16111145913600922,0.6712121367454529,0.9874306536735372,0.0,0.0,0.0726480484008789,0.04656931757926941,2.0959278142198605,0.31836047768592834,0.06045878678560257
26,0.7065045237541199,0.9881406891441856,0.1870622639630579,0.120903653364006,0.22774825990200043,0.1372467279434204,1.3584905450795781,0.48039939999580383,0.1620195060968399,0.6641570329666138,0.9874306536735372,0.0,0.0,0.04367082566022873,0.030194398015737534,1.2048256080201332,0.43921613693237305,0.04049311578273773
27,0.7074581980705261,0.988189451815935,0.18885467095598368,0.12178470457194937,0.2288883775472641,0.13800211250782013,1.3549366757153825,0.47244730591773987,0.16231976449489594,0.6722425222396851,0.9874280564328457,0.006641518313759072,0.0034711035562956585,0.08052463829517365,0.050239428877830505,2.0203452110290527,0.41340309381484985,0.06207685172557831
28,0.7077493071556091,0.9881941971766086,0.193023532974307,0.12424349197676743,0.23015233874320984,0.13879579305648804,1.3542233032238493,0.49843135476112366,0.16339200735092163,0.6686710119247437,0.9874306536735372,0.0,0.0,0.06648199260234833,0.042461246252059937,1.4704648028028773,0.3467349410057068,0.05371353402733803
29,0.7074318528175354,0.9881890700053061,0.18745878021655776,0.12111195548058015,0.22962094843387604,0.1384533792734146,1.35430714946117,0.4743138253688812,0.16299574077129364,0.6658896207809448,0.9874306536735372,0.0,0.0,0.0544000044465065,0.03583424910902977,2.8775741318438914,0.3596740663051605,0.04633786529302597
30,0.7078365683555603,0.9882295419319705,0.18962909031345757,0.12267619608822375,0.23163804411888123,0.13971342146396637,1.3523322586186557,0.5050341486930847,0.16447006165981293,0.6815881133079529,0.9874397440159575,0.0144078257579198,0.007734528584207626,0.12344563007354736,0.07488954812288284,3.2410061080405055,0.38738110661506653,0.09232401102781296
31,0.7082812190055847,0.9882045606079647,0.1892135774667961,0.12245255915433088,0.23237529397010803,0.140213280916214,1.351911271784964,0.47704893350601196,0.1649496853351593,0.6612141728401184,0.9874306536735372,0.0,0.0,0.03050277568399906,0.02329038828611374,3.6128615927188954,0.2460259050130844,0.033610809594392776
32,0.708672046661377,0.9882204330212523,0.19108159139018022,0.12334884657800012,0.2334785759449005,0.1408768892288208,1.350889724796643,0.5214308500289917,0.16547733545303345,0.6599422693252563,0.9874306536735372,0.0,0.0,0.02418673224747181,0.020045345649123192,2.0862716284204037,0.05890654772520065,0.03034818544983864
33,0.7091636657714844,0.9882828863312667,0.19622390913656415,0.12713738257469903,0.2357267141342163,0.14224165678024292,1.3481846566281221,0.5133900046348572,0.16692011058330536,0.6695517301559448,0.9874306536735372,0.0,0.0,0.06577939540147781,0.04256897792220116,1.3625226756359667,0.39069071412086487,0.05368605628609657
34,0.7095418572425842,0.9883176310984976,0.19710272473141502,0.1272152127979791,0.23653201758861542,0.1427994817495346,1.347618805659041,0.5428451299667358,0.16742144525051117,0.6602258086204529,0.9874306536735372,0.0,0.0,0.025650115683674812,0.020798495039343834,1.8260665573972337,0.04233264550566673,0.031104259192943573
35,0.7095746994018555,0.9882577959185098,0.1958799086447692,0.12727714387603833,0.23754559457302094,0.14341579377651215,1.3465988327074094,0.5195295214653015,0.168195441365242,0.6604056358337402,0.9874306536735372,0.0,0.0,0.027025297284126282,0.021492289379239082,3.0072462431927947,0.19693200290203094,0.031783632934093475
36,0.7100789546966553,0.9883204674060266,0.19565565993369743,0.1266743553878525,0.23934410512447357,0.14447931945323944,1.345407214917915,0.5353743433952332,0.1692495048046112,0.6612575054168701,0.9874306536735372,0.0,0.0,0.030608780682086945,0.02332346886396408,1.449946866390553,0.27227020263671875,0.033605869859457016
37,0.7103120684623718,0.988304104093359,0.19326444825398353,0.12631613110051465,0.2391214519739151,0.14444008469581604,1.3450256672898395,0.5227782726287842,0.1692265272140503,0.6745448112487793,0.9873903964428191,0.0025427928419492945,0.0012954475477020791,0.09435573220252991,0.0576079897582531,4.581592873055884,0.39436954259872437,0.07003742456436157
38,0.7098384499549866,0.9882975042239165,0.19253196951659557,0.12465276319194016,0.2372923195362091,0.14331497251987457,1.3442223315477584,0.5063602328300476,0.16798727214336395,0.6661902070045471,0.9874306536735372,0.0,0.0,0.054826270788908005,0.03612099960446358,2.362722152091087,0.33831772208213806,0.046799998730421066
39,0.7109116911888123,0.9883349762099252,0.20402179583079236,0.1325392559762891,0.24345095455646515,0.14713142812252045,1.3421780169276492,0.5314313769340515,0.17223210632801056,0.6630465388298035,0.9874306536735372,0.0,0.0,0.040215976536273956,0.028297608718276024,2.1872884922839226,0.3566383123397827,0.03862348198890686
40,0.7107322812080383,0.9883887569642259,0.19853565264347053,0.12967869468695808,0.24315181374549866,0.14663608372211456,1.3427125298359013,0.5390413403511047,0.17145971953868866,0.6599672436714172,0.9874306536735372,0.0,0.0,0.024363376200199127,0.02013331651687622,1.434509444744029,0.12396778166294098,0.030436910688877106
41,0.7114216089248657,0.9883126130159462,0.19689830165256375,0.1279987178545635,0.24428431689739227,0.14754197001457214,1.34034531637427,0.5292675495147705,0.17262978851795197,0.6599186658859253,0.9874306536735372,0.0,0.0,0.0240945965051651,0.01999753527343273,4.178168748287445,0.01999753527343273,0.03030303120613098
42,0.7114183306694031,0.9884593919305742,0.20495263506316796,0.13366502741563124,0.24615345895290375,0.14854153990745544,1.3398805654826602,0.5394492149353027,0.17335312068462372,0.6621776223182678,0.9874306536735372,0.0,0.0,0.035071127116680145,0.02566295489668846,1.5155431235090215,0.3137367367744446,0.035993561148643494
43,0.7117261290550232,0.9883738118053228,0.20179846817245667,0.13110424672757792,0.24659478664398193,0.1488765925168991,1.3392780920136071,0.5344241857528687,0.17388983070850372,0.6800786256790161,0.9874306536735372,0.0,0.0,0.113888218998909,0.06964365392923355,1.7860133368918236,0.4825732111930847,0.08312804251909256
44,0.7121824622154236,0.9883599029895554,0.20223325842353204,0.13201734638053814,0.24797549843788147,0.14984433352947235,1.3374065051556059,0.5489822030067444,0.1748426854610443,0.6672428846359253,0.9874306536735372,0.0,0.0,0.06032595783472061,0.039178457111120224,4.455142908907951,0.4175724685192108,0.05001731589436531
45,0.7129350304603577,0.9884729734800882,0.2101668739567226,0.13805421828866585,0.24978867173194885,0.15110620856285095,1.3355478817751836,0.5388005971908569,0.17617633938789368,0.6602625846862793,0.9874306536735372,0.0,0.0,0.025635913014411926,0.020779119804501534,4.9757865743434175,0.22694912552833557,0.031077804043889046
46,0.7128956317901611,0.9884483739667114,0.2087751267351005,0.13652162546028945,0.25214266777038574,0.15230122208595276,1.3352151947750164,0.5451987385749817,0.17738117277622223,0.6599212884902954,0.9874306536735372,0.0,0.0,0.024105360731482506,0.020002951845526695,2.399863752912968,0.05030062049627304,0.030308395624160767
47,0.7126080393791199,0.9884060475312779,0.2076320032887017,0.1359400642481054,0.2508055567741394,0.1514814794063568,1.3361095319750909,0.5439432859420776,0.1765657216310501,0.6661954522132874,0.9874306536735372,0.0,0.0,0.05451594293117523,0.03587459772825241,1.6547897305894406,0.36668965220451355,0.04634225741028786
48,0.7141077518463135,0.9884832823670688,0.20692593978281465,0.13535279184380103,0.2548060715198517,0.1541363149881363,1.3312463655974633,0.5478877425193787,0.17929135262966156,0.6603544354438782,0.9874306536735372,0.0,0.0,0.025932496413588524,0.020936522632837296,5.306308817356191,0.1690288484096527,0.03123454749584198
49,0.7131358981132507,0.9884337560740617,0.20792106968547855,0.1366773595393846,0.25225114822387695,0.1524997502565384,1.3332372544811069,0.5507113337516785,0.17760159075260162,0.6602349877357483,0.9874306536735372,0.0,0.0,0.025746824219822884,0.020836010575294495,1.8472879922136347,0.1600111722946167,0.031131358817219734
50,0.7137152552604675,0.988450883007987,0.2049793995814219,0.13393696541111447,0.25426924228668213,0.15365664660930634,1.3315506876313974,0.5497819185256958,0.17879974842071533,0.6603373885154724,0.9874306536735372,0.0,0.0,0.026509927585721016,0.02122730202972889,1.3985411461363448,0.20610332489013672,0.031521935015916824
51,0.7139142155647278,0.9884850277870867,0.20389122601909138,0.13354633371341537,0.25366708636283875,0.15328273177146912,1.3319035976246278,0.5459023118019104,0.1783289760351181,0.6653501391410828,0.9874306536735372,0.0,0.0,0.048196882009506226,0.032754652202129364,1.6637445257065144,0.38591885566711426,0.043445177376270294
