epoch,train_acc,train_d21_acc,train_d21_f1,train_d21_iou,train_f1,train_iou,train_loss,val_acc,val_d21_acc,val_d21_f1,val_d21_iou,val_f1,val_iou,val_loss
1,0.46529221534729004,0.8681856380995884,0.029827403684272204,0.015293373604885913,0.07164028286933899,0.047898344695568085,2.346404431968607,0.5016264319419861,0.8408497452735901,0.00011260531516954873,5.630800878861919e-05,0.06126285716891289,0.04324568435549736,2.0098117351531983
2,0.5121074318885803,0.8792226103044325,0.008101387511365334,0.0040734401035312845,0.06332547962665558,0.04457876831293106,2.082412245453045,0.5047280788421631,0.840999710559845,0.0,0.0,0.058471206575632095,0.04165668785572052,1.9580748558044434
3,0.5131930708885193,0.8808578438656305,0.005122217030395393,0.0025707071391059466,0.06412133574485779,0.04501361399888992,2.047971035844536,0.5027422904968262,0.8410138845443725,0.0,0.0,0.06156168133020401,0.043241869658231735,1.9355480194091796
4,0.5141369700431824,0.881820870343075,0.002985317967590014,0.0014968522237889187,0.06422659009695053,0.04509459063410759,2.03432390510395,0.50224369764328,0.8410138845443725,0.0,0.0,0.06470446288585663,0.045007575303316116,1.9349061250686646
5,0.5145177841186523,0.8813083062889755,0.0021965937230666297,0.001099968747165735,0.0642850324511528,0.045119915157556534,2.0200396968472387,0.5031583309173584,0.8410138845443725,0.0,0.0,0.06732910871505737,0.04649169370532036,1.923458456993103
6,0.5146747827529907,0.881465761251347,0.0014731690783303518,0.0007374924669381461,0.06445350497961044,0.04521863907575607,2.0152939263210503,0.5034970641136169,0.8410138845443725,0.0,0.0,0.06129755824804306,0.04320822283625603,1.9179284572601318
7,0.515084445476532,0.8819883337584875,0.0006627762661989258,0.00033158756857011866,0.06430670619010925,0.045135777443647385,2.011467577308737,0.5036810040473938,0.8410138845443725,0.0,0.0,0.06919620931148529,0.047561850398778915,1.9188166379928588
8,0.5151811242103577,0.8819361585442738,0.0006232237411602297,0.0003117459790339263,0.06431875377893448,0.045156825333833694,2.0088710028638124,0.5030276775360107,0.8410138845443725,0.0,0.0,0.06820216774940491,0.04695691168308258,1.9263273000717163
9,0.5155366063117981,0.8820271921414201,0.0005143422236638149,0.000257335749225721,0.06538369506597519,0.045722734183073044,2.0019018380872664,0.5035176873207092,0.8410138845443725,0.0,0.0,0.06517622619867325,0.04519541934132576,1.9211533546447754
10,0.5157627463340759,0.8821604738953293,0.0002601119297671344,0.0001300936770172895,0.06383346021175385,0.044901326298713684,2.000160618494916,0.5027388334274292,0.8410138845443725,0.0,0.0,0.06182299554347992,0.043503809720277786,1.9219150781631469
11,0.5154569149017334,0.8818106426987596,0.00027556087128629317,0.0001378579958503495,0.06474652141332626,0.04542190954089165,1.9971951451352847,0.5028987526893616,0.8410138845443725,0.0,0.0,0.06912576407194138,0.04735769331455231,1.928771448135376
12,0.5158253908157349,0.8825285441132003,0.00019459475809083845,9.732123413335993e-05,0.0654321014881134,0.04575223848223686,1.9926955969102922,0.5049103498458862,0.8410138845443725,0.0,0.0,0.059381913393735886,0.04216659441590309,1.9152676343917847
13,0.5160180330276489,0.8824596334529179,6.441621280855148e-05,3.22117429209112e-05,0.06384378671646118,0.044919535517692566,1.9934085774165329,0.5046077370643616,0.8410138845443725,0.0,0.0,0.063937246799469,0.04455921798944473,1.9161235570907593
14,0.516200065612793,0.8826470868561858,6.0250207756905694e-05,3.01293869313824e-05,0.063389353454113,0.04468829929828644,1.9911373481955579,0.5032907128334045,0.8410138845443725,0.0,0.0,0.07299560308456421,0.049586668610572815,1.926260232925415
15,0.5158919095993042,0.8823460680182262,5.686285444201492e-05,2.8435462007364157e-05,0.06491513550281525,0.04548598825931549,1.9924158203986384,0.5046610236167908,0.8410138845443725,0.0,0.0,0.06259636580944061,0.0438452884554863,1.9124054431915283
16,0.5162757635116577,0.8826813236359627,1.5560440835390446e-05,7.78092769280036e-06,0.06343206018209457,0.04471675679087639,1.9893345627733456,0.5028231143951416,0.8410138845443725,0.0,0.0,0.06545992940664291,0.045359764248132706,1.9176225900650024
17,0.5163443684577942,0.882330015782387,5.6372141852094275e-05,2.8191799418725354e-05,0.06336584687232971,0.04464572295546532,1.9886677213894424,0.4982720911502838,0.8410138845443725,0.0,0.0,0.06889339536428452,0.04738123342394829,1.9350294113159179
18,0.5159764885902405,0.8820776445891267,7.208930302641836e-05,3.6053972449266323e-05,0.06449594348669052,0.04530797526240349,1.9892387761864612,0.5043893456459045,0.8410138845443725,0.0,0.0,0.06237315386533737,0.04378654435276985,1.921407985687256
19,0.516353189945221,0.8824885103010363,5.1534104973637996e-05,2.5771645987431408e-05,0.06360743194818497,0.04478474333882332,1.9871907554646975,0.5019823312759399,0.8410138845443725,0.0,0.0,0.06461071223020554,0.0450880341231823,1.9261663436889649
20,0.5162237286567688,0.8819190680339772,2.4889951785254457e-05,1.2446925221186292e-05,0.06283850967884064,0.0444195531308651,1.9860360930042882,0.5021680593490601,0.8410138845443725,0.0,0.0,0.06597059965133667,0.045779671519994736,1.9265639543533326
21,0.5163798332214355,0.8824034660093246,0.00012208875960073131,6.105865141244164e-05,0.0633559376001358,0.04468853026628494,1.9867127826136928,0.5009180903434753,0.8410138845443725,0.0,0.0,0.0708596333861351,0.04838915169239044,1.9250091552734374
22,0.5164392590522766,0.8822368498771421,3.747909310717388e-05,1.874316751459984e-05,0.06350734829902649,0.04473624750971794,1.982272357069036,0.5019479393959045,0.8410138845443725,0.0,0.0,0.06571538746356964,0.045592181384563446,1.917162013053894
23,0.5162353515625,0.8825371855048723,0.00018369467281958431,9.189765896931071e-05,0.0641951784491539,0.04513446241617203,1.9821155122531358,0.5026597380638123,0.8410138845443725,0.0,0.0,0.06553597003221512,0.045432690531015396,1.9144407749176025
24,0.516373872756958,0.882155688219173,0.0001516008563076488,7.58488679439911e-05,0.06416745483875275,0.04511519894003868,1.9814466584113337,0.5034867525100708,0.8410138845443725,0.0,0.0,0.068022720515728,0.046806611120700836,1.9174356937408448
25,0.5165327787399292,0.8822766100206683,0.00023671204752485559,0.00011845231699314149,0.06389351189136505,0.04497094824910164,1.9816515240617978,0.5033732652664185,0.8410138845443725,0.0,0.0,0.06678569316864014,0.04617984592914581,1.9153687953948975
26,0.5164587497711182,0.8821302299858421,0.0004028200506035488,0.00020160239454457708,0.06443887203931808,0.04523902386426926,1.9811553070622105,0.5047796368598938,0.8410138845443725,0.0,0.0,0.05954264849424362,0.04221484437584877,1.9113569259643555
27,0.5165331959724426,0.8815098148520275,0.00027924877242370037,0.00013971996773879284,0.06374448537826538,0.044890765100717545,1.9821638804610058,0.5044890642166138,0.8410138845443725,0.0,0.0,0.06226068735122681,0.043745629489421844,1.9181113958358764
28,0.5166247487068176,0.8820930674511899,0.00037628082920743665,0.00018842786440834833,0.06378234922885895,0.04492194950580597,1.9815614684935539,0.5039991140365601,0.8410138845443725,0.0,0.0,0.06498794257640839,0.04507840424776077,1.9089027404785157
29,0.5164735317230225,0.882238463048012,0.00032335365850433506,0.00016185219087625443,0.0654178112745285,0.0457715205848217,1.979688427781546,0.505374550819397,0.8410138845443725,0.0,0.0,0.06125235930085182,0.04308076575398445,1.9042601108551025
30,0.5164396166801453,0.8824681383307262,0.0005839098676266258,0.0002926072277180645,0.06370966136455536,0.04487166553735733,1.978724193829362,0.5033990740776062,0.8410138845443725,0.0,0.0,0.0666942298412323,0.04616354778409004,1.9181264877319335
31,0.5164621472358704,0.8823342547621779,0.0005162024964892448,0.00025839362464349474,0.06380293518304825,0.04491979628801346,1.9781496012082664,0.5050960183143616,0.8410138845443725,0.0,0.0,0.05901304632425308,0.04195826128125191,1.9124057292938232
32,0.5164985060691833,0.8821004507362201,0.0005081819526109831,0.0002545958270020883,0.06390490382909775,0.04497035592794418,1.9790832663095126,0.5049601793289185,0.8410138845443725,0.0,0.0,0.0660809651017189,0.04565764218568802,1.9100549221038818
33,0.516617476940155,0.8817218792053961,0.0007202811796914745,0.00036075418385187597,0.0644979253411293,0.04526131972670555,1.979041112366543,0.5034059286117554,0.8410138845443725,0.0,0.0,0.06549755483865738,0.04543359950184822,1.9104368686676025
34,0.5166423916816711,0.8814959782426075,0.000862670991864503,0.0004323090735891138,0.06377662718296051,0.044906191527843475,1.979056292964566,0.5036706924438477,0.8410138845443725,0.0,0.0,0.06904231011867523,0.04736453667283058,1.9166804075241088
35,0.5167229771614075,0.8816951904245602,0.0009752667658623165,0.0004886654421943114,0.06537061184644699,0.04577074944972992,1.975835060560575,0.5050857067108154,0.8410093069076539,0.0,0.0,0.05859626457095146,0.041675370186567307,1.9118045330047608
36,0.5168182849884033,0.8824790491852709,0.0009287558819488748,0.0004654709078867229,0.06366386264562607,0.04484022036194801,1.9775683072305494,0.5037789940834045,0.8410073399543763,0.0,0.0,0.07003578543663025,0.04804549738764763,1.9168563604354858
37,0.5167269110679626,0.8820051512410564,0.0009087678576014156,0.00045535574725519875,0.06456657499074936,0.045347847044467926,1.9761885084131712,0.5035005211830139,0.8410138845443725,0.0,0.0,0.06898689270019531,0.04745648428797722,1.9186301946640014
38,0.51670902967453,0.8823931294102823,0.0008838871098230484,0.0004431997350043422,0.06463044136762619,0.04537000507116318,1.975536992472987,0.5033234357833862,0.84099360704422,0.0,0.0,0.07120015472173691,0.04861791804432869,1.9158392667770385
