epoch,split,loss,acc_all,acc_no_bg,f1_macro,iou_macro,d21_acc,d21_f1,d21_iou,d21_bin_acc_all,pred_bg_frac,lr,sec
1,train,2.394023627667994,0.372973942256474,0.20809652234290862,0.2145409183071006,0.12452269864064364,0.8797828906711647,0.2712877918042949,0.16081505173444471,0.9318209561433948,0.3808857844426082,0.00019996590383506793,13.949425458908081
1,val,2.398335099220276,0.8067506651083628,0.09555817938720186,0.1190481004818885,0.06895385789515775,0.910239829275621,0.1612795693791245,0.08939257219381902,0.9820489671494467,0.937253067890803,0.00019996590383506793,13.949425458908081
2,train,2.1969177289442583,0.4680145370376694,0.2776780534874309,0.3174858749579344,0.19328531225419177,0.9123012383733544,0.3667162873671098,0.22903491234574672,0.9585458181954034,0.46821844994605005,0.0001998636387080801,9.24392294883728
2,val,0.9615346292654673,0.7215755979220072,0.6586765746275584,0.6236055107996739,0.487368847687843,0.9750984702445825,0.860778135566496,0.7579076018940443,0.980601755777919,0.6051854491233826,0.0001998636387080801,9.24392294883728
3,train,2.1544496704648424,0.5088438020719515,0.2872719095720278,0.33893521039704405,0.20963966010297563,0.917890568386815,0.3818345925229501,0.24153815144298096,0.964698471389377,0.5126513501147291,0.00019969327470644626,9.256174325942993
3,val,1.339967966079712,0.8587075173854828,0.40445684393246967,0.4659142554138869,0.32799705017290526,0.9519957974967732,0.6792482535157488,0.5153945916698965,0.9891863505044808,0.8601270119349161,0.00019969327470644626,9.256174325942993
4,train,2.104384738248545,0.5096264285641117,0.2997956862608036,0.35484797913071636,0.2215351793306679,0.923459769269834,0.40025587882147085,0.2561064158497091,0.9697106101295432,0.5088398539936626,0.0001994549285891432,9.279376029968262
4,val,1.6817873120307922,0.8375091652075449,0.2770044480760892,0.3237928666589555,0.21224135810315328,0.9275911008164456,0.29263652321548717,0.17231782909026136,0.9857081943087347,0.8703483641147614,0.0001994549285891432,9.279376029968262
5,train,2.0798045155051703,0.5395559030812938,0.29878141210004167,0.3600784796659622,0.22558346552467023,0.9256735754301749,0.4056485108783726,0.2606584712772015,0.9722681112222001,0.5444768092015406,0.00019914876370669414,9.29945421218872
5,val,1.0130151708920796,0.6893475949764252,0.6615769565105438,0.6496576548158174,0.4959620377831577,0.9576468975160024,0.759330342985808,0.6143727566029288,0.9789265102809575,0.5678242246309916,0.00019914876370669414,9.29945421218872
6,train,2.0705582978842143,0.5589663098742078,0.2995550900280892,0.3639498764936217,0.22857486754252637,0.9259680445486073,0.40759241059205753,0.2628277685022791,0.9728724873148574,0.5679296746954218,0.0001987749898892162,9.32013463973999
6,val,1.7971780101458232,0.7576899329821268,0.5168322821458181,0.4458910402177074,0.3143253956122716,0.9507936973821275,0.6828907175808893,0.5304493708950582,0.9885958353677622,0.680336594581604,0.0001987749898892162,9.32013463973999
