epoch,train_acc,train_d21_acc,train_d21_f1,train_d21_iou,train_f1,train_iou,train_loss,val_acc,val_d21_acc,val_d21_f1,val_d21_iou,val_f1,val_iou,val_loss
1,0.47714781761169434,0.8517982453428289,0.044381040330748966,0.023246090585035423,0.06525969505310059,0.044738706201314926,2.303596899073611,0.5040971040725708,0.8410138845443725,0.0,0.0,0.04941345378756523,0.03685932233929634,2.0191786766052244
2,0.511450469493866,0.8800420177880154,0.004159951822103941,0.0020849598710605453,0.059903234243392944,0.04278549179434776,2.093191683933299,0.5046042799949646,0.8410138845443725,0.0,0.0,0.05421553552150726,0.039317332208156586,1.9838946342468262
3,0.5130918622016907,0.8807481059464075,0.0025746135800891515,0.0012893815021348556,0.0604485459625721,0.043101970106363297,2.068098683511057,0.5003111958503723,0.8410138845443725,0.0,0.0,0.06312116980552673,0.04421095922589302,1.9778537273406982
4,0.5133058428764343,0.881810478625759,0.0018708060873743684,0.0009366819583084835,0.06215641275048256,0.044016096740961075,2.0477746955810057,0.5044116973876953,0.8410138845443725,0.0,0.0,0.0479155033826828,0.03603937849402428,1.99135582447052
5,0.5148442387580872,0.8823341176074039,0.0008647282027555721,0.0004327539675330783,0.06236652284860611,0.04421025142073631,2.0373361956688667,0.5048226118087769,0.8410138845443725,0.0,0.0,0.052807074040174484,0.038601089268922806,1.9561268091201782
6,0.5149773359298706,0.8821399923293821,0.0005412392784842424,0.00027073793914682303,0.06331135332584381,0.04473312571644783,2.02952040010883,0.5000515580177307,0.8410138845443725,0.0,0.0,0.0648227334022522,0.045262884348630905,1.9754884243011475
7,0.5154003500938416,0.8822414714802977,0.00042158842363016754,0.00021087163391927388,0.06525027006864548,0.04577019065618515,2.020090486413689,0.49380192160606384,0.8410138845443725,0.0,0.0,0.06526445597410202,0.045583102852106094,1.9851744174957275
8,0.5160354971885681,0.8818188463487933,0.00041318651056062786,0.0002066705383185763,0.06677701324224472,0.046708784997463226,2.0141006374871857,0.49516531825065613,0.8410138845443725,0.0,0.0,0.07441609352827072,0.050430815666913986,1.9732229709625244
9,0.5162501335144043,0.8823265978085097,0.00020616188857255837,0.00010311132596094682,0.06661675870418549,0.04657468572258949,2.006492373763874,0.5046627521514893,0.8410138845443725,0.0,0.0,0.056138552725315094,0.04044581949710846,1.9525973081588746
10,0.516647219657898,0.8823009748612681,0.0001719701122902666,8.601310956467103e-05,0.06842737644910812,0.04756920412182808,2.0032287464346936,0.5044271945953369,0.8410138845443725,0.0,0.0,0.06729196757078171,0.046691760420799255,1.953181219100952
