epoch,split,loss,acc_all,acc_no_bg,f1_macro,iou_macro,d21_acc,d21_f1,d21_iou,d21_bin_acc_all,pred_bg_frac,lr,sec,d11_acc,d11_f1,d11_iou,d11_bin_acc_all,d22_acc,d22_f1,d22_iou,d22_bin_acc_all
1,train,2.2611603720146314,0.4480432343064693,0.24592000812030676,0.26698080985109646,0.17040675454119042,0.9070094217009201,0.33150433880957403,0.21769787828025577,0.9526488722413536,0.45463604843407346,0.00019996590383506793,366.70331382751465,0.9336700904667998,0.3787404958647708,0.26330123319104576,0.983216135125113,0.9534422773442184,0.34115738386025296,0.23076853460015773,0.9886746590594594
1,val,1.0338566104571025,0.825128768881162,0.5995900568862756,0.6152830281418807,0.48390944770690497,0.9744374067272958,0.8347230014652743,0.7226746295762917,0.9879349602590258,0.7246432850758234,0.00019996590383506793,366.70331382751465,0.976582638039191,0.8549075386808198,0.7504013518531765,0.9871699015296427,0.972317612940837,0.7450805454830801,0.6032610154777802,0.9892281426320726
2,train,2.0732534160739498,0.5633985017475329,0.2891889726947339,0.33383203126278105,0.22425107491554297,0.9312256781539778,0.3750105289062405,0.2567725183620497,0.9807420697125597,0.5763674551980538,0.0001998636387080801,362.9023263454437,0.933622071559143,0.3595512663538712,0.24638064148704153,0.9852455540704249,0.9554796892500577,0.37800449488725524,0.2616294043805356,0.9882455390793335
2,val,0.6898326153556505,0.848603144288063,0.7324841717878977,0.739648806977789,0.6080810772856785,0.9774941493673666,0.8588720567453332,0.7564274763811313,0.9881473117401458,0.721466913819313,0.0001998636387080801,362.9023263454437,0.9764957264939481,0.8443548476993744,0.7349332890673247,0.9913092719180961,0.9777612433844624,0.8113422999537688,0.6881403212147403,0.9878857930498245
3,train,2.017004880988807,0.5248257821066338,0.30625228713993635,0.342806600495471,0.2340718539539238,0.9326824896985074,0.3832860757204047,0.2656266242189421,0.9817743134077342,0.5223583556058115,0.00019969327470644626,362.8066670894623,0.9354813315324346,0.3940989734225178,0.2763490857671872,0.9848987244720147,0.9555897400180047,0.3321444535487893,0.22239580478551382,0.9904295268808682
3,val,0.571459524333477,0.8394855931401253,0.7944563453396162,0.7958875565058242,0.6742407583503303,0.979302333467217,0.8688877316594409,0.7723744004821902,0.989649454752298,0.6971333821614584,0.00019969327470644626,362.8066670894623,0.9790861145009974,0.8739240059469168,0.7784624102161386,0.9879222446014738,0.9759700176349035,0.7417170864636083,0.5965440716313327,0.9922807481550752
4,train,1.993776326012193,0.5360868755139803,0.3103381785306785,0.34888215318028915,0.2403163643318628,0.9333698384121749,0.38190672936195336,0.2659369793505968,0.9824333860160124,0.5355324193050987,0.0001994549285891432,362.6681535243988,0.9352664960105822,0.4076791032137495,0.28758172554106665,0.9817679421940557,0.9566120607771643,0.35400378794410736,0.2403299213417614,0.9892827084186974
4,val,0.5126700239876906,0.8210330555836359,0.8242860858639082,0.8239539248600586,0.7131586335680309,0.9775662223561065,0.8711240134927456,0.7742860547792748,0.9841469658742615,0.6701914469401041,0.0001994549285891432,362.6681535243988,0.9759085436150977,0.8640919964710517,0.7633252552894433,0.9814944797088979,0.9811974291123061,0.8148900652014487,0.6917260248536518,0.9905844794376276
5,train,1.9739666229277326,0.5759149919476425,0.31519058795253696,0.36340009588867034,0.2518437114452105,0.9339152725102352,0.3906728470559963,0.2724521734511191,0.9824661522577889,0.5836035477487664,0.00019914876370669414,363.1168169975281,0.9354609815120835,0.40662621518084,0.2871343539254312,0.9846547980054579,0.9570035309054732,0.3553559406250531,0.242354768346022,0.9904535661660928
5,val,0.5707327189544836,0.8772337188323339,0.7832701851924261,0.7954180655369664,0.6769683660309407,0.9790521978004111,0.8680776016976254,0.7699193882468359,0.9891213311086352,0.7424218927820524,0.00019914876370669414,363.1168169975281,0.9786197598679763,0.8755176216021142,0.7800735102276795,0.9877662658688352,0.9793744064559533,0.7817829200457322,0.6504217667443243,0.9929377237952658
6,train,1.951696158710279,0.5906379565858004,0.31606278216472433,0.36781595452538823,0.25469724226584356,0.9343753793299927,0.39299613497987995,0.27308820777104836,0.982708151298359,0.6013708281935307,0.0001987749898892162,359.4129846096039,0.9300206534840445,0.38919953312564015,0.27035597921877896,0.9826536479746194,0.953061160735041,0.3181871942896053,0.20982020663085177,0.9897558914984669
6,val,0.9985781287153562,0.8909395014246305,0.6960724703967571,0.737117283535368,0.6015726502360587,0.9563958418107683,0.711085612597918,0.5569732263206594,0.9875132242835486,0.7876866658528646,0.0001987749898892162,359.4129846096039,0.9622210351359501,0.8075105796395813,0.6790932309039822,0.9805221557614153,0.9651336317985423,0.6644803569229533,0.5076454607449891,0.9893942938907531
7,train,1.9531735901769838,0.5928762870922423,0.31597861462914006,0.37000030451005667,0.25648220676046685,0.9347541753228247,0.39538293937079627,0.2752996388843183,0.9832237377498387,0.6044346324184484,0.00019833386330261348,358.61501717567444,0.9369850016764568,0.4074102569604317,0.29265350590469463,0.9835980867081721,0.9589152725102011,0.395297018961739,0.28161078292210423,0.9895769085797442
7,val,0.44529114725689095,0.8367703755696615,0.8474087913831075,0.8508517762782124,0.7527369574651129,0.9854560948292965,0.9131876578718559,0.8419739675755101,0.9853023952904937,0.6826434681812922,0.00019833386330261348,358.61501717567444,0.9842372134020851,0.9059681994399965,0.8300433804177798,0.9846721225311623,0.9869484296549621,0.8788472316615716,0.7872365203800529,0.9897427029076801
8,train,1.9444511422462631,0.6038104140967654,0.3184982693325238,0.3722821356249796,0.25991959849208823,0.9352737256230751,0.3970251048256144,0.277935117786428,0.983538068804526,0.6158376057942708,0.00019782568627301365,359.0152406692505,0.9359472398930841,0.40544000342724495,0.2860236189984469,0.9831805848235775,0.9584241051330684,0.3781230470000189,0.2627847461649769,0.9904635245336917
