epoch,train_acc,train_d21_acc,train_d21_f1,train_d21_iou,train_f1,train_iou,train_loss,val_acc,val_d21_acc,val_d21_f1,val_d21_iou,val_f1,val_iou,val_loss
1,0.4762870669364929,0.851933031312881,0.04387978034228642,0.02301490924230987,0.06552165001630783,0.04481883719563484,2.300787106637032,0.5044082999229431,0.8410138845443725,0.0,0.0,0.047898776829242706,0.03602990508079529,2.0179645299911497
2,0.5115176439285278,0.8801967117094225,0.004017479408048139,0.0020136497758318902,0.05971255898475647,0.04268153756856918,2.093725909468948,0.5044925212860107,0.8410138845443725,0.0,0.0,0.05090685188770294,0.037601836025714874,1.979052448272705
3,0.5133092403411865,0.8808393305347811,0.0023471355914954674,0.0011751816488466957,0.06042296811938286,0.043093226850032806,2.066708073821119,0.49725428223609924,0.8410138845443725,0.0,0.0,0.060805875808000565,0.043032895773649216,1.9813287019729615
4,0.5134544372558594,0.8818380704490087,0.0019533202135110484,0.000978115026702008,0.06136531010270119,0.04358436167240143,2.0474711054114887,0.5044048428535461,0.8410138845443725,0.0,0.0,0.04795970767736435,0.03606744110584259,1.9926899433135987
5,0.5148587822914124,0.8823418290384354,0.000994962666958037,0.0004984435000424324,0.062163688242435455,0.04408848658204079,2.036580461327748,0.5047590136528015,0.8410138845443725,0.0,0.0,0.053188253194093704,0.03878597170114517,1.9722088813781737
6,0.5150814056396484,0.8821424803426189,0.0005568000830263737,0.0002785348487152312,0.06336459517478943,0.04475581273436546,2.0289159141561037,0.5045269131660461,0.8410138845443725,0.0,0.0,0.062118783593177795,0.04373666271567345,1.972374939918518
7,0.5153712630271912,0.8822500301945594,0.00038545476186645455,0.00019279865783348839,0.06478053331375122,0.045509420335292816,2.0188554999648884,0.5004727840423584,0.8410138845443725,0.0,0.0,0.06210928410291672,0.043834809213876724,1.971619153022766
8,0.5161115527153015,0.8818249990863185,0.00037288377836868636,0.00018651346541172575,0.06630280613899231,0.046437349170446396,2.013528558515733,0.5041950941085815,0.8410138845443725,0.0,0.0,0.06676885485649109,0.04617692530155182,1.9613334655761718
9,0.5164343118667603,0.8823427865582127,0.0001974363131715571,9.874969691736624e-05,0.0666801780462265,0.04660461097955704,2.006075551432948,0.5048466920852661,0.8410138845443725,0.0,0.0,0.0587707981467247,0.041887108236551285,1.9776577711105348
10,0.5166319012641907,0.882296682045024,0.00019178297843140424,9.591697423558642e-05,0.06851978600025177,0.047612015157938004,2.0026064252340667,0.49906986951828003,0.8410138845443725,0.0,0.0,0.0656009167432785,0.04576239362359047,1.9660667181015015
11,0.5170525312423706,0.8819657192435316,0.0003259073287717675,0.00016303006083934858,0.06822898983955383,0.04753779619932175,1.9995140362811346,0.5043859481811523,0.8410138845443725,0.0,0.0,0.058130018413066864,0.04154445603489876,1.9539979457855225
12,0.5172390937805176,0.881871897046284,0.00025485879449952005,0.0001274989828293998,0.06986081600189209,0.04838695004582405,1.99380228980895,0.501224160194397,0.8410138845443725,0.0,0.0,0.06230311468243599,0.043878987431526184,1.9658010244369506
13,0.5178354978561401,0.8822522182618419,0.00022611267827135972,0.00011311499893249724,0.07052626460790634,0.04884352162480354,1.9869719718092231,0.50483638048172,0.8410138845443725,0.0,0.0,0.05708645284175873,0.04086991772055626,1.9433906316757201
14,0.5179922580718994,0.8827696493876878,0.0003611937211658869,0.00018072571331304648,0.07397683709859848,0.05062578618526459,1.9808125470274238,0.5038976669311523,0.8410138845443725,0.0,0.0,0.0575433112680912,0.04121862351894379,1.9521210670471192
15,0.5182890892028809,0.8820916728306842,0.0003256441204828978,0.0001629619000204814,0.07331718504428864,0.05032864958047867,1.9804885259238623,0.49890825152397156,0.8410138845443725,0.0,0.0,0.06650687009096146,0.04619335010647774,1.9535913467407227
