epoch,train_acc,train_d21_acc,train_d21_f1,train_d21_iou,train_f1,train_iou,train_loss,train_prec,train_rec,val_acc,val_d21_acc,val_d21_f1,val_d21_iou,val_f1,val_iou,val_loss,val_prec,val_rec
1,0.1087193563580513,0.8217158267372533,0.025427924268164842,0.014772300269520967,0.03456743434071541,0.018420860171318054,3.181129200834977,0.037462424486875534,0.03940479829907417,0.053531043231487274,0.8563690185546875,0.0,0.0,0.003908544313162565,0.002058886457234621,3.1151894330978394,0.002058886457234621,0.03846153989434242
2,0.16630819439888,0.8655920329846833,0.00581924391231145,0.003486275710824166,0.025606609880924225,0.01434770505875349,3.074136918783188,0.03422025963664055,0.03768336400389671,0.1947798877954483,0.8563690185546875,0.0,0.0,0.012540442869067192,0.007491534575819969,3.0565246095259986,0.007491534575819969,0.03846153989434242
3,0.11552995443344116,0.8673128629985608,0.006494332790275164,0.004033917647412684,0.01950526237487793,0.01070559211075306,3.0619124509786304,0.036936819553375244,0.03708380460739136,0.1947798877954483,0.8563690185546875,0.0,0.0,0.012540442869067192,0.007491534575819969,3.039556711912155,0.007491534575819969,0.03846153989434242
4,0.19849836826324463,0.8763635735762747,0.0,0.0,0.01901463232934475,0.01119877677410841,3.039199574370133,0.017102640122175217,0.03741810843348503,0.1947798877954483,0.8563690185546875,0.0,0.0,0.012540442869067192,0.007491534575819969,2.9854998787244162,0.007491534575819969,0.03846153989434242
5,0.0968727096915245,0.8763635735762747,0.0,0.0,0.012360390275716782,0.0067746336571872234,3.0082834181032685,0.010831399820744991,0.03558956831693649,0.1947798877954483,0.8563690185546875,0.0,0.0,0.012540442869067192,0.007491534575819969,2.9515923808018365,0.007491534575819969,0.03846153989434242
6,0.06721251457929611,0.8763635735762747,0.0,0.0,0.005417122971266508,0.0028670404572039843,2.98813352082905,0.010005085729062557,0.0382828414440155,0.09797170758247375,0.8563690185546875,0.0,0.0,0.006863824557512999,0.0037681427784264088,2.9277795255184174,0.0037681427784264088,0.03846153989434242
7,0.06582513451576233,0.8763635735762747,0.0,0.0,0.004750752821564674,0.0025317359250038862,2.972431114472841,0.0025317359250038862,0.03846153989434242,0.09797170758247375,0.8563690185546875,0.0,0.0,0.006863824557512999,0.0037681427784264088,2.9115372697512307,0.0037681427784264088,0.03846153989434242
8,0.061881016939878464,0.8763635735762747,0.0,0.0,0.00813026912510395,0.004293718840926886,2.967868554905841,0.004734555725008249,0.037032656371593475,0.09797170758247375,0.8563690185546875,0.0,0.0,0.006863824557512999,0.0037681427784264088,2.9011289378007254,0.0037681427784264088,0.03846153989434242
9,0.06342022866010666,0.8763635735762747,0.0,0.0,0.008122888393700123,0.004294892773032188,2.9609200267415297,0.004641036503016949,0.037977803498506546,0.09797170758247375,0.8563690185546875,0.0,0.0,0.006863824557512999,0.0037681427784264088,2.8945648074150085,0.0037681427784264088,0.03846153989434242
10,0.061821624636650085,0.8763635735762747,0.0,0.0,0.008088508620858192,0.004273108672350645,2.945868617923636,0.004596764221787453,0.037182267755270004,0.09797170758247375,0.8563690185546875,0.0,0.0,0.006863824557512999,0.0037681427784264088,2.8879898389180503,0.0037681427784264088,0.03846153989434242
