epoch,split,loss,acc,prec,rec,f1,iou,d21_acc,d21_f1,d21_iou,sec
6,val,2.126212954521179,0.16321370005607605,0.06777006387710571,0.16321370005607605,0.08901140093803406,0.06011340767145157,0.8390888637963708,0.0,0.0,8.337989091873169
7,train,2.3991646311785044,0.10055530071258545,0.08776255697011948,0.10055530071258545,0.086470827460289,0.05042602866888046,0.8303308556442306,0.06885968758032422,0.051132289198347516,8.336655139923096
7,val,2.116338980694612,0.16801345348358154,0.059988051652908325,0.16801345348358154,0.06006957218050957,0.03442351520061493,0.5726488576792854,0.2693425089870456,0.2163367563372136,8.336655139923096
8,train,2.4803056048719507,0.10011427849531174,0.08436513692140579,0.10011427849531174,0.08389122039079666,0.04794831946492195,0.7997355939264459,0.09910591334509881,0.0726252171732864,8.360498189926147
8,val,2.2750107124447823,0.17746426165103912,0.07666435837745667,0.17746426165103912,0.09618356078863144,0.06543789058923721,0.8390888637963708,0.0,0.0,8.360498189926147
9,train,2.398960930422733,0.11541523039340973,0.09249058365821838,0.11541523039340973,0.09450608491897583,0.055523451417684555,0.8143814064102429,0.07918458771254479,0.059051578874894685,8.381181001663208
9,val,2.278686302403609,0.2315099984407425,0.05013151094317436,0.2315099984407425,0.080158531665802,0.049018654972314835,0.6269966376950024,0.2823528393044989,0.23314728172298727,8.381181001663208
10,train,2.3680982856374038,0.11485862731933594,0.08962627500295639,0.11485862731933594,0.09390536695718765,0.054008547216653824,0.790979036418385,0.11439293212618168,0.08957300004784598,8.365002870559692
10,val,2.1903170372049012,0.18538039922714233,0.07409156858921051,0.18538039922714233,0.10092595219612122,0.0670955702662468,0.6888430157283855,0.22770313448219623,0.19035169813353034,8.365002870559692
11,train,2.3674645169785147,0.10453391820192337,0.08597952127456665,0.10453391820192337,0.08463216572999954,0.05024756118655205,0.8092415948214042,0.09610295285863904,0.07280372610143679,8.420936822891235
11,val,2.1404282177488008,0.18299579620361328,0.0797419548034668,0.18299579620361328,0.08977174758911133,0.059006527066230774,0.8390888637963708,0.0,0.0,8.420936822891235
12,train,2.322007904868377,0.10925264656543732,0.09388887882232666,0.10925264656543732,0.09590689837932587,0.05601545050740242,0.8071115770042845,0.09233009979564034,0.07123855812014432,8.441952466964722
12,val,2.452610470354557,0.08456045389175415,0.033428456634283066,0.08456045389175415,0.032981857657432556,0.019493205472826958,0.5529501848548534,0.2861864913925446,0.2217646341660321,8.441952466964722
13,train,2.3482889335406454,0.10653644055128098,0.0906701534986496,0.10653644055128098,0.09499089419841766,0.05543338507413864,0.7924697952553929,0.11632535153409224,0.08991118402679983,8.439139604568481
13,val,2.1095635195573172,0.1726851910352707,0.14371125400066376,0.1726851910352707,0.12100924551486969,0.08153723180294037,0.8499637179901605,0.05555555525456746,0.05208333333327611,8.439139604568481
14,train,2.274838784493898,0.11362728476524353,0.0955120325088501,0.11362728476524353,0.09748592972755432,0.057899173349142075,0.817460285997722,0.07027193786438281,0.053379456656436994,8.455258846282959
14,val,2.049803912639618,0.19414496421813965,0.1141490489244461,0.19414496421813965,0.13101015985012054,0.08635703474283218,0.8390888637963708,0.0,0.0,8.455258846282959
15,train,2.330064352562553,0.10299093276262283,0.09513174742460251,0.10299093276262283,0.09318497776985168,0.054231222718954086,0.8169898968139532,0.07474336356010687,0.05764293684876362,8.481691598892212
15,val,2.09176846096913,0.19773432612419128,0.11809996515512466,0.19773432612419128,0.12514641880989075,0.08062053471803665,0.8378382788761236,0.019101381135760872,0.01567840576170938,8.481691598892212
16,train,2.3663167526847437,0.11335645616054535,0.0910329669713974,0.11335645616054535,0.09446781873703003,0.055246226489543915,0.8191227344227587,0.09397806899329147,0.07534661887654914,8.438937664031982
16,val,2.2479116221268973,0.2428784966468811,0.11203773319721222,0.2428784966468811,0.12840032577514648,0.07773557305335999,0.8390888637963708,0.0,0.0,8.438937664031982
17,train,2.379127387310329,0.10900549590587616,0.09416241943836212,0.10900549590587616,0.096498042345047,0.056335944682359695,0.8185229919213148,0.07306959632401952,0.056906947243842064,8.464009761810303
17,val,2.178029663860798,0.22442804276943207,0.09888756275177002,0.22442804276943207,0.12996245920658112,0.08526404947042465,0.8390888637963708,0.0,0.0,8.464009761810303
18,train,2.2590321098503314,0.11635840684175491,0.09877166152000427,0.11635840684175491,0.09636230021715164,0.05674797296524048,0.8267047939827536,0.07424586596016274,0.0583708528581272,8.440272569656372
18,val,2.3692539980014167,0.10053074359893799,0.07061810791492462,0.10053074359893799,0.06650809198617935,0.03931785747408867,0.8233284758094005,0.03896016109799757,0.03687601970377472,8.440272569656372
19,train,2.2165190781417645,0.11259317398071289,0.10461224615573883,0.11259317398071289,0.09660938382148743,0.05771980434656143,0.8217124040698685,0.05649318991073869,0.0395439486514471,8.48558783531189
19,val,2.1001819521188736,0.204204723238945,0.1171208918094635,0.204204723238945,0.1179080456495285,0.07945811748504639,0.8390888637963708,0.0,0.0,8.48558783531189
20,train,2.2570161632801358,0.11916463077068329,0.09406709671020508,0.11916463077068329,0.09911497682332993,0.05893038213253021,0.8200843567521238,0.05292713727107777,0.037392780033370245,8.448248386383057
20,val,2.026772618293762,0.1614929735660553,0.12443967163562775,0.1614929735660553,0.1260569989681244,0.08349519968032837,0.8114512039452547,0.08372661093908175,0.06372803494396202,8.448248386383057
21,train,2.291964224137758,0.11301544308662415,0.09125655889511108,0.11301544308662415,0.0964394360780716,0.056127384305000305,0.8104604446927106,0.06426144698513929,0.04732071274787087,8.455984592437744
21,val,2.1696922034025192,0.17264069616794586,0.20805948972702026,0.17264069616794586,0.11462950706481934,0.07118604332208633,0.6401882846947785,0.17272867910402265,0.1469152574172544,8.455984592437744
22,train,2.2703659656800723,0.1252134144306183,0.11162124574184418,0.1252134144306183,0.10625621676445007,0.06257866322994232,0.8174026427056235,0.08476752288910454,0.06496494849292006,8.478988885879517
22,val,2.0761920710404715,0.2032032161951065,0.15088576078414917,0.2032032161951065,0.13386774063110352,0.08898826688528061,0.8166898429290875,0.11281137044225294,0.10546346985261112,8.478988885879517
23,train,2.2823384275561884,0.1253359019756317,0.10335291922092438,0.1253359019756317,0.10396678745746613,0.06149177998304367,0.8250163825748156,0.06943452995099568,0.052334963359008405,8.504230976104736
23,val,2.324691526591778,0.18512260913848877,0.12154251337051392,0.18512260913848877,0.08506764471530914,0.056757599115371704,0.8322891659203964,0.0,0.0,8.504230976104736
24,train,2.202126759290695,0.11877470463514328,0.09739914536476135,0.11877470463514328,0.10220769792795181,0.05982334539294243,0.8137215333848354,0.07934165927275877,0.06024049832071586,8.499813318252563
24,val,2.0880896920959153,0.2708635926246643,0.2691391706466675,0.2708635926246643,0.2007068544626236,0.15046462416648865,0.8392344580753427,0.030665378868422816,0.02238464355467289,8.499813318252563
25,train,2.246091357657784,0.11521683633327484,0.09842441976070404,0.11521683633327484,0.10003145039081573,0.058490630239248276,0.8087364666676471,0.1280386704853603,0.1029895325249126,8.507488489151001
25,val,2.0896645511190095,0.24507836997509003,0.14698682725429535,0.24507836997509003,0.16936078667640686,0.11443616449832916,0.8390888637963708,0.0,0.0,8.507488489151001
26,train,2.224176310551794,0.11733107268810272,0.10361336171627045,0.11733107268810272,0.10306970775127411,0.060226745903491974,0.8030148602888535,0.07785131885331767,0.05731240867192081,8.540142297744751
26,val,2.110657480855783,0.22416797280311584,0.16280749440193176,0.22416797280311584,0.1589328944683075,0.10638070851564407,0.747659805934796,0.14040084446063072,0.1239068334478662,8.540142297744751
27,train,2.2375441984126443,0.128892183303833,0.1014692559838295,0.128892183303833,0.1052374392747879,0.06191907450556755,0.8276835249267456,0.04706562829878042,0.03435496273315311,8.552133560180664
27,val,2.152801868816217,0.1940203309059143,0.08432232588529587,0.1940203309059143,0.10885229706764221,0.07471366971731186,0.8390888637963708,0.0,0.0,8.552133560180664
28,train,2.282597113283057,0.10266262292861938,0.09357921034097672,0.10266262292861938,0.08750609308481216,0.05184656009078026,0.8359860462562586,0.06533186990732925,0.04854073018333727,8.579831838607788
28,val,2.021468239525954,0.25645437836647034,0.23080524802207947,0.25645437836647034,0.19271022081375122,0.1357656568288803,0.7026617029892983,0.28082030368349037,0.23486442791027287,8.579831838607788
29,train,2.200947282188817,0.1194721907377243,0.10069681704044342,0.1194721907377243,0.10077624022960663,0.059668250381946564,0.8155989342464888,0.08770863074948969,0.06580143297585958,8.624040842056274
29,val,2.0594476064046225,0.2618381381034851,0.15045495331287384,0.2618381381034851,0.17509984970092773,0.12253884226083755,0.8390888637963708,0.0,0.0,8.624040842056274
30,train,2.205499591325459,0.11860807240009308,0.10143759846687317,0.11860807240009308,0.09773460775613785,0.0588960275053978,0.8558632266333357,0.028473545824390288,0.020902467805496844,8.6211416721344
30,val,2.031760978202025,0.19535057246685028,0.15020541846752167,0.19535057246685028,0.1300487369298935,0.07841653376817703,0.840621736314274,0.03472222202542623,0.03124999999996821,8.6211416721344
31,train,2.2131953998615868,0.13137449324131012,0.10521146655082703,0.13137449324131012,0.1108214408159256,0.06587612628936768,0.8062509828316068,0.0783674920284911,0.06113647313199242,8.666968584060669
31,val,2.2717124670743942,0.14104312658309937,0.10718151181936264,0.14104312658309937,0.09663800150156021,0.05882975459098816,0.8390888637963708,0.0,0.0,8.666968584060669
32,train,2.2725296362450247,0.11381033807992935,0.08949616551399231,0.11381033807992935,0.09281060844659805,0.054450348019599915,0.8299429432939538,0.04181893577364203,0.0320458662949023,8.667087316513062
32,val,2.0321072414517403,0.18877476453781128,0.07255718857049942,0.18877476453781128,0.09595858305692673,0.0651530995965004,0.8390888637963708,0.0,0.0,8.667087316513062
33,train,2.1717669687773054,0.11645841598510742,0.09994500875473022,0.11645841598510742,0.10118530690670013,0.05964294448494911,0.800889461869343,0.10690145668133767,0.08568754191450242,8.673445224761963
33,val,1.9900323425730069,0.26952821016311646,0.17883603274822235,0.26952821016311646,0.1812855303287506,0.12294667959213257,0.8390888637963708,0.0,0.0,8.673445224761963
34,train,2.1375937490086807,0.1328178346157074,0.10941143333911896,0.1328178346157074,0.1083243191242218,0.0654410794377327,0.8323783894323467,0.05140488897758181,0.04171859736167425,8.714174747467041
34,val,2.033033167322477,0.18791233003139496,0.16819915175437927,0.18791233003139496,0.12034179270267487,0.07775776833295822,0.7820375568234089,0.14728083439138426,0.12875943369012552,8.714174747467041
35,train,2.201513305463289,0.14402824640274048,0.116120345890522,0.14402824640274048,0.11750005930662155,0.06915584951639175,0.8231917050378406,0.119495900410484,0.0960792384847849,8.625866413116455
35,val,2.0265732059876123,0.29910358786582947,0.23480169475078583,0.29910358786582947,0.22920280694961548,0.18385618925094604,0.838362799750147,0.0012745794010895265,0.000657399495442307,8.625866413116455
36,train,2.1534899360255193,0.1351272016763687,0.10981449484825134,0.1351272016763687,0.10845045745372772,0.06609108299016953,0.841666487735273,0.046982902004744045,0.034536826210386375,8.635920286178589
36,val,2.0200265074769654,0.19512388110160828,0.0981895849108696,0.19512388110160828,0.11637099087238312,0.07788768410682678,0.7828740013967618,0.08195273121948365,0.06418463728705975,8.635920286178589
37,train,2.1810700175009274,0.12140438705682755,0.1071440577507019,0.12140438705682755,0.10760628432035446,0.06431158632040024,0.8211672676883037,0.08326811013064034,0.06016460068062563,8.651272296905518
37,val,2.094939740995566,0.2063700556755066,0.1242491751909256,0.2063700556755066,0.13996325433254242,0.09533192217350006,0.8308764563663603,0.0,0.0,8.651272296905518
38,train,2.1458882429097828,0.13825473189353943,0.11489906907081604,0.13825473189353943,0.11588406562805176,0.06803705543279648,0.7876614091010378,0.12948499279379141,0.10261959234517755,8.674880266189575
38,val,1.9997464592258136,0.2078528106212616,0.10571114718914032,0.2078528106212616,0.11040996015071869,0.06827943027019501,0.8390888637963708,0.0,0.0,8.674880266189575
39,train,2.1862497969677572,0.1363930106163025,0.10911121964454651,0.1363930106163025,0.11244481801986694,0.06662745028734207,0.8407591708808987,0.05308052935489116,0.03767790077234795,8.68146562576294
39,val,2.1475507244467735,0.1770479381084442,0.10128439217805862,0.1770479381084442,0.09875456243753433,0.057616882026195526,0.8329573737247588,0.0,0.0,8.68146562576294
40,train,2.247380244731903,0.11303713172674179,0.09468995034694672,0.11303713172674179,0.09665778279304504,0.05654346942901611,0.8404155938414427,0.03750273533684579,0.027176858302072848,8.693284273147583
40,val,1.991584228972594,0.22446370124816895,0.1446278840303421,0.22446370124816895,0.1583961844444275,0.11579666286706924,0.7805462221201811,0.09453438010672494,0.08797500860210038,8.693284273147583
41,train,2.127937816005004,0.12093618512153625,0.10881468653678894,0.12093618512153625,0.10428585112094879,0.06193787604570389,0.7985286534538921,0.12819499804924023,0.10318311743678013,8.704013109207153
41,val,1.971612883110841,0.2590087354183197,0.17349399626255035,0.2590087354183197,0.17775951325893402,0.1309204399585724,0.6483748369544322,0.31303286812938746,0.265348646375658,8.704013109207153
42,train,2.124822444978513,0.1311035454273224,0.11448940634727478,0.1311035454273224,0.11019004136323929,0.06628086417913437,0.8150452852150004,0.08680190313835676,0.0628954700000328,8.717403411865234
42,val,2.148473434150219,0.26867973804473877,0.2876766622066498,0.26867973804473877,0.19970107078552246,0.14503012597560883,0.8397057851152728,0.03218123540554307,0.026916503906217137,8.717403411865234
43,train,2.160469824703116,0.12505145370960236,0.10574574768543243,0.12505145370960236,0.10003068298101425,0.06064978986978531,0.8213260396890459,0.07346422532091726,0.05186443560274191,8.730369091033936
43,val,2.1063005924224854,0.25456663966178894,0.2425294667482376,0.25456663966178894,0.19099974632263184,0.1364424228668213,0.6677986396481091,0.23202029525557274,0.19355454103229686,8.730369091033936
44,train,2.2039922099364433,0.12552863359451294,0.10495816916227341,0.12552863359451294,0.10791584849357605,0.06417741626501083,0.8374069569104985,0.04963590754805033,0.037025841623108235,8.837828874588013
44,val,2.1005519504348436,0.2274354100227356,0.1398109793663025,0.2274354100227356,0.1373864710330963,0.08978543430566788,0.8311095767548164,0.025777747745352964,0.02363840738929406,8.837828874588013
45,train,2.154503694333528,0.12455063313245773,0.10057371854782104,0.12455063313245773,0.1015406996011734,0.06147725135087967,0.8473178331146967,0.03263496558679161,0.02270684847790792,8.893589735031128
45,val,2.7398832912246385,0.14372557401657104,0.13427376747131348,0.14372557401657104,0.12710797786712646,0.08084189146757126,0.7132619222002766,0.2103716721820761,0.17841019288776158,8.893589735031128
46,train,2.1674506956025175,0.1366918385028839,0.10899505019187927,0.1366918385028839,0.11545411497354507,0.06856908649206161,0.8012146266361996,0.09549271334622293,0.07251877536352179,8.845476150512695
46,val,2.5470021466414132,0.1510908156633377,0.06620529294013977,0.1510908156633377,0.0802794024348259,0.05419699102640152,0.8390316433373864,0.0,0.0,8.845476150512695
47,train,2.1692842969768926,0.12933515012264252,0.10636931657791138,0.12933515012264252,0.10603241622447968,0.06500479578971863,0.8347786426645443,0.05195594534980063,0.03628973730195776,8.845423460006714
47,val,2.309856673081716,0.20549637079238892,0.18481869995594025,0.20549637079238892,0.16279356181621552,0.11695793271064758,0.8442971971297024,0.041666666458282466,0.0416666666666158,8.845423460006714
48,train,2.125667646370436,0.12456285208463669,0.1071578860282898,0.12456285208463669,0.10780586302280426,0.06470786780118942,0.8203641537518234,0.10377033594182686,0.07742122110142084,8.847614288330078
48,val,2.1051491672794023,0.31229424476623535,0.2477930635213852,0.31229424476623535,0.24933311343193054,0.19951890408992767,0.8285541534420996,0.020833333229141233,0.0208333333333079,8.847614288330078
49,train,2.0874131980695223,0.14201322197914124,0.11497876793146133,0.14201322197914124,0.12079104781150818,0.07263566553592682,0.814680939059735,0.09664810267466567,0.07290508848247584,8.835216045379639
49,val,2.008190999428431,0.23090946674346924,0.15444731712341309,0.23090946674346924,0.1433102786540985,0.09507142007350922,0.8390888637963708,0.0,0.0,8.835216045379639
50,train,2.126601978665904,0.13089391589164734,0.11199337244033813,0.13089391589164734,0.11365508288145065,0.06769245862960815,0.8461718452094459,0.06081368993817164,0.046562090349100464,8.855533599853516
50,val,2.000432886183262,0.2226770520210266,0.14888471364974976,0.2226770520210266,0.14807923138141632,0.09409463405609131,0.6815809289411803,0.23949975376432464,0.20362390333237357,8.855533599853516
51,train,2.102408011022367,0.146828755736351,0.11981882154941559,0.146828755736351,0.11427178978919983,0.06872041523456573,0.8586772560882712,0.013030561677825372,0.007693247901311721,8.757805347442627
51,val,2.111183427274227,0.1949431300163269,0.11878467351198196,0.1949431300163269,0.12770292162895203,0.08455122262239456,0.8390888637963708,0.0,0.0,8.757805347442627
52,train,2.132705575541446,0.14224055409431458,0.12822505831718445,0.14224055409431458,0.1271285116672516,0.07484358549118042,0.8288083089244432,0.10385058062235271,0.07992946064448926,8.768066883087158
52,val,2.022152957816919,0.18266135454177856,0.10178230702877045,0.18266135454177856,0.12346328794956207,0.08077660202980042,0.7761385513573753,0.124783333930004,0.10707297214271021,8.768066883087158
53,train,2.0774483928554934,0.13377220928668976,0.11598965525627136,0.13377220928668976,0.11894981563091278,0.07125350087881088,0.8095552756500316,0.0908167056372581,0.06589805228395201,8.76740312576294
53,val,1.8947028070688248,0.2186560034751892,0.20132052898406982,0.2186560034751892,0.156789168715477,0.10649755597114563,0.8390888637963708,0.0,0.0,8.76740312576294
54,train,2.0748921403759404,0.13126297295093536,0.11614905297756195,0.13126297295093536,0.11540955305099487,0.0694267749786377,0.8202698168798271,0.08289564485304948,0.059377739593752796,8.771567583084106
54,val,1.9584439719716709,0.2521404027938843,0.182020366191864,0.2521404027938843,0.17073440551757812,0.11896300315856934,0.8154430389401491,0.15275358639746403,0.14441405297803797,8.771567583084106
55,train,2.0970742693072872,0.14440138638019562,0.12382075190544128,0.14440138638019562,0.122745081782341,0.07319070398807526,0.8040887428565384,0.10906977680730952,0.08303690678860229,8.775409460067749
55,val,2.2028750454386077,0.17621862888336182,0.15978197753429413,0.17621862888336182,0.09520034492015839,0.06417522579431534,0.8390888637963708,0.0,0.0,8.775409460067749
56,train,2.089090986000864,0.13485532999038696,0.12092198431491852,0.13485532999038696,0.12128788232803345,0.07223169505596161,0.796319156592748,0.13780630555242374,0.10989850520589477,8.789652109146118
56,val,2.155619539320469,0.26506081223487854,0.20685157179832458,0.26506081223487854,0.20938408374786377,0.15197418630123138,0.8390888637963708,0.0,0.0,8.789652109146118
57,train,2.0922696138683117,0.14473307132720947,0.1299523115158081,0.14473307132720947,0.1269860565662384,0.07527822256088257,0.8575617475832361,0.024565875377457618,0.016843505761064085,8.781622409820557
57,val,2.1863906532526016,0.18349036574363708,0.094106525182724,0.18349036574363708,0.10040370374917984,0.06632250547409058,0.8390888637963708,0.0,0.0,8.781622409820557
58,train,2.146172024701771,0.1440514326095581,0.12066984176635742,0.1440514326095581,0.11926200240850449,0.07199310511350632,0.8517595872877497,0.025913926158731893,0.01679310477173188,8.806405544281006
58,val,2.2613374392191568,0.2670912444591522,0.23502205312252045,0.2670912444591522,0.19408655166625977,0.12702053785324097,0.8390888637963708,0.0,0.0,8.806405544281006
59,train,2.031726544154318,0.13199937343597412,0.12468407303094864,0.13199937343597412,0.12251695245504379,0.0719328224658966,0.8150498617496055,0.10467367759592595,0.08306747388008434,8.791500329971313
59,val,2.137453481554985,0.22296640276908875,0.11950770020484924,0.22296640276908875,0.12210008502006531,0.08022594451904297,0.8390888637963708,0.0,0.0,8.791500329971313
60,train,2.141240675512113,0.13951362669467926,0.12567804753780365,0.13951362669467926,0.11694660782814026,0.06999331712722778,0.8258791874051659,0.06043381752597745,0.041939706057679514,8.809993028640747
60,val,2.030029403666655,0.2595147490501404,0.22448961436748505,0.2595147490501404,0.19683843851089478,0.13662976026535034,0.8390888637963708,0.0,0.0,8.809993028640747
61,train,2.1005115744314695,0.14249682426452637,0.1188557893037796,0.14249682426452637,0.11902680993080139,0.07050573825836182,0.8418867132124123,0.04044723311983958,0.02817199412553578,8.808452367782593
61,val,1.949327786763509,0.19825178384780884,0.07793211936950684,0.19825178384780884,0.10284006595611572,0.07032078504562378,0.8390888637963708,0.0,0.0,8.808452367782593
62,train,2.0252434739941045,0.1442800760269165,0.12561774253845215,0.1442800760269165,0.12285927683115005,0.07394048571586609,0.818187883382077,0.07021712426710261,0.049068796110374936,8.811722755432129
62,val,2.0756689136226973,0.24845191836357117,0.1764213740825653,0.24845191836357117,0.1792542189359665,0.12945252656936646,0.6313415040610412,0.2765674165909821,0.2248446146645492,8.811722755432129
63,train,2.0803935791316785,0.13397538661956787,0.12814544141292572,0.13397538661956787,0.11858062446117401,0.0712054893374443,0.8098629538853948,0.13776601767985375,0.1040430045184427,8.823287010192871
63,val,1.9964879949887593,0.2650268077850342,0.17287448048591614,0.2650268077850342,0.16462399065494537,0.10811299085617065,0.6750658161007946,0.2536112843568152,0.20161521593147777,8.823287010192871
64,train,2.0934477655511152,0.13953426480293274,0.13254931569099426,0.13953426480293274,0.12446768581867218,0.07435914129018784,0.8387040115683437,0.06206024917312208,0.04295475693195917,8.816617012023926
64,val,1.8463771492242813,0.2499914914369583,0.21263587474822998,0.2499914914369583,0.18095509707927704,0.12051156163215637,0.8307291666663829,0.012735367908347785,0.009170696758010475,8.816617012023926
65,train,2.030058574049096,0.1591387540102005,0.14472247660160065,0.1591387540102005,0.14275366067886353,0.08506222069263458,0.7922260978257176,0.15812609089913,0.12329138743549298,8.816335201263428
65,val,2.097682259976864,0.25912460684776306,0.13483016192913055,0.25912460684776306,0.16125479340553284,0.10903941094875336,0.8338805304630391,0.0,0.0,8.816335201263428
66,train,2.009737127705624,0.16824017465114594,0.15680056810379028,0.16824017465114594,0.15156197547912598,0.09048894792795181,0.8351862911448291,0.057968705881290904,0.04061150306784407,8.831027507781982
66,val,2.1605831210811934,0.18084846436977386,0.12677019834518433,0.18084846436977386,0.13302187621593475,0.0810929611325264,0.7650787181121581,0.1503858572158356,0.13436433025193378,8.831027507781982
67,train,2.105008625043066,0.13791868090629578,0.1184365451335907,0.13791868090629578,0.12131047248840332,0.07095807045698166,0.8134223829602354,0.10221230629934457,0.07373571403620789,8.834436416625977
67,val,2.0242729062835374,0.23093950748443604,0.22760123014450073,0.23093950748443604,0.16807439923286438,0.1226533055305481,0.8427848815915087,0.020833333229141233,0.0208333333333079,8.834436416625977
68,train,2.0750470956689435,0.14307978749275208,0.13861066102981567,0.14307978749275208,0.12506026029586792,0.07311922311782837,0.8164471792022894,0.08595869387660122,0.06142261236560892,8.82526683807373
68,val,2.039762164155642,0.2287386804819107,0.2656081020832062,0.2287386804819107,0.146269753575325,0.0981094092130661,0.8442971971297025,0.020833333229141233,0.0208333333333079,8.82526683807373
69,train,2.034104456085908,0.1529199630022049,0.13300567865371704,0.1529199630022049,0.13460741937160492,0.07931462675333023,0.8130963403595423,0.09276512319742918,0.06781465781627777,8.818442821502686
69,val,2.094157633682092,0.27577534317970276,0.18653492629528046,0.27577534317970276,0.19627758860588074,0.13268421590328217,0.7339486353824584,0.11306421331093904,0.09671504667298074,8.818442821502686
70,train,2.05720252206451,0.1503535658121109,0.1451762616634369,0.1503535658121109,0.1325366199016571,0.07834962755441666,0.8312837872658487,0.07322161061529901,0.05445911058261224,8.837018728256226
70,val,2.115827798843384,0.2919522225856781,0.23327521979808807,0.2919522225856781,0.205961674451828,0.1364927589893341,0.6651217480398165,0.2558933368989062,0.2097072513497513,8.837018728256226
71,train,1.9961157237228595,0.1484355330467224,0.1284032166004181,0.1484355330467224,0.12418320029973984,0.0754876434803009,0.8411473740887155,0.05858847376462204,0.04222841684165096,8.8299400806427
71,val,2.0961272915204368,0.2365000993013382,0.13265559077262878,0.2365000993013382,0.15015563368797302,0.10198895633220673,0.8387887742781418,0.0,0.0,8.8299400806427
72,train,2.0965051396896963,0.14108358323574066,0.128927081823349,0.14108358323574066,0.1238211840391159,0.07412036508321762,0.8418620903766632,0.07637819771151239,0.058925728532231623,8.827627420425415
72,val,2.1485442171494165,0.21473734080791473,0.18390639126300812,0.21473734080791473,0.14556625485420227,0.0972643494606018,0.8401232825382325,0.010960898175977478,0.007436780106609974,8.827627420425415
73,train,2.0446538449902283,0.15241195261478424,0.13837437331676483,0.15241195261478424,0.13215726613998413,0.07933063060045242,0.8605429974642466,0.03647258303570935,0.024869175709035803,8.842148303985596
73,val,2.01583956182003,0.3226708173751831,0.21992608904838562,0.3226708173751831,0.24008475244045258,0.17113496363162994,0.7986141118635555,0.1377197693109602,0.1230891671126358,8.842148303985596
74,train,2.0828300796057047,0.1573953777551651,0.14279863238334656,0.1573953777551651,0.1429523080587387,0.0850331038236618,0.8195544657432215,0.09215368469043651,0.07005871537964724,8.829254388809204
74,val,1.8795649607976277,0.20094773173332214,0.13322214782238007,0.20094773173332214,0.11910126358270645,0.07362189888954163,0.8390888637963708,0.0,0.0,8.829254388809204
75,train,2.0283803877077604,0.1576443463563919,0.13654261827468872,0.1576443463563919,0.1384950429201126,0.08341298252344131,0.8275429893184721,0.0762647676455476,0.05583310130579093,8.843116760253906
75,val,1.8357344071070354,0.33650273084640503,0.296864777803421,0.33650273084640503,0.2703867256641388,0.1975790560245514,0.8394046359589139,0.03365821757447391,0.030097153804019852,8.843116760253906
76,train,2.0568494828123796,0.17390452325344086,0.147923082113266,0.17390452325344086,0.15072110295295715,0.09125553071498871,0.8276902458181864,0.07204363390375058,0.05132965636526012,8.914486646652222
76,val,1.9212839355071385,0.2655487656593323,0.23944327235221863,0.2655487656593323,0.22280892729759216,0.15710003674030304,0.7369832015885381,0.1708011843580444,0.1383576431785821,8.914486646652222
77,train,1.9862225865062915,0.16722291707992554,0.14944764971733093,0.16722291707992554,0.14939436316490173,0.08963239192962646,0.8124216153924514,0.111043421026761,0.0834647177082998,8.962227582931519
77,val,2.000433675944805,0.288822203874588,0.20820048451423645,0.288822203874588,0.21516789495944977,0.1551811546087265,0.8390888637963708,0.0,0.0,8.962227582931519
