epoch,lr,train_loss,train_acc,train_prec,train_rec,train_f1,train_iou,train_specificity,train_tp,train_fp,train_fn,train_tn,val_loss,val_acc,val_prec,val_rec,val_f1,val_iou,val_specificity,val_tp,val_fp,val_fn,val_tn
11,9.831332840130888e-05,0.10419743259747823,0.9756277901785714,0.5894711992445704,0.9968063872255489,0.7408396380358998,0.5883600377002828,0.9748608601373329,9988,6956,32,269744,0.08091756701469421,0.988311767578125,0.7588315217391305,0.9755458515283842,0.8536492166602981,0.7446666666666667,0.9887739936122443,2234,710,56,62536
12,9.796157687597556e-05,0.09710120492511326,0.9781808035714286,0.6163020640217526,0.995309381237525,0.7612396000305321,0.6145172222564544,0.9775605348753162,9973,6209,47,270491,0.07390770688652992,0.9817962646484375,0.659308742375835,0.9912663755458515,0.7919065061922205,0.6555010106843777,0.9814533725452993,2270,1173,20,62073
13,9.757729755661011e-05,0.0924970813923412,0.9806849888392857,0.6454816930667359,0.992315369261477,0.7821743234738829,0.6422711711129772,0.9802638236357065,9943,5461,77,271239,0.06794248521327972,0.9863739013671875,0.723949983969221,0.9860262008733625,0.83490478831577,0.7165979054268486,0.9863864908452709,2258,861,32,62385
14,9.716075380906284e-05,0.08556853317552143,0.9813546316964286,0.6533665835411472,0.9936127744510979,0.7883442869585874,0.6506339040648281,0.9809107336465486,9956,5282,64,271418,0.07350829988718033,0.981201171875,0.6516628440366973,0.9925764192139738,0.7867774316372448,0.6485021398002853,0.9807892989279955,2273,1215,17,62031
15,9.671223111161149e-05,0.0808754993809594,0.9803152901785714,0.6402024862232475,0.9971057884231537,0.7797549363927262,0.6390150303805564,0.979707264185038,9991,5615,29,271085,0.07375051081180573,0.986724853515625,0.7294764059469941,0.985589519650655,0.838410104011887,0.7217780620402943,0.9867659614837302,2257,837,33,62409
16,9.62320368593087e-05,0.0778024329079522,0.9830984933035715,0.6756279701289885,0.9932135728542915,0.8042020202020203,0.6725233139613461,0.9827322009396459,9952,4778,68,271922,0.0656854473054409,0.9884033203125,0.7580971659919028,0.9812227074235808,0.8553483060525313,0.7472564017292983,0.988663314676027,2247,717,43,62529
17,9.572050015330875e-05,0.07342033253775702,0.9836077008928571,0.6819425444596443,0.9950099800399201,0.8092532467532468,0.6796182685753238,0.9831947958077341,9970,4650,50,272050,0.07201319560408592,0.990081787109375,0.7968863142650253,0.9611353711790394,0.8713380839271576,0.7720098211153981,0.9911298738260127,2201,561,89,62685
18,9.517797157531812e-05,0.07114662188622686,0.9851667131696429,0.7040260383499611,0.9930139720558883,0.823914213555252,0.7005562205167922,0.9848825442717745,9950,4183,70,272517,0.06160113029181957,0.9872589111328125,0.7375122428991185,0.9864628820960699,0.8440127031571082,0.7301228183581124,0.9872877336116118,2259,804,31,62442
19,9.460482294732422e-05,0.0671262542406718,0.9841517857142857,0.6894809688581315,0.994311377245509,0.8143032284429915,0.6867719032191356,0.983783881460065,9963,4487,57,272213,0.06938190013170242,0.9886474609375,0.7616790792146242,0.982532751091703,0.8581235697940502,0.751503006012024,0.9888688612718591,2250,704,40,62542
20,9.40014470767673e-05,0.06610347123609649,0.98466796875,0.6965334078837014,0.9946107784431137,0.8193028609010193,0.6939144965882189,0.9843079147090712,9966,4342,54,272358,0.07295597717165947,0.9772186279296875,0.6060686718126165,0.9943231441048035,0.7531007110964115,0.6039787798408488,0.9765993106283402,2277,1480,13,61766
21,9.336825748732973e-05,0.0641489467687077,0.9866350446428571,0.7258064516129032,0.9925149700598802,0.8384621869994099,0.7218552660230819,0.9864221178171305,9945,3757,75,272943,0.05687422305345535,0.9879150390625,0.7485069674850697,0.9851528384279477,0.8506787330316742,0.7401574803149606,0.9880150523353256,2256,758,34,62488
22,9.270568813552758e-05,0.059656535585721336,0.9851318359375,0.7024119260248928,0.9969061876247505,0.8241409182789489,0.7008840864440079,0.9847054571738345,9989,4232,31,272468,0.07163240388035774,0.991302490234375,0.8255109765329296,0.9524017467248909,0.8844282238442822,0.7928026172300982,0.99271100148626,2181,461,109,62785
23,9.201419311329851e-05,0.058437525812122554,0.9860002790178571,0.7156398104265402,0.9946107784431137,0.8323728388874968,0.7128755364806867,0.9856884712685219,9966,3960,54,272740,0.05774980969727039,0.9881439208984375,0.7525876460767946,0.9842794759825327,0.8529801324503312,0.74364896073903,0.9882838440375676,2254,741,36,62505
24,9.129424633678979e-05,0.05733961653378275,0.9872977120535714,0.7356636121785397,0.9935129740518962,0.8453634510869564,0.7321467970875929,0.9870726418503795,9955,3577,65,273123,0.07248491421341896,0.9919891357421875,0.8443230589153335,0.9449781659388646,0.8918194930970533,0.8047601338787653,0.9936913006356133,2164,399,126,62847
25,9.054634122155992e-05,0.055606990638706416,0.9867257254464286,0.7266229029905179,0.9942115768463073,0.8396123050990307,0.72356188262638,0.9864546440187929,9962,3748,58,272952,0.06343896314501762,0.983001708984375,0.6748958953004164,0.990829694323144,0.8029016277423922,0.6707064735441916,0.9827182746734971,2269,1093,21,62153
26,8.977099034441616e-05,0.053756598797109395,0.9877790178571428,0.7430617726051925,0.9940119760479041,0.8504098360655737,0.7397504456327986,0.9875533068305024,9960,3444,60,273256,0.0625415463000536,0.9832611083984375,0.6780065652044166,0.9921397379912664,0.8055309342315191,0.674384090234491,0.9829396325459318,2272,1079,18,62167
27,8.896872509212009e-05,0.050184592604637146,0.9877197265625,0.7412935323383084,0.9963073852295409,0.8500872823263933,0.7392624407582938,0.9874087459342248,9983,3484,37,273216,0.0684683620929718,0.9888458251953125,0.7749559082892417,0.9593886462882096,0.8573658536585367,0.7503415300546448,0.9899124055276223,2197,638,93,62608
28,8.814009529720156e-05,0.05060323162211312,0.9874930245535715,0.7384375926474949,0.994311377245509,0.8474821367812182,0.7353310207395379,0.9872461149259125,9963,3529,57,273171,0.07871994376182556,0.992523193359375,0.8637833468067906,0.9331877729257642,0.8971452560873215,0.8134754472782642,0.9946715997849667,2137,337,153,62909
29,8.728566886113103e-05,0.04953037492103047,0.9881312779017857,0.7485911789014952,0.994311377245509,0.8541300527240773,0.745398773006135,0.9879074810263824,9963,3346,57,273354,0.07916418090462685,0.992431640625,0.8631578947368421,0.9310043668122271,0.8957983193277311,0.8112633181126332,0.9946557885083641,2132,338,158,62908
30,8.640603136510825e-05,0.04658571216795179,0.9888218470982143,0.7594213932242101,0.9955089820359282,0.8615849708486287,0.7568285280728376,0.988579689194073,9975,3160,45,273540,0.06409549154341221,0.9889678955078125,0.7752019669827889,0.9637554585152839,0.8592563753163324,0.7532423208191126,0.9898807829744174,2207,640,83,62606
31,8.550178566873413e-05,0.04732653912570742,0.9884626116071429,0.7538962021485852,0.9945109780439122,0.8576469575694983,0.7507722444059368,0.9882435851102277,9965,3253,55,273447,0.053149616345763206,0.9856109619140625,0.7109301597243971,0.9912663755458515,0.8280138610249863,0.706504824151883,0.9854061916959175,2270,923,20,62323
32,8.457355149684083e-05,0.044124707165691585,0.9891008649553571,0.7639537554551719,0.9958083832335329,0.8646072527186863,0.761504998855224,0.9888579689194072,9978,3083,42,273617,0.05332348681986332,0.988800048828125,0.7651670074982958,0.980349344978166,0.8594946401225115,0.7536085934877476,0.9891060304208962,2245,689,45,62557
33,8.36219650147635e-05,0.04350030546387037,0.9891427176339286,0.7648186488766199,0.9954091816367265,0.865010190364685,0.7621303583709024,0.9889157932779183,9974,3067,46,273633,0.0828380435705185,0.9930419921875,0.8849706129303107,0.9205240174672489,0.9023972602739727,0.8221528861154446,0.9956677102109225,2108,274,182,62972
34,8.264767839234411e-05,0.04322600157724486,0.9892473493303572,0.7667461355071906,0.9950099800399201,0.8660904313078226,0.763809086033862,0.9890386700397542,9970,3033,50,273667,0.07705244421958923,0.9921417236328125,0.8542914171656687,0.9344978165938864,0.8925964546402503,0.8060263653483992,0.9942288840400973,2140,365,150,62881
35,8.165135935696698e-05,0.04399943434529834,0.9897251674107143,0.7757249766136576,0.9931137724550898,0.8710609243697479,0.7715747848336822,0.9896024575352367,9951,2877,69,273823,0.051853109151124954,0.9868927001953125,0.7320791436912099,0.985589519650655,0.8401265587195236,0.7243260590500642,0.9869398855263574,2257,826,33,62420
36,8.06336907359317e-05,0.0404737533794509,0.9899832589285714,0.7790443472829481,0.9958083832335329,0.874189591729455,0.7764980544747082,0.9897723165883628,9978,2830,42,273870,0.053779253736138344,0.98895263671875,0.7670532060027285,0.9820960698689957,0.8613558023745692,0.7564749411368987,0.989200898080511,2249,683,41,62563
37,7.959536998847745e-05,0.041085379405154124,0.9898681640625,0.7770422864262908,0.9958083832335329,0.87292769345173,0.7745090429247846,0.9896530538489339,9978,2863,42,273837,0.05349601060152054,0.9879913330078125,0.7512537612838516,0.9812227074235808,0.850975194092028,0.7406064601186553,0.9882364102077602,2247,744,43,62502
38,7.853710872777925e-05,0.03765634447336197,0.9905482700892857,0.7882946837040543,0.9974051896207585,0.8806062208124065,0.7866813602015114,0.9902999638597759,9994,2684,26,274016,0.0559479221701622,0.9915008544921875,0.8217601188265874,0.9663755458515284,0.888219947822597,0.7989169675090253,0.992410587230813,2213,480,77,62766
39,7.745963223324386e-05,0.039107606642776065,0.9898681640625,0.7770422864262908,0.9958083832335329,0.87292769345173,0.7745090429247846,0.9896530538489339,9978,2863,42,273837,0.054441697895526886,0.9907989501953125,0.8041831950955644,0.9737991266375546,0.8809006517874778,0.7871514295799505,0.9914144768048572,2230,543,60,62703
40,7.636367895343948e-05,0.03801787975761625,0.9907017299107143,0.7918717256707414,0.9956087824351297,0.8821292775665399,0.7891156462585034,0.9905240332490062,9976,2622,44,274078,0.04736759513616562,0.989501953125,0.7760165403170227,0.9834061135371179,0.8674884437596302,0.7659863945578231,0.9897226702083927,2252,650,38,62596
41,7.525000000000001e-05,0.0355337912009822,0.9908447265625,0.7937087933910557,0.9972055888223553,0.8838957937104693,0.7919473725925339,0.9906143838091797,9992,2597,28,274103,0.059623222798109055,0.99102783203125,0.8137905604719764,0.9637554585152839,0.8824470211915234,0.7896243291592129,0.9920153053157512,2207,505,83,62741
42,7.411935863285064e-05,0.03487202918363942,0.9908656529017857,0.7943679898178347,0.9966067864271457,0.8840688769864105,0.7922253074176914,0.9906577520780628,9986,2585,34,274115,0.059618253260850906,0.991912841796875,0.8351104341203351,0.9576419213973799,0.8921887713588283,0.8053617333822989,0.9931537172311292,2193,433,97,62813
43,7.297252973710758e-05,0.035078117416964635,0.9910853794642858,0.7987033776212582,0.9959081836327345,0.8864706404903615,0.7960909453530116,0.9909107336465486,9979,2515,41,274185,0.04774687997996807,0.9879608154296875,0.7490872884168602,0.985589519650655,0.8512162926645295,0.7409717662508207,0.9880466748885305,2257,756,33,62490
44,7.181029929201063e-05,0.0343713222278489,0.9911969866071428,0.8003686488219266,0.9967065868263473,0.8878122499777759,0.7982575333706339,0.9909974701843152,9987,2491,33,274209,0.0699932724237442,0.9927520751953125,0.8654853000402739,0.9384279475982533,0.9004818772260633,0.8189786585365854,0.9947190336147741,2149,334,141,62912
45,7.063346383225213e-05,0.03343385416600439,0.9912353515625,0.8011231448054553,0.9966067864271457,0.8882366021792305,0.7989439155132411,0.9910408384531985,9986,2479,34,274221,0.05277109146118164,0.991180419921875,0.812180889861415,0.9724890829694323,0.8851351351351351,0.793939393939394,0.9918571925497265,2227,515,63,62731
46,6.944282990207197e-05,0.0331404252598683,0.9916713169642857,0.8092382495948136,0.9966067864271457,0.8932021466905188,0.8070147082592533,0.9914925912540657,9986,2354,34,274346,0.050242507830262184,0.9909515380859375,0.8073161897863093,0.9733624454148472,0.8825975054444664,0.7898653437278526,0.9915884008474845,2229,532,61,62714
47,6.82392135024924e-05,0.032072260768877134,0.9919398716517858,0.8144733621603981,0.9963073852295409,0.896260717331777,0.8120221246136327,0.9917817130466209,9983,2274,37,274426,0.06339377164840698,0.9907379150390625,0.8127090301003345,0.9550218340611354,0.8781369202971292,0.7827487473156765,0.9920311165923537,2187,504,103,62742
48,6.702343953207168e-05,0.03316767058438725,0.9909702845982142,0.7964573525891646,0.9962075848303393,0.885203742295925,0.7940497971521756,0.9907806288398988,9982,2551,38,274149,0.0866110809147358,0.99285888671875,0.8802170283806344,0.9209606986899563,0.9001280409731113,0.8183934807916181,0.9954621636150903,2109,287,181,62959
49,6.579634122155992e-05,0.03174165263772011,0.9917201450892857,0.8100567721005677,0.9968063872255489,0.8937807606263982,0.8079598770425498,0.991535959522949,9988,2342,32,274358,0.05200124904513359,0.9907684326171875,0.8031666066930551,0.9746724890829694,0.8806470704280923,0.786746563271061,0.9913512316984473,2232,547,58,62699
50,6.455875956284421e-05,0.030728479019469686,0.99228515625,0.8212639894667545,0.9960079840319361,0.9002345300378857,0.8185695538057742,0.9921503433321287,9980,2172,40,274528,0.05548529326915741,0.991607666015625,0.8246268656716418,0.9650655021834061,0.8893360160965795,0.8007246376811594,0.9925686999968377,2210,470,80,62776
51,6.33115427325748e-05,0.03072612380815877,0.9918596540178571,0.8124898357456497,0.9972055888223553,0.8954207366251457,0.8106441668018822,0.9916660643295988,9992,2306,28,274394,0.05985814891755581,0.992828369140625,0.8560250391236307,0.9554585152838428,0.9030127940569541,0.8231753197893152,0.99418145021029,2188,368,102,62878
52,6.205554551086734e-05,0.029719888129168086,0.9925711495535714,0.8266269249875807,0.9964071856287425,0.9036111865327179,0.8241703813769192,0.9924322370798699,9984,2094,36,274606,0.05375381372869015,0.991790771484375,0.826865671641791,0.9676855895196507,0.8917505030181088,0.8046477850399419,0.9926635676564526,2216,464,74,62782
53,6.0791628695479094e-05,0.029013448705275852,0.9923025948660714,0.8209678744556733,0.9972055888223553,0.900545266098869,0.8190835314370031,0.9921250451752801,9992,2179,28,274521,0.047186654061079025,0.9904022216796875,0.7943991492378589,0.9786026200873362,0.8769321072197221,0.7808362369337979,0.9908294595705657,2241,580,49,62666
54,5.952065851186131e-05,0.02879397778047456,0.9922572544642857,0.8202496304811956,0.9969061876247505,0.8999909901792954,0.8181669260381685,0.9920889049512107,9989,2189,31,274511,0.05705732852220535,0.991851806640625,0.831570996978852,0.9615720524017467,0.8918590522478737,0.8048245614035088,0.9929481706352971,2202,446,88,62800
55,5.8243506019491436e-05,0.030761604093843035,0.9918352399553572,0.8125865016689734,0.9961077844311377,0.8950365421692148,0.8100146080181788,0.9916805204192266,9981,2302,39,274398,0.05724374018609524,0.9911956787109375,0.8182831661092531,0.9615720524017467,0.8841598072676169,0.7923713566030947,0.9922682857413908,2202,489,88,62757
56,5.6961046514892556e-05,0.030384503718879487,0.9918561662946429,0.8129326492385374,0.9962075848303393,0.8952867841607247,0.8104246163838597,0.9916985905312613,9982,2297,38,274403,0.04573757201433182,0.988861083984375,0.7645861601085482,0.9842794759825327,0.8606338297059946,0.7553619302949062,0.9890269740378839,2254,694,36,62552
57,5.5674158931748854e-05,0.02961767858101262,0.9921909877232142,0.8193384223918575,0.9962075848303393,0.8991577714723236,0.8167907699860896,0.9920455366823274,9982,2201,38,274499,0.07594707049429417,0.992767333984375,0.8709150326797386,0.9310043668122271,0.8999577880962432,0.8181120491174213,0.9950036365936186,2132,316,158,62930
58,5.4383725238528334e-05,0.030244049512677722,0.9920968191964286,0.8184132720105125,0.9945109780439122,0.8979095332492342,0.8147330553511569,0.992009396458258,9965,2211,55,274489,0.05534721352159977,0.991668701171875,0.8268365817091454,0.9633187772925764,0.8898749495764421,0.8015988372093024,0.9926951902096576,2206,462,84,62784
59,5.3090629834025715e-05,0.027915083285835054,0.9928885323660714,0.8325139571702358,0.9971057884231537,0.907406566459289,0.8305070656691604,0.9927358149620528,9991,2010,29,274690,0.048949627205729485,0.99066162109375,0.801148600143575,0.9746724890829694,0.8794326241134751,0.7848101265822784,0.99124055276223,2232,554,58,62692
60,5.1795758941239716e-05,0.027083602423469227,0.9923897879464286,0.8227108036890646,0.9971057884231537,0.9015520664140046,0.8207508420274378,0.9922190097578605,9991,2153,29,274547,0.054665399715304375,0.990570068359375,0.8022415039768619,0.9689956331877729,0.8777689873417721,0.7821642580190342,0.9913512316984473,2219,547,71,62699
61,5.050000000000001e-05,0.02705951262679365,0.9926339285714286,0.8275890637945319,0.9969061876247505,0.9043911272068809,0.8254689695066524,0.9924792193711601,9989,2081,31,274619,0.0586966909468174,0.99273681640625,0.8534684333593141,0.9563318777292577,0.9019769357495881,0.8214553638409603,0.9940549599974702,2190,376,100,62870
62,4.9204241058760286e-05,0.027727866131398413,0.9928013392857142,0.8313343328335832,0.9961077844311377,0.9062925633342414,0.828642590286426,0.9926816046259487,9981,2025,39,274675,0.056454671546816826,0.990203857421875,0.7979031091829356,0.9637554585152839,0.8730221518987341,0.7746577746577746,0.9911614963792177,2207,559,83,62687
63,4.790937016597429e-05,0.02627861893011464,0.9924002511160714,0.8228077398106216,0.9973053892215569,0.9016918565305662,0.820982582977325,0.9922226237802675,9993,2152,27,274548,0.06430212408304214,0.991668701171875,0.832063975628332,0.9541484716157205,0.8889340927583401,0.8000732332478946,0.9930272270183095,2185,441,105,62805
64,4.661627476147168e-05,0.02648877042035262,0.9926130022321429,0.8269071653152408,0.9974051896207585,0.9041889079887814,0.8251321003963011,0.9924394651246837,9994,2092,26,274608,0.05130980163812637,0.9906158447265625,0.8011506652283351,0.9729257641921397,0.8787221455334253,0.7836792120998944,0.9912563640388325,2228,553,62,62693
65,4.532584106825116e-05,0.025849910866883066,0.9925711495535714,0.8258714686932099,0.9978043912175649,0.9037331646027299,0.8243733509234829,0.9923816407661727,9998,2108,22,274592,0.060341719537973404,0.99212646484375,0.8419429452582884,0.9537117903930131,0.8943488943488944,0.8088888888888889,0.9935173765929861,2184,410,106,62836
66,4.403895348510746e-05,0.0276347024159299,0.9927350725446429,0.8309013591261569,0.9945109780439122,0.9053740971244264,0.8271082337317397,0.9926707625587279,9965,2028,55,274672,0.05619592219591141,0.9915313720703125,0.8233320909429743,0.9646288209606987,0.8883973456665997,0.7992040520984081,0.9925054548904279,2209,474,81,62772
67,4.275649398050857e-05,0.026191615396075778,0.9927978515625,0.8306592401695901,0.9972055888223553,0.9063449589550546,0.8287301982250974,0.9926382363570654,9992,2037,28,274663,0.07032603211700916,0.9923858642578125,0.8557806912991657,0.9406113537117904,0.8961930517994591,0.8119110441010177,0.9942605065933023,2154,363,136,62883
68,4.147934148813871e-05,0.0264039465950595,0.9927420479910715,0.8298844843347462,0.9966067864271457,0.9056364213485694,0.827546200381205,0.992602096132996,9986,2047,34,274653,0.0736844465136528,0.992950439453125,0.873061224489796,0.9340611353711791,0.9025316455696203,0.8223760092272203,0.9950826929766309,2139,311,151,62935
69,4.020837130452091e-05,0.02604195372098022,0.9926792689732142,0.828209165492666,0.9974051896207585,0.9049667225064518,0.8264285123625238,0.9925081315504156,9994,2073,26,274627,0.05693000182509422,0.991943359375,0.8334595003785011,0.9615720524017467,0.8929440389294404,0.8065934065934066,0.9930430382949119,2202,440,88,62806
70,3.894445448913268e-05,0.025029333929220837,0.9929896763392857,0.8344188376753507,0.9973053892215569,0.908619749045281,0.8325418645338666,0.9928333935670401,9993,1983,27,274717,0.06936829537153244,0.9918212890625,0.8404503105590062,0.9454148471615721,0.8898479243732018,0.8015549796371714,0.9935015653163837,2165,411,125,62835
71,3.768845726742522e-05,0.02433081716299057,0.993017578125,0.8345293724966623,0.9981037924151697,0.9090165424468278,0.8332083645755228,0.9928333935670401,10001,1983,19,274717,0.05439576879143715,0.9916534423828125,0.825065274151436,0.965938864628821,0.8899617783142224,0.8017397607828923,0.9925845112734402,2212,469,78,62777
72,3.644124043715582e-05,0.026520112322436437,0.9932512555803571,0.8411680310574732,0.9947105788423154,0.9115185879555535,0.8374222819694169,0.993198409830141,9967,1882,53,274818,0.048079006373882294,0.9906768798828125,0.8023046453006842,0.9729257641921397,0.8794158279060589,0.7847833744276154,0.9913196091452424,2228,549,62,62697
73,3.52036587784401e-05,0.023095004674461152,0.9933175223214286,0.8405042016806723,0.9982035928143712,0.9125912408759125,0.8392347709347205,0.99314058547163,10002,1898,18,274802,0.07305852510035038,0.991729736328125,0.8419405320813772,0.9397379912663756,0.888155179529509,0.7988121752041574,0.993612244252601,2152,404,138,62842
74,3.3976560467928335e-05,0.022635669344001345,0.9936349051339286,0.8472163375985086,0.9978043912175649,0.9163649695247696,0.8456398545208492,0.9934839176002891,9998,1803,22,274897,0.05902521312236786,0.9920196533203125,0.8381171067738232,0.9563318777292577,0.8933306139098511,0.807224474751198,0.993311829997154,2190,423,100,62823
75,3.276078649750763e-05,0.02426937822666433,0.9938127790178571,0.8520321038251366,0.9959081836327345,0.9183692251058346,0.8490598145154429,0.9937368991687748,9979,1733,41,274967,0.05682636797428131,0.9921722412109375,0.8377042949448879,0.9624454148471616,0.8957528957528959,0.8111888111888111,0.9932485848907441,2204,427,86,62819
76,3.155717009792805e-05,0.02461185223526425,0.9928885323660714,0.8324031653477718,0.9973053892215569,0.9074233825198638,0.8305352393617021,0.9927285869172389,9993,2012,27,274688,0.07237551547586918,0.99224853515625,0.8527315914489311,0.9406113537117904,0.8945182724252491,0.8091660405709993,0.99411820510388,2154,372,136,62874
77,3.0366536167747892e-05,0.024490854392449062,0.993701171875,0.8497104904632152,0.9959081836327345,0.9170189303436869,0.846754348748409,0.9936212504517528,9979,1765,41,274935,0.05402025952935219,0.99169921875,0.8277027027027027,0.962882096069869,0.8901897456600727,0.8021098581302292,0.9927426240394649,2205,459,85,62787
78,2.9189700707989395e-05,0.023278494882914755,0.9931431361607143,0.8369310575635877,0.9983033932135729,0.9105224831603859,0.8357423343637731,0.992956270328876,10003,1949,17,274751,0.08131955564022064,0.993377685546875,0.8873121869782972,0.9283842794759826,0.9073836961160905,0.83046875,0.9957309553173324,2126,270,164,62976
79,2.8027470262892427e-05,0.025899903641806707,0.9933663504464286,0.84375,0.994311377245509,0.9128642111050027,0.8396965865992415,0.9933321286591977,9963,1845,57,274855,0.061544984579086304,0.9917449951171875,0.8326359832635983,0.9558951965065502,0.8900182964017077,0.8018315018315019,0.9930430382949119,2189,440,101,62806
80,2.6880641367149372e-05,0.023235428457458813,0.9934605189732143,0.8435259384226065,0.998003992015968,0.9142857142857141,0.8421052631578947,0.9932959884351283,10000,1855,20,274845,0.06882347725331783,0.9924774169921875,0.8555599525128611,0.9441048034934498,0.8976541415818975,0.8143126177024482,0.9942288840400973,2162,365,128,62881
81,2.5750000000000002e-05,0.02331309558616744,0.993798828125,0.8507234042553191,0.9976047904191617,0.9183279742765273,0.8489892984542212,0.9936610046982292,9996,1754,24,274946,0.05946459248661995,0.9925537109375,0.848414539829853,0.9580786026200874,0.8999179655455292,0.8180462341536167,0.9938019795718306,2194,392,96,62854
82,2.4636321046560524e-05,0.022012062163816556,0.9937918526785714,0.8502805645298419,0.9981037924151697,0.9182811495730421,0.8489092606739665,0.9936357065413806,10001,1761,19,274939,0.07363385707139969,0.9925689697265625,0.8610332398878654,0.9388646288209607,0.8982661374556089,0.8153204398938187,0.9945134870189419,2150,347,140,62899
83,2.3540367766756168e-05,0.02207928668293688,0.9937290736607143,0.8488628649015615,0.9983033932135729,0.917538066409833,0.8476400305058893,0.9935634260932418,10003,1781,17,274919,0.0712901558727026,0.992034912109375,0.8480314960629921,0.9406113537117904,0.8919254658385094,0.804932735426009,0.9938968472314454,2154,386,136,62860
84,2.2462891272220756e-05,0.023978767295678455,0.9938127790178571,0.8520321038251366,0.9959081836327345,0.9183692251058346,0.8490598145154429,0.9937368991687748,9979,1733,41,274967,0.05628501437604427,0.9906158447265625,0.8039927404718693,0.9672489082969432,0.8780971258671952,0.7826855123674912,0.9914619106346646,2215,540,75,62706
85,2.140463001152258e-05,0.02142630745139387,0.9935581752232143,0.8453477562748246,0.9983033932135729,0.9154807120303848,0.8441350210970464,0.9933863389953018,10003,1830,17,274870,0.056216003373265266,0.9920196533203125,0.8342792281498297,0.962882096069869,0.8939793229272247,0.8082844574780058,0.9930746608481169,2205,438,85,62808
86,2.036630926406832e-05,0.022655087626642652,0.9941824776785714,0.8591949079649063,0.9969061876247505,0.9229418830268872,0.8569100111520974,0.994083845319841,9989,1637,31,275063,0.06300192140042782,0.9922332763671875,0.8444874274661509,0.9532751091703057,0.8955897435897436,0.8109212481426449,0.9936438668058059,2183,402,107,62844
