epoch,split,loss,acc,prec,rec,f1,iou,d21_acc,d21_f1,d21_iou,sec
28,train,2.205775534165533,0.34029245376586914,0.07371300458908081,0.09094904363155365,0.06931234896183014,0.04364964738488197,0.8431786126681651,0.04306275677664598,0.02879063500216928,40.93415904045105
28,val,2.4194591467579207,0.3179120719432831,0.05123094469308853,0.09903793781995773,0.0538453571498394,0.034444838762283325,0.8382740305481436,0.0011433522241293063,0.0005747032836126568,40.93415904045105
29,train,2.243620896025708,0.3260962665081024,0.06839888542890549,0.08798807114362717,0.06969907879829407,0.04330291599035263,0.771415719714783,0.11006214620891801,0.07595167802941263,41.0313355922699
29,val,2.152647296587626,0.37148961424827576,0.046992141753435135,0.11268910765647888,0.059397466480731964,0.04061279445886612,0.8390888637963708,0.0,0.0,41.0313355922699
30,train,2.1975416057988215,0.3308807909488678,0.07974110543727875,0.10450878739356995,0.07642489671707153,0.04734693840146065,0.8583788317470374,0.017599298075691244,0.009604220689607092,40.951473236083984
30,val,2.219081928332647,0.37693870067596436,0.05731053650379181,0.11373037099838257,0.06484051048755646,0.0440189428627491,0.8390888637963708,0.0,0.0,40.951473236083984
31,train,2.1529715240001677,0.3588823974132538,0.07851619273424149,0.09941145032644272,0.0727180689573288,0.046565402299165726,0.846644910184142,0.032040043810729654,0.021037935190276278,41.08426475524902
31,val,2.264824574192365,0.3347229063510895,0.05594538897275925,0.07446121424436569,0.050803519785404205,0.03521997481584549,0.8380943372116679,0.002453983941053927,0.001233247418985481,41.08426475524902
32,train,2.166211210112823,0.34668657183647156,0.0784519836306572,0.0997595563530922,0.07142964005470276,0.045170094817876816,0.8041051993829986,0.10160520796176441,0.07199560988167598,41.032559394836426
32,val,2.1730658213297525,0.33809491991996765,0.07719369232654572,0.10749128460884094,0.06279326230287552,0.041963931173086166,0.7924419630262437,0.13735818474223135,0.09113808181874755,41.032559394836426
33,train,2.163718431560617,0.3543596565723419,0.08315005898475647,0.10250888764858246,0.0752825140953064,0.04771363362669945,0.8371472700802797,0.04770984956255467,0.031142454832612906,41.1594512462616
33,val,2.1168510168790817,0.3742467761039734,0.05912305787205696,0.11119184643030167,0.06596534699201584,0.04454969987273216,0.8265303860062633,0.034026824010539504,0.017968202017831093,41.1594512462616
34,train,2.1435308597589793,0.35443416237831116,0.07652173191308975,0.10234185308218002,0.07433272898197174,0.04701590910553932,0.8079209261209557,0.10166829770484098,0.07190610756013097,41.44711256027222
34,val,2.084837280213833,0.35464340448379517,0.08279640972614288,0.11390019953250885,0.07475116848945618,0.048749975860118866,0.8390888637963708,0.0,0.0,41.44711256027222
35,train,2.122234724697314,0.35357722640037537,0.07752177864313126,0.10519521683454514,0.07863093912601471,0.04945613443851471,0.829691707959602,0.060160717883287994,0.042460319852216766,41.016180753707886
35,val,2.1390519390503564,0.3728733956813812,0.06382118165493011,0.10750721395015717,0.06298492848873138,0.042494144290685654,0.8388726976179854,0.0006200399416597698,0.0003109958235448165,41.016180753707886
36,train,2.1157501760282016,0.35756996273994446,0.07319920510053635,0.10627031326293945,0.07277752459049225,0.04661554843187332,0.8157704677037326,0.09007825877348893,0.06239121703206391,40.96302604675293
36,val,2.1616216972470284,0.3232952356338501,0.05272325873374939,0.09117860347032547,0.055498700588941574,0.03684083744883537,0.8390888637963708,0.0,0.0,40.96302604675293
37,train,2.1769158426084014,0.3343845307826996,0.07722625136375427,0.09923844039440155,0.0741882473230362,0.04595673456788063,0.8393096370521351,0.050808321461156,0.03318848297139138,41.090136766433716
37,val,2.120605426530043,0.3221890330314636,0.072696253657341,0.09966009110212326,0.061270132660865784,0.04080560803413391,0.8348937362663107,0.012401478874702545,0.006451789197003894,41.090136766433716
38,train,2.1413870353447764,0.3563363552093506,0.0778389573097229,0.10975556075572968,0.07174108922481537,0.04575446993112564,0.8431101451651781,0.06414276460060205,0.042774357534218654,41.37344717979431
38,val,2.1439543838302293,0.3332003355026245,0.06388354301452637,0.087132029235363,0.057087283581495285,0.038102440536022186,0.794508423541972,0.08625020407232957,0.05130616215764644,41.37344717979431
39,train,2.173473185300827,0.35974979400634766,0.07396876066923141,0.09853257238864899,0.0724039152264595,0.046299081295728683,0.8432495958467932,0.055358723372989235,0.035960459245689545,40.68080949783325
39,val,2.24098323037227,0.32671236991882324,0.05932176113128662,0.11417273432016373,0.05915941298007965,0.038213178515434265,0.837855039603494,0.00359484600316818,0.0018153366694934087,40.68080949783325
40,train,2.132270268703762,0.3615913987159729,0.08258417993783951,0.10311255604028702,0.07921136170625687,0.05061178281903267,0.7967069294385141,0.10869590509181194,0.0765592003544827,40.91758131980896
40,val,2.1374900365869203,0.3294639587402344,0.04398060217499733,0.09728224575519562,0.05270107090473175,0.03658580780029297,0.8390888637963708,0.0,0.0,40.91758131980896
41,train,2.098100291427813,0.3696722686290741,0.08291790634393692,0.10317306220531464,0.07734637707471848,0.04922511428594589,0.8173526323711199,0.08220011802244552,0.05515850704568527,40.952422857284546
41,val,2.173657094438871,0.36350545287132263,0.0620846301317215,0.09823015332221985,0.06617871671915054,0.044500239193439484,0.8385708164945278,0.0016802309297921818,0.000842918479974313,40.952422857284546
42,train,2.1830545547761413,0.3493126332759857,0.07488026469945908,0.10286340117454529,0.07490725815296173,0.047311678528785706,0.8236482508588411,0.06062493845841662,0.04298212260146831,41.04341411590576
42,val,2.1687910159428916,0.28820931911468506,0.05826976150274277,0.09102519601583481,0.04599819704890251,0.03139296919107437,0.608359635185077,0.26025866204560616,0.19901436294487262,41.04341411590576
43,train,2.0987603159327257,0.3450228273868561,0.07238705456256866,0.10264914482831955,0.07047026604413986,0.04476029425859451,0.7974295146394347,0.098481877896978,0.07243752147882905,41.10720872879028
43,val,2.189495101571083,0.3221307396888733,0.057199813425540924,0.10132776200771332,0.05650896579027176,0.038643911480903625,0.8142054728547387,0.0475079385017149,0.025596530736746313,41.10720872879028
44,train,2.146637266246896,0.34705686569213867,0.07466970384120941,0.10809630900621414,0.07109719514846802,0.04523767530918121,0.8606702607908931,0.02099254426085087,0.012276138958394753,41.24953627586365
44,val,2.2348130345344543,0.3394162356853485,0.0652799978852272,0.07933621853590012,0.061755042523145676,0.041609570384025574,0.8058454488894121,0.11214420721151769,0.07280365760949874,41.24953627586365
45,train,2.146279495327096,0.3541298508644104,0.08751701563596725,0.11230474710464478,0.07635574042797089,0.04823250323534012,0.8238885109956176,0.0739713249928605,0.052740268208759974,41.09112524986267
45,val,2.165797106921673,0.3480735719203949,0.05075748264789581,0.07920718193054199,0.05832650512456894,0.03887538984417915,0.8390888637963708,0.0,0.0,41.09112524986267
46,train,2.0940116603123515,0.36375653743743896,0.07668668031692505,0.11209411919116974,0.07173239439725876,0.04639441892504692,0.8676467878752453,0.012751598206532877,0.007664950341291867,40.92442059516907
46,val,2.143719382584095,0.3741753101348877,0.06204463914036751,0.094875767827034,0.06172812357544899,0.04235834255814552,0.8390674591061581,7.771276294279431e-05,3.889049045001242e-05,40.92442059516907
47,train,2.106797175972085,0.3569766581058502,0.08238130062818527,0.09160008281469345,0.07609271258115768,0.04814625531435013,0.8360038331085474,0.0660581690532646,0.049339642073211835,41.032461166381836
47,val,2.165161261955897,0.27120906114578247,0.05629429593682289,0.0973309576511383,0.04736914485692978,0.031942691653966904,0.6259634948963287,0.22802270233346925,0.1768900259719942,41.032461166381836
48,train,2.1023716405818336,0.33379289507865906,0.08129151910543442,0.10080666840076447,0.07398678362369537,0.0462295301258564,0.8181249872286842,0.09021106672381958,0.06482119641066032,41.06769514083862
48,val,2.107561039427916,0.32833001017570496,0.05690791457891464,0.07697027176618576,0.05591696873307228,0.0381375215947628,0.8219148861518307,0.04071703753651026,0.02193188909391552,41.06769514083862
49,train,2.093591802057467,0.3562682271003723,0.07457128167152405,0.11221020668745041,0.07398061454296112,0.04732858017086983,0.816081813614525,0.07874304508008113,0.0596893679317539,41.310118675231934
49,val,2.196687844892343,0.31334713101387024,0.050129931420087814,0.07472770661115646,0.039670780301094055,0.027722874656319618,0.6310839812938659,0.25930884516061276,0.19575274983668065,41.310118675231934
50,train,2.1125685603995072,0.3512658178806305,0.07947659492492676,0.1037767082452774,0.07840871810913086,0.04941442236304283,0.7950918645959424,0.11238390272341317,0.08417750792237097,40.886051416397095
50,val,2.1729150911172233,0.2824479639530182,0.06054992228746414,0.09945398569107056,0.05244554579257965,0.034435149282217026,0.6218197872242649,0.2252054318511025,0.16460293454041064,40.886051416397095
51,train,2.150366348969309,0.36421436071395874,0.0981905609369278,0.10952867567539215,0.0715656653046608,0.04615521430969238,0.8277607329343799,0.08616730381109584,0.05945228567282918,41.240760803222656
51,val,2.13836058229208,0.3474233150482178,0.05556482821702957,0.07964762300252914,0.050874173641204834,0.03543301299214363,0.8140586650906375,0.07375289270403503,0.04192500280855325,41.240760803222656
52,train,2.1067067510203312,0.36010465025901794,0.0736168697476387,0.11329334229230881,0.07236061990261078,0.04670540988445282,0.8378026319359778,0.04734900550231725,0.028782857299763476,40.85576820373535
52,val,2.118265320857366,0.3607580065727234,0.06485659629106522,0.08301132172346115,0.050974637269973755,0.035262782126665115,0.8207178000934209,0.04612104706007908,0.02453262188267433,40.85576820373535
53,train,2.1259400003834776,0.35922402143478394,0.07523564994335175,0.1116066724061966,0.07034922391176224,0.0453169159591198,0.8274302338797708,0.06282215233346708,0.04183042668261694,40.86740279197693
53,val,2.147590992351373,0.32416340708732605,0.06631319969892502,0.10543449223041534,0.052348047494888306,0.036242906004190445,0.8390513526065922,0.00018568446676948784,9.289647107398777e-05,40.86740279197693
54,train,2.1023294025345853,0.36341384053230286,0.07951769232749939,0.113164022564888,0.07575066387653351,0.04846508800983429,0.8469631179694442,0.042242688446242176,0.029001847021832023,41.028947591781616
54,val,2.127453493575255,0.3008077144622803,0.05244303122162819,0.06231819838285446,0.04394763335585594,0.029731161892414093,0.6353890921583654,0.22299402877655283,0.17571864161582426,41.028947591781616
55,train,2.0785252087994626,0.3443848192691803,0.07442579418420792,0.10451952368021011,0.07520956546068192,0.04748104140162468,0.8352150209100632,0.06537264947775645,0.0466857204911864,41.159300804138184
55,val,2.154198025663694,0.3712821304798126,0.06708411872386932,0.12162069231271744,0.06619592010974884,0.04432610422372818,0.8379353763901104,0.0034881928360930865,0.0017551409471833217,41.159300804138184
56,train,2.0742157697677612,0.3668203055858612,0.07490729540586472,0.1027447059750557,0.07540329545736313,0.048303719609975815,0.8252752799605609,0.08406056060088782,0.05952666016359155,41.021281003952026
56,val,2.1590813448031745,0.34023165702819824,0.06604492664337158,0.12041731923818588,0.058887187391519547,0.04027168080210686,0.8381830213720155,0.00283923657264046,0.0014285006668634844,41.021281003952026
57,train,2.089711950954638,0.3641985356807709,0.08319520205259323,0.10142230987548828,0.0741167962551117,0.047712452709674835,0.7988110680143505,0.12471516458780463,0.09367863308782538,41.143542766571045
57,val,2.130475369592508,0.37745293974876404,0.05872005224227905,0.10672374814748764,0.06558717787265778,0.04382971674203873,0.762422912934538,0.17793755562466673,0.13012256768659552,41.143542766571045
58,train,2.0952417684228797,0.35792115330696106,0.07290826737880707,0.0982118472456932,0.07282137125730515,0.0465841069817543,0.7689254651530966,0.16112630842411563,0.12110501251839026,41.323198318481445
58,val,2.1067855233947435,0.3781239986419678,0.05778824910521507,0.09471702575683594,0.06608060747385025,0.04445991665124893,0.7659779182738444,0.1582921905427781,0.11146906980197664,41.323198318481445
59,train,2.086609167487998,0.3561074733734131,0.08465991169214249,0.10978978127241135,0.07578680664300919,0.0482148639857769,0.8366615084268472,0.07116287651375658,0.051446344265815236,41.27033829689026
59,val,2.140010933081309,0.3859013617038727,0.05397316813468933,0.08276177197694778,0.05724988505244255,0.038865890353918076,0.824274176386191,0.03672089692101458,0.01949144963061845,41.27033829689026
60,train,2.0568102748770465,0.3715987801551819,0.0849495679140091,0.10265421122312546,0.07681073248386383,0.04938241466879845,0.8372728115525709,0.06376858296663994,0.043396083359804806,41.01626753807068
60,val,2.1705827539165816,0.32585254311561584,0.054168738424777985,0.07815320789813995,0.05583822354674339,0.0374072790145874,0.8152641730187904,0.030785354616385468,0.01643767303365224,41.01626753807068
61,train,2.088238064552608,0.3643608093261719,0.07651996612548828,0.10544400662183762,0.07181521505117416,0.046320248395204544,0.8406906250316545,0.06390871299193164,0.04128981538695863,41.14846086502075
61,val,2.1042138586441674,0.33690544962882996,0.060355670750141144,0.09059348702430725,0.06285737454891205,0.041874270886182785,0.7889511204619769,0.11882391665141262,0.0732747227645371,41.14846086502075
62,train,2.079668244562651,0.36189988255500793,0.08454127609729767,0.11027432233095169,0.07573708891868591,0.0486198253929615,0.8564866751209549,0.043243901620605,0.02743583044110056,41.13174104690552
62,val,2.169638012846311,0.3823850154876709,0.06340081244707108,0.08849070221185684,0.06201443076133728,0.04185302183032036,0.8217075548742327,0.06361672245164535,0.036931763611855295,41.13174104690552
63,train,2.0838873436576444,0.36570096015930176,0.08462934195995331,0.11215759813785553,0.0757395550608635,0.04835919290781021,0.8265094393039971,0.11242729987480998,0.08085397068661691,41.29149913787842
63,val,2.0991044441858926,0.3032852113246918,0.07423478364944458,0.08533386141061783,0.06177587807178497,0.04017611965537071,0.6849897306424415,0.209721057864665,0.152808060164294,41.29149913787842
64,train,2.047006954331147,0.35493817925453186,0.08113566040992737,0.11488296091556549,0.0746697261929512,0.04764313995838165,0.7903708760160721,0.13167856816425355,0.0972952418229996,40.92714023590088
64,val,2.164816568295161,0.3447771966457367,0.0618864931166172,0.07438219338655472,0.052557677030563354,0.03592356666922569,0.7934232475666375,0.09963411160491371,0.06051475712319371,40.92714023590088
65,train,2.0778963383875397,0.3591856062412262,0.07784391939640045,0.11128421872854233,0.07416463643312454,0.04743005707859993,0.8092325668079936,0.10169709718587827,0.0707766130583857,40.994637966156006
65,val,2.1210705464084945,0.39370232820510864,0.07659944146871567,0.11675243079662323,0.08212669938802719,0.053740493953228,0.8035699565017458,0.15216919905505022,0.10597755389077373,40.994637966156006
66,train,2.0589150582489215,0.37014275789260864,0.08457747101783752,0.10888923704624176,0.07285843789577484,0.047098252922296524,0.8524705520745736,0.029807941897480282,0.01834102443231416,41.56606984138489
66,val,2.088591016829014,0.3674694299697876,0.05783208832144737,0.07541771233081818,0.049422938376665115,0.033426932990550995,0.587522436575194,0.2932539013159401,0.22780061251556857,41.56606984138489
67,train,2.1492051181040313,0.3642411231994629,0.07874089479446411,0.1076037660241127,0.07174447923898697,0.04622259736061096,0.8070688449290746,0.1120578172044158,0.07912539622303133,41.32910370826721
67,val,2.137509435415268,0.3364953100681305,0.04093381389975548,0.09896518290042877,0.049870073795318604,0.034101858735084534,0.5449614065556828,0.3062778282600773,0.23690158125580074,41.32910370826721
68,train,2.118417840254934,0.3567834496498108,0.0941176488995552,0.10973545163869858,0.0775286927819252,0.0488218255341053,0.796445472658579,0.14333713508280643,0.1097989665263195,41.1430344581604
68,val,2.1605667397379875,0.35148096084594727,0.06354353576898575,0.1105942651629448,0.06753166764974594,0.04475722461938858,0.6938422178020668,0.23737750804497926,0.1731179032290383,41.1430344581604
69,train,2.067872258236534,0.36491504311561584,0.07519754767417908,0.10689159482717514,0.07663863897323608,0.049074914306402206,0.8134911426084767,0.10245247332117174,0.07265196001065696,41.31220769882202
69,val,2.1185979694128036,0.356386661529541,0.07115345448255539,0.10554531216621399,0.06315529346466064,0.04296550154685974,0.7098061022729566,0.20599870327356548,0.14591578623730925,41.31220769882202
70,train,2.0418492144659948,0.3728768229484558,0.09104260057210922,0.11332202702760696,0.07730469107627869,0.04977109655737877,0.8292171386046046,0.09182515729848512,0.06951666605338372,40.94108247756958
70,val,2.149415723979473,0.28269848227500916,0.04958778992295265,0.06740205734968185,0.04255940020084381,0.02865205891430378,0.6203816760023088,0.22576190567534668,0.1780585196166634,40.94108247756958
71,train,2.05712693051288,0.34824493527412415,0.08228529989719391,0.106488898396492,0.0728999525308609,0.04632409289479256,0.7648064717442341,0.16832763859996588,0.1280256973176799,41.33390665054321
71,val,2.1468156899015107,0.32461240887641907,0.0628170296549797,0.11162823438644409,0.06114918366074562,0.041083741933107376,0.8371947693055103,0.005300953595267717,0.0027067465044041134,41.33390665054321
72,train,2.087860402621721,0.3501870632171631,0.07429707795381546,0.10676679760217667,0.07066155225038528,0.04537864401936531,0.8308900775353306,0.06563148045301752,0.043046894263679594,41.09535455703735
72,val,2.114393010735512,0.3908272087574005,0.06094861403107643,0.10480914264917374,0.06682166457176208,0.04550488293170929,0.7474119810800364,0.18434570688539428,0.15124078954274817,41.09535455703735
73,train,2.077183938967554,0.3698417544364929,0.08196237683296204,0.10848589986562729,0.07355742901563644,0.047696392983198166,0.8429957723643478,0.05751109611638811,0.03696464977575209,41.22556209564209
73,val,2.126763847966989,0.337782621383667,0.05746078118681908,0.10939642041921616,0.057616475969552994,0.03948960825800896,0.8385278762685417,0.0011851096874059455,0.0005937953623769246,41.22556209564209
74,train,2.038080423442941,0.36202841997146606,0.07696156948804855,0.1176658570766449,0.07278750836849213,0.04697032645344734,0.8336388524998993,0.05191993496384183,0.036363919305582595,41.18802857398987
74,val,2.0926525443792343,0.2819080352783203,0.07058227807283401,0.10310724377632141,0.05466591194272041,0.035732414573431015,0.8281194484151807,0.029585325081804486,0.01567899971713406,41.18802857398987
75,train,2.067735725327542,0.3599703311920166,0.0733976811170578,0.11086622625589371,0.07060825079679489,0.04581241309642792,0.8331192564074122,0.09171581855814798,0.0640077733630657,40.935858726501465
75,val,2.1408855641881623,0.3320608139038086,0.06521105021238327,0.10599549859762192,0.059376396238803864,0.04026395455002785,0.8172629784604223,0.04845839389635568,0.026452231062433756,40.935858726501465
76,train,2.0433451348229457,0.3632989823818207,0.07891092449426651,0.11359993368387222,0.07416757196187973,0.047745101153850555,0.8427909080728225,0.04379001304397814,0.028791621195381634,40.91447734832764
