run_dir,model,timestamp,epochs,batch_size,lr,weight_decay,dropout,train_time_sec,best_epoch,best_val_loss,test_loss,test_acc,test_prec,test_rec,test_f1,test_iou,overall_accuracy_test,tooth_21_f1,tooth_21_iou
/home/htaucare/Tesis_Amaro/runs_v7/fps8192_aug_v7_global/pointnet_lr0.001_bs8_drop0.5_2025-10-15_21-01-57,pointnet,2025-10-15_21-01-57,300,8,0.001,0.0,0.5,616.45,26,2.112702488899231,1.9843659003575642,0.2910671532154083,0.0848911926150322,0.13336652517318726,0.08331673592329025,0.050772491842508316,0.2910671532154083,0.4376676380634308,0.2801373302936554
/home/htaucare/Tesis_Amaro/runs_v7/fps8192_aug_v7_global/pointnetpp_lr0.001_bs8_drop0.5_2025-10-15_21-12-18,pointnetpp,2025-10-15_21-12-18,300,8,0.001,0.0,0.5,2438.53,36,2.111194372177124,1.9510665535926819,0.3424384295940399,0.0491890013217926,0.07694664597511292,0.05176742374897003,0.03233478590846062,0.3424384295940399,0.0,0.0
/home/htaucare/Tesis_Amaro/runs_v7/fps8192_aug_v7_global/dilated_lr0.001_bs8_drop0.5_2025-10-15_21-52-59,dilated,2025-10-15_21-52-59,300,8,0.001,0.0,0.5,367.3,18,2.339760700861613,2.250245372454325,0.26039496064186096,0.04210919514298439,0.04068002104759216,0.021929481998085976,0.01309929322451353,0.26039496064186096,0.0,0.0
/home/htaucare/Tesis_Amaro/runs_v7/fps8192_aug_v7_global/transformer_lr0.001_bs8_drop0.5_2025-10-15_21-59-08,transformer,2025-10-15_21-59-08,300,8,0.001,0.0,0.5,38336.74,20,2.502167284488678,2.3877826730410256,0.25383979082107544,0.00940147414803505,0.03703703731298447,0.014996291138231754,0.00940147414803505,0.25383979082107544,0.0,0.0
