epoch,train_acc,train_d21_acc,train_d21_f1,train_d21_iou,train_f1,train_iou,train_loss,val_acc,val_d21_acc,val_d21_f1,val_d21_iou,val_f1,val_iou,val_loss
1,0.41606229543685913,0.8488779651221409,0.05533870944151088,0.028830407457726616,0.06483205407857895,0.04258586838841438,2.340005910524758,0.5044100284576416,0.8410138845443725,0.0,0.0,0.04789822921156883,0.03602929040789604,2.0298366069793703
2,0.5093655586242676,0.8778781141004255,0.01097877178837125,0.005528283013801981,0.05264783278107643,0.038746803998947144,2.09495480855306,0.5044100284576416,0.8410138845443725,0.0,0.0,0.04789822921156883,0.03602929040789604,1.978460431098938
3,0.512209415435791,0.879919756484288,0.007812032313128409,0.003925499249680308,0.05903364345431328,0.04215683043003082,2.0632794659624816,0.5043033957481384,0.8410138845443725,0.0,0.0,0.047911159694194794,0.0360439233481884,2.091327500343323
4,0.5133378505706787,0.880900639359669,0.00510013431425798,0.0025606548832353927,0.06371399760246277,0.04468624293804169,2.0381743907928467,0.5036638379096985,0.8410138845443725,0.0,0.0,0.047977905720472336,0.03606726974248886,2.0335116386413574
5,0.5152318477630615,0.8812852264732443,0.0028585790725037734,0.0014331519434113377,0.06963743269443512,0.047926727682352066,2.0198077412061792,0.5038013458251953,0.8410138845443725,0.0,0.0,0.05519259348511696,0.03988473117351532,1.9819386959075929
6,0.5155501961708069,0.8819760834017107,0.0023992568440401726,0.0012044548809259845,0.07699650526046753,0.05195968970656395,2.0064679012503674,0.49683821201324463,0.8410138845443725,0.0,0.0,0.0645788237452507,0.04489286616444588,2.0412986278533936
7,0.5175759196281433,0.8812188313853356,0.0011514505098518854,0.0005764948511705859,0.08362660557031631,0.055738672614097595,1.9902000914337814,0.44542253017425537,0.8410138845443725,0.0,0.0,0.060661766678094864,0.04211725294589996,2.1246695518493652
8,0.5172263383865356,0.8824603448631942,0.002069687053512375,0.0010405955488417393,0.08719465881586075,0.05769820883870125,1.9837613951775335,0.5048983097076416,0.8410138845443725,0.0,0.0,0.06028584763407707,0.042604997754096985,1.9287920236587524
9,0.5181294083595276,0.8825810205551886,0.0013263171341736549,0.0006654309728874459,0.08914622664451599,0.058775320649147034,1.9732170681799612,0.5043704509735107,0.8410138845443725,0.0,0.0,0.047925397753715515,0.03604995086789131,2.1061649322509766
10,0.519639253616333,0.8817770077336219,0.002517936079548136,0.0012744261957679985,0.09856298565864563,0.06420033425092697,1.9557667586111254,0.47749778628349304,0.8410138845443725,0.0,0.0,0.08929967135190964,0.059186313301324844,2.10326030254364
11,0.5190201997756958,0.8823526854156166,0.002377584213549476,0.0012013602173938517,0.09936914592981339,0.06459315866231918,1.9466571564315467,0.49459108710289,0.8410138845443725,0.0,0.0,0.06840172410011292,0.047352008521556854,2.0060517311096193
12,0.5196862816810608,0.8821993047191251,0.004607879097912309,0.0023515347136864916,0.10251078009605408,0.06622442603111267,1.9425148951110018,0.4926224946975708,0.8410138845443725,0.0,0.0,0.055419377982616425,0.04008929803967476,2.0515779495239257
13,0.5199068188667297,0.8824384411176046,0.002847052059789601,0.0014437899141436599,0.1096530631184578,0.07047025859355927,1.9312007222124326,0.49361106753349304,0.8410138845443725,0.0,0.0,0.0640161782503128,0.04515442997217178,2.0547366619110106
14,0.5212146043777466,0.8821239400935429,0.003500820841144363,0.0017802701581248223,0.11161960661411285,0.0715118944644928,1.9219191792190715,0.43253639340400696,0.8410138845443725,0.0,0.0,0.07131674885749817,0.04659750685095787,2.0807290077209473
15,0.5205941796302795,0.8825923140330981,0.003967648670868972,0.0020076598050382606,0.11291362345218658,0.07212483882904053,1.9213073279267998,0.5051922798156738,0.8410138845443725,0.0,0.0,0.06287804991006851,0.04404414817690849,2.3026376724243165
16,0.5213900804519653,0.8814960058017444,0.008939838839344233,0.004630021018245863,0.12036260962486267,0.07651686668395996,1.9101926818970711,0.5028471350669861,0.8410138845443725,0.0,0.0,0.0479118786752224,0.03602326661348343,2.160402297973633
17,0.5217171907424927,0.881908703875798,0.011813178412410098,0.006142362408295852,0.11967796087265015,0.07605359703302383,1.908194495785621,0.5000687837600708,0.8410138845443725,0.0,0.0,0.07811887562274933,0.05263053998351097,1.957697296142578
18,0.5231716632843018,0.8809445833647123,0.0038265593223764673,0.0019514853421408402,0.1313772350549698,0.08305487036705017,1.895703270871152,0.4549921452999115,0.8410138845443725,0.0,0.0,0.05223894491791725,0.03784041479229927,2.0162218809127808
19,0.521629810333252,0.8814953219506049,0.017882273647111972,0.009379806286096448,0.1314871907234192,0.0828491672873497,1.885948254216102,0.49471142888069153,0.8410138845443725,0.0,0.0,0.07941751182079315,0.05409480631351471,2.161388397216797
20,0.5220569968223572,0.8823387116514226,0.010409624987047365,0.005450927087749537,0.13432368636131287,0.08444316685199738,1.8868625087122763,0.42933160066604614,0.8407605886459351,0.001150160237338236,0.000576025026384741,0.07354648411273956,0.0490155927836895,2.1471484661102296
21,0.522977888584137,0.882142097719254,0.014852113806478584,0.0077283899613918355,0.1322852075099945,0.08348851650953293,1.8821902954450218,0.48738548159599304,0.8410138845443725,0.0,0.0,0.06058477610349655,0.04304828122258186,2.124594283103943
22,0.5248333215713501,0.8820250316332745,0.032804549604424665,0.017513633954114347,0.15392249822616577,0.09600464254617691,1.8628706829522246,0.5053487420082092,0.8410138845443725,0.0,0.0,0.057290803641080856,0.04107784479856491,2.256297159194946
23,0.5252164602279663,0.8814337400979894,0.02423681108218065,0.012852702541387907,0.1528978943824768,0.09543821960687637,1.8582493400061002,0.4921703040599823,0.8410138845443725,0.0,0.0,0.07937674224376678,0.053603947162628174,2.1297147274017334
24,0.5246883630752563,0.882654115076988,0.02801302081251795,0.015080138042380455,0.15595504641532898,0.09725882858037949,1.852259350079362,0.48945724964141846,0.8410138845443725,0.0,0.0,0.05308837071061134,0.038719337433576584,2.1286816596984863
25,0.5266939997673035,0.8825992050991264,0.03322060035990095,0.018340831300265953,0.16737228631973267,0.1040438786149025,1.8382169687619774,0.5042724609375,0.8410138845443725,0.0,0.0,0.07031768560409546,0.04822434112429619,2.2797005653381346
26,0.5259690284729004,0.882796694514572,0.04481641172719245,0.02448401289411679,0.16506560146808624,0.10231747478246689,1.835075355345203,0.4969843327999115,0.8410138845443725,0.0,0.0,0.055003076791763306,0.03990855813026428,2.7442360401153563
27,0.5261424779891968,0.8819537143553456,0.03700978042426846,0.019937138147157696,0.16815128922462463,0.10422525554895401,1.8375112395132742,0.48187515139579773,0.8405057668685914,0.009031808844677008,0.004612306505441666,0.09285690635442734,0.06059497594833374,2.1920696258544923
28,0.5266435146331787,0.8822633752258875,0.04513207927849346,0.024611867933481826,0.1694500595331192,0.10525339096784592,1.8221359932294456,0.26246148347854614,0.8410138845443725,0.0,0.0,0.04205464571714401,0.02805977500975132,2.5682326316833497
29,0.5280095934867859,0.8823133623728188,0.04777374599624146,0.026223719438524813,0.1792912632226944,0.11136621236801147,1.8121804088674567,0.43317940831184387,0.8410138845443725,0.0,0.0,0.06706450879573822,0.044479720294475555,2.1765445709228515
30,0.5272817015647888,0.8817601082145526,0.04033519682414452,0.02156999287231023,0.18317867815494537,0.11350014060735703,1.8111624397257322,0.4809381067752838,0.8328366994857788,0.010119636629607565,0.005157077428884804,0.0835094153881073,0.05588556081056595,2.3485636711120605
31,0.5290411114692688,0.8818981211672547,0.05488319696307166,0.029611826756726876,0.1841651052236557,0.11441580206155777,1.7969998569898709,0.47102290391921997,0.8410138845443725,0.0,0.0,0.07506606727838516,0.050233498215675354,2.5725643634796143
32,0.5282520055770874,0.8823564866537689,0.057949975376726144,0.031737942531015174,0.18874956667423248,0.11651863902807236,1.795186129949426,0.4989202916622162,0.8410138845443725,0.0,0.0,0.05342285335063934,0.03874710202217102,2.757297420501709
33,0.5280909538269043,0.8824365811963235,0.06210955114840603,0.034281364335359,0.18846727907657623,0.11634708195924759,1.784080232343366,0.5048277974128723,0.8410138845443725,0.0,0.0,0.052017681300640106,0.038160812109708786,2.3672312259674073
34,0.5302906036376953,0.8831583934445535,0.06625659062788304,0.03680946039598747,0.19680644571781158,0.12149599194526672,1.777984570431453,0.49625536799430847,0.8410138845443725,0.0,0.0,0.061596546322107315,0.04305265471339226,2.2311998844146728
35,0.529221773147583,0.882191155546455,0.08224077548555198,0.04562640259754644,0.2073010951280594,0.12751875817775726,1.7626901301004554,0.48492518067359924,0.8410138845443725,0.0,0.0,0.06476501375436783,0.045226141810417175,2.500474214553833
36,0.5310552716255188,0.8819584179950016,0.0783906702823347,0.04310054648795881,0.205562025308609,0.12676720321178436,1.7579428303626277,0.5044650435447693,0.8410138845443725,0.0,0.0,0.04858700931072235,0.03638525679707527,2.773108386993408
37,0.5311052799224854,0.8821143418230036,0.09854057754460151,0.054933576158032585,0.21433493494987488,0.13202804327011108,1.7529720401251188,0.5034196972846985,0.8373334646224976,0.008397485283940489,0.004247740749269724,0.07000380009412766,0.04841602221131325,2.773426628112793
38,0.5310197472572327,0.8818078534577483,0.07642975602631931,0.04286920916763515,0.21180492639541626,0.1301538497209549,1.7450148251748854,0.5052765607833862,0.8410138845443725,0.0,0.0,0.05257737264037132,0.03844963014125824,2.400534200668335
39,0.530676543712616,0.8813325070565746,0.08991522365546699,0.04947719340771562,0.21619300544261932,0.13313980400562286,1.7290812910244029,0.46966981887817383,0.7566844344139099,0.13089969442657273,0.07075862511992455,0.06691604107618332,0.04556623846292496,2.556368923187256
40,0.5316258072853088,0.8808908494569923,0.09479226017581456,0.052070596139650836,0.22056591510772705,0.13583193719387054,1.7205304573940974,0.2953070104122162,0.8410138845443725,0.0,0.0,0.04356465861201286,0.029276292771100998,3.3520180702209474
41,0.5328263640403748,0.8813898230111727,0.10295673588419631,0.05703505346400072,0.23085837066173553,0.1418505758047104,1.7068080158643826,0.30398431420326233,0.6123347640037536,0.2385345830507767,0.13630204647779465,0.06630995869636536,0.04024138301610947,2.400558614730835
42,0.5337856411933899,0.8823431691815776,0.10093582869822093,0.05642510004831673,0.2283724844455719,0.14042195677757263,1.698221973193589,0.26268672943115234,0.8410138845443725,0.0,0.0,0.05135158449411392,0.0321652889251709,2.362127590179443
43,0.5321261882781982,0.8802417766663336,0.11018052749765675,0.060397398368623206,0.21985238790512085,0.13454490900039673,1.701446219157147,0.43030816316604614,0.8410138845443725,0.0,0.0,0.05440439656376839,0.0383157953619957,2.7975173473358153
44,0.5310086011886597,0.8799486333324064,0.10670743448216455,0.058861963569827536,0.23496496677398682,0.1441989690065384,1.6915923151918637,0.47206997871398926,0.8410138845443725,0.0,0.0,0.06195496395230293,0.04352106526494026,2.7716909885406493
45,0.5338155627250671,0.8808042464717742,0.12198199658848634,0.06837734509823075,0.22992950677871704,0.14138734340667725,1.682262315545031,0.4805564284324646,0.8380140066146851,0.003598092883269671,0.0018058315734378993,0.06245598569512367,0.04400060698390007,2.9199109077453613
46,0.5324407815933228,0.8801872223936101,0.12288388023276905,0.06901389084504767,0.23815390467643738,0.14590096473693848,1.6795120495621876,0.4479120671749115,0.8410138845443725,0.0,0.0,0.056971922516822815,0.039781562983989716,2.6577613830566404
47,0.5339194536209106,0.8809833321520077,0.12100872411554912,0.06825715628820622,0.23461009562015533,0.14456458389759064,1.6765993756632651,0.3689119517803192,0.8410138845443725,0.0,0.0,0.0740034282207489,0.04751966521143913,2.351769208908081
48,0.5356706380844116,0.8809974699892024,0.13204233675712793,0.0742712829071748,0.2515386939048767,0.15510700643062592,1.655912354428281,0.48553553223609924,0.8410138845443725,0.0,0.0,0.08819883316755295,0.05801039934158325,2.414501953125
49,0.5345584750175476,0.8810940269500979,0.13520995514780276,0.07769422777064686,0.24767246842384338,0.1520436853170395,1.6358633925837855,0.46324825286865234,0.8410138845443725,0.0,0.0,0.06463444232940674,0.04428578168153763,2.316783618927002
50,0.5355016589164734,0.8792992048366095,0.1374118708899039,0.07761871207991154,0.25320306420326233,0.15557225048542023,1.6412283720508698,0.38247379660606384,0.8410138845443725,0.0,0.0,0.05487474799156189,0.03742429241538048,2.5443818092346193
51,0.5347470641136169,0.8804718070132758,0.13771519954053582,0.07708737944842377,0.25755712389945984,0.15883035957813263,1.6264247022649294,0.43033567070961,0.8410138845443725,0.0,0.0,0.0663728266954422,0.043284572660923004,2.1777430057525633
52,0.5371151566505432,0.8803189460949231,0.15645632821133829,0.0900658980930119,0.26730284094810486,0.16522963345050812,1.6173305972929923,0.39902549982070923,0.8410138845443725,0.0,0.0,0.05702788010239601,0.03916748985648155,2.575421142578125
53,0.5381563305854797,0.8798794214443494,0.1363736497046532,0.07706182199254599,0.2604426145553589,0.1603280007839203,1.6108322246100313,0.15399256348609924,0.8410138845443725,0.0,0.0,0.05602145567536354,0.03087364137172699,2.514510440826416
54,0.5364468097686768,0.8810144515447719,0.14671587683401238,0.08348950268523905,0.2552054524421692,0.1571076661348343,1.6094845059097453,0.5044116973876953,0.8410138845443725,0.0,0.0,0.04790039733052254,0.036030471324920654,3.284598398208618
55,0.5348722338676453,0.8789752702559194,0.1354697072112637,0.07554542575446484,0.2654874324798584,0.16331534087657928,1.6022153644151584,0.4658237397670746,0.8410138845443725,0.0,0.0,0.0731649100780487,0.048655565828084946,2.4871634006500245
56,0.5364609360694885,0.8804354379254002,0.14897956338463997,0.08489627748099093,0.2671014964580536,0.1649559587240219,1.5892995442113569,0.4714200794696808,0.7493757009506226,0.146100405156843,0.07942064702510834,0.06193450093269348,0.04288953170180321,2.4892578601837156
57,0.5359090566635132,0.8797740596596912,0.17098489105870177,0.09756955938784265,0.27421894669532776,0.16928955912590027,1.591401692359678,0.12515129148960114,0.8410138845443725,0.0,0.0,0.030668094754219055,0.017047731205821037,2.754721450805664
58,0.5380553603172302,0.8793775221352936,0.1519402931985724,0.08698764805661975,0.2743832468986511,0.169956773519516,1.5722347062121156,0.39005762338638306,0.8410077810287475,0.0,0.0,0.05728914588689804,0.03897395357489586,2.5212647914886475
59,0.5372958779335022,0.8786183294429574,0.1784347508170142,0.10329100024956529,0.2784290313720703,0.17207971215248108,1.5675282414241503,0.32869407534599304,0.6919673323631287,0.1918810429714982,0.10796433761715889,0.05789995938539505,0.03683149814605713,3.4822236061096192
60,0.5380910038948059,0.8784308484805528,0.17577777165705383,0.09984555674084057,0.27279484272003174,0.1687844842672348,1.5627491474151611,0.4761808216571808,0.8410138845443725,0.0,0.0,0.08126808702945709,0.05414183810353279,2.4834280490875242
61,0.5379136800765991,0.8799028838834455,0.16308833710471254,0.09275233247367445,0.2817048132419586,0.17439904808998108,1.5423537403024652,0.3276229500770569,0.79301997423172,0.11723060849028226,0.06407239381223917,0.08372987061738968,0.050564710050821304,2.2632217407226562
