run_dir,model,timestamp,epochs,batch_size,lr,weight_decay,dropout,train_time_sec,best_epoch,best_val_loss,test_loss,test_acc,test_prec,test_rec,test_f1,test_iou,overall_accuracy_test,tooth_21_f1,tooth_21_iou
/home/htaucare/Tesis_Amaro/runs_v7/fixed_v5_full/pointnet_lr0.001_bs8_drop0.5_2025-10-19_16-32-35,pointnet,2025-10-19_16-32-35,300,8,0.001,0.0001,0.5,1209.96,29,2.17920990784963,2.1633884815069346,0.2983272671699524,0.10117477178573608,0.09715723991394043,0.08447642624378204,0.049444057047367096,0.2983272671699524,0.1375165581703186,0.07383506000041962
/home/htaucare/Tesis_Amaro/runs_v7/fixed_v5_full/pointnetpp_lr0.001_bs8_drop0.5_2025-10-19_16-52-46,pointnetpp,2025-10-19_16-52-46,300,8,0.001,0.0001,0.5,5476.8,44,2.1385695139567056,2.1210472767169657,0.3375873267650604,0.08572979271411896,0.0999864712357521,0.06457099318504333,0.04029686003923416,0.3375873267650604,0.013343346305191517,0.006716482806950808
/home/htaucare/Tesis_Amaro/runs_v7/fixed_v5_full/dilated_lr0.001_bs8_drop0.5_2025-10-19_18-24-05,dilated,2025-10-19_18-24-05,300,8,0.001,0.0001,0.5,663.5,24,2.467671593030294,2.550108157671415,0.2530719041824341,0.046474624425172806,0.051897354423999786,0.029359368607401848,0.017126930877566338,0.2530719041824341,0.0,0.0
/home/htaucare/Tesis_Amaro/runs_v7/fixed_v5_full/transformer_lr0.001_bs8_drop0.5_2025-10-19_18-35-09,transformer,2025-10-19_18-35-09,300,8,0.001,0.0001,0.5,97776.49,29,2.632267117500305,2.7411887645721436,0.23999275267124176,0.008888620883226395,0.03703703731298447,0.014336568303406239,0.008888620883226395,0.23999275267124176,0.0,0.0
