epoch,split,loss,acc_all,acc_no_bg,f1_macro,iou_macro,d21_acc,d21_f1,d21_iou,d21_bin_acc_all,pred_bg_frac,lr,sec,d11_acc,d11_f1,d11_iou,d11_bin_acc_all,d22_acc,d22_f1,d22_iou,d22_bin_acc_all
1,train,1.4761785045266151,0.4112660090128581,0.5468979089831313,0.510826344543706,0.37175250054124837,0.9151183273546738,0.611901339174983,0.4645891093346579,0.9339909553527105,0.30986372629801434,0.0002999487700838458,11.680889368057251,0.9140767934663,0.01936582439346744,0.009873009544059239,0.9835524559020222,0.9040247313309084,0.2368737962774142,0.1356143578944544,0.9782643318175506
1,val,1.1910280585289001,0.6534111897150675,0.5136140485604604,0.48458950699142983,0.34865247181958686,0.8972452930324638,0.22702769786427254,0.12834767354730356,0.9785186767577368,0.5657302041848501,0.0002999487700838458,11.680889368057251,0.916469707540753,0.010452979584074332,0.005275636640438986,0.9844018724228839,0.9034707080834256,0.21060040023136328,0.11872563739301785,0.978511132134256
2,train,0.6974541035791239,0.7335874239603678,0.7765785281856855,0.7717460154551614,0.6338062780377794,0.975411447897025,0.8592237349845603,0.7545183126376047,0.9822276433308147,0.587400754292806,0.0002997951154458088,5.055011034011841,0.9473218612652117,0.6654133619179606,0.49917567911989646,0.9886482556660195,0.9465142338092326,0.29480319523963594,0.17469020151814782,0.9895881017048377
2,val,1.8171844482421875,0.7795348366101583,0.31898201008637744,0.27883247095540176,0.18506547927261782,0.9215380086942168,0.12528733873258152,0.06733570670389817,0.9852772182887694,0.7793353696664175,0.0002997951154458088,5.055011034011841,0.9487959943999932,0.6663148897793213,0.5002246504608218,0.9883453369139862,0.9472993966923157,0.31161414287032757,0.18554442529935558,0.990056271023144
3,train,0.5865278653800488,0.7838810284932455,0.8073668542007605,0.8061001022709448,0.6796188580213919,0.9801543822516217,0.8846012301383234,0.7940554625000903,0.984419504801355,0.6318785349527994,0.00029953914139310266,4.98026967048645,0.9480994057026074,0.6780912229975998,0.5138517355758438,0.9819583892821493,0.9507954380589517,0.54456450200537,0.37677413781352387,0.9836031595865111
3,val,1.0738613804181416,0.8057936032613119,0.5813865661621094,0.5792824043992747,0.42676195921855564,0.9400257366256183,0.7336903882874372,0.5795862198587564,0.942011176215205,0.7233306070168813,0.00029953914139310266,4.98026967048645,0.952168339393216,0.693013542710658,0.5315205181342594,0.9824375576442385,0.9524019406684839,0.5653940441558892,0.3963219260755937,0.9838516235350804
4,train,0.5108139663934708,0.8194209734598795,0.8306992202997208,0.8302658135001476,0.7140098285608629,0.982545716380879,0.8986340644657075,0.8171557182902655,0.9864757855732461,0.6629522641499838,0.00029918102335755686,5.012220859527588,0.9808184618147971,0.8801981453825848,0.7870328596177342,0.9929629961648799,0.9701841057205662,0.7708813583815927,0.6282707295308915,0.9833037058511597
4,val,0.8229439357916514,0.8363448282082876,0.6486373146375021,0.6497752571029628,0.5039223950379869,0.9776143253703268,0.865078296029152,0.7650415202138428,0.9852637396917642,0.7238474587599436,0.00029918102335755686,5.012220859527588,0.9785238892835534,0.8609837206289721,0.7578080237678612,0.9915277269150712,0.9679331339698173,0.7523305293049934,0.6039952639468157,0.9825693766275284
5,train,0.4862397803614537,0.8281170527140299,0.8383742322524389,0.8378207584062549,0.7247891152277687,0.9834265250584479,0.9040365835847063,0.8260448857260183,0.9875667889912149,0.6703481674194336,0.00029872100677538467,5.060950517654419,0.9635700538498212,0.8062797175278952,0.6760448150211579,0.9860706329344929,0.9655764706985561,0.5570407561865772,0.38753405237195065,0.9928838411966182
5,val,1.2212045788764954,0.8366454343001047,0.511165718237559,0.5012367126983673,0.36812283062595036,0.9520803889160715,0.7029219400787462,0.5430735509985496,0.9873701307507918,0.7588034768899282,0.00029872100677538467,5.060950517654419,0.965696192458609,0.8095789866628785,0.6802225816934288,0.9859737820094724,0.96652196162229,0.5718870354436137,0.40209184505684936,0.9931431240504875
6,train,0.45020635922749835,0.8407800992329916,0.8480423552294573,0.8481842778526903,0.7402639566343513,0.9852620067445469,0.9144758828860087,0.843106858672256,0.988522052764815,0.6810159683227539,0.0002981594069189731,5.030952453613281,0.9623376855258194,0.7910639394233422,0.6551062182389964,0.9829966227212769,0.9731281329849324,0.7209200332271956,0.5651371646493552,0.9933152198790727
6,val,0.6601788997650146,0.853493849436442,0.7136513789494833,0.7134611842368658,0.5680245056796401,0.9611811994133984,0.7566367670881716,0.6095310641743218,0.9883012559678056,0.7298728128274282,0.0002981594069189731,5.030952453613281,0.9626143477329929,0.7827137812640688,0.6434870084922307,0.9814156426323027,0.9725980500129364,0.7120895837181599,0.5550265899021976,0.9933068169487079
7,train,0.4522444133957227,0.8471674919128418,0.8455365672707558,0.8457297532130994,0.7390252898865639,0.9842766922333054,0.9089651348854811,0.8347294047953128,0.9885317484536985,0.6879779497782389,0.0002974966086808112,5.016451120376587,0.9742263026385066,0.861793954693764,0.7580607792082789,0.979422092437667,0.9766289037046826,0.7484298213565789,0.5989415805665225,0.9929409027098832
7,val,0.6654271086057028,0.8728105425834656,0.720522811015447,0.7274402550748985,0.5818149902824898,0.97849119321148,0.8805609126685406,0.7875409190365229,0.9817444695365997,0.7522468666235606,0.0002974966086808112,5.016451120376587,0.9726041345199364,0.8488643709922344,0.739571540968286,0.9776815626355582,0.9770307344936958,0.7531345956398257,0.6053880347174881,0.9928103129068244
8,train,0.398846423253417,0.8551351229349772,0.8688029659291109,0.8694725012038775,0.7727949931831359,0.9862781269842813,0.9206773919550449,0.8541065363772505,0.9893136024474322,0.6914291381835938,0.0002967330663097039,5.019682168960571,0.9770810889139073,0.869724498711717,0.7701074715939757,0.9812518755594116,0.978398103981494,0.8003693979571661,0.6690449794449652,0.9909097353616573
8,val,0.611182709534963,0.828462560971578,0.7421496212482452,0.7299126422120669,0.5910969806024835,0.9793807658386896,0.8794504097828216,0.7850786820832972,0.9830606248642906,0.6956186095873514,0.0002967330663097039,5.019682168960571,0.9789664929083912,0.8762887335650391,0.7804214875723066,0.9800156487358184,0.9776700549819172,0.793428598402235,0.6600180117119934,0.9901566399467551
9,train,0.37941614414254826,0.8607877095540365,0.8764102831482887,0.8768466753064263,0.7832892972560391,0.9870864724912876,0.9251506993001989,0.861334759871058,0.9897160530089556,0.6954949696858724,0.0002958693030994526,4.647344589233398,0.9662861002042592,0.7779094139005812,0.6370728641297472,0.9918142954507686,0.9109319704825928,0.3344769133473817,0.2013766782245302,0.9776209195454154
9,val,1.0057233572006226,0.8719067970911661,0.5613051454226176,0.5851622243813414,0.43489082629267073,0.9248756030460038,0.4011324748309108,0.2510288064112132,0.9831873575845594,0.7986841897169749,0.0002958693030994526,4.647344589233398,0.9658441261115792,0.7698587580489594,0.6264371684554848,0.9906654357909391,0.9118277039060771,0.32781247259705276,0.19645826771968666,0.9773332383896814
10,train,0.4027373554805915,0.8548876444498698,0.8671188354492188,0.8672974030136434,0.7698348768169367,0.985324839412404,0.9151228263363792,0.8450309485260928,0.9892163276671587,0.6914397875467936,0.0002949059110302156,4.931758403778076,0.9774532891787925,0.8788107784942811,0.7845700684871653,0.9854939778645059,0.9529327900274657,0.534753537116532,0.36748549614716564,0.9879476229348998
