epoch,split,loss,acc_all,acc_no_bg,f1_macro,iou_macro,d21_acc,d21_f1,d21_iou,d21_bin_acc_all,pred_bg_frac,lr,sec,d11_acc,d11_f1,d11_iou,d11_bin_acc_all,d22_acc,d22_f1,d22_iou,d22_bin_acc_all
1,train,2.379974029280923,0.39185119842315885,0.22502842081801874,0.23537928714146777,0.1384878061975596,0.8864296226296016,0.2942844054827421,0.17742429379975597,0.9362403496161326,0.3971614704265461,0.0002999487700838458,32.26492762565613,0.9259384038596271,0.3321812536564405,0.2049209236162706,0.981550683508311,0.9487437566734227,0.22449074955368797,0.13004964999968385,0.9882779421505475
1,val,1.6921182076136272,0.7775634825229645,0.5480352143446604,0.4890162866742532,0.3598711697765697,0.9657695885713826,0.7905127191405835,0.6562728608524887,0.9862809075248804,0.6994284788767496,0.0002999487700838458,32.26492762565613,0.9615466052733094,0.7405573778374538,0.5910069010163742,0.9863269382052189,0.9618206037615935,0.5538690160074945,0.39091202417064896,0.9895627339680225
2,train,2.1864061280563996,0.49191476248361016,0.2874196683401828,0.33444043147710406,0.20618068685176044,0.916814208223389,0.3814582260114979,0.24116647882873915,0.9625847022849465,0.4935923756419362,0.0002997951154458088,34.77550649642944,0.9115667895936811,0.3905251993737242,0.24893473716656905,0.9540713650362581,0.9378318929509133,0.270108172341587,0.1593834271929899,0.9773529692962544
2,val,0.8661436637242635,0.7294687926769257,0.7316374977429708,0.7131719351330877,0.5655121018521517,0.9715991006852328,0.8472696893673727,0.7358465304675245,0.9646412319606461,0.5959706703821818,0.0002997951154458088,34.77550649642944,0.9761356830148537,0.8659616287513311,0.7645378295076948,0.9680628458658106,0.9478867333144506,0.5753861639481732,0.4049084912412148,0.9765863206650721
3,train,2.1492191353044308,0.5253784606506774,0.2927563030507181,0.34893948561507776,0.217349581763449,0.9228245055322888,0.3948311176362843,0.2523188443472093,0.9692577548793246,0.5310994395009287,0.00029953914139310266,37.21671104431152,0.9238320223259421,0.4038606550084578,0.2596615134454806,0.9723599307186216,0.9454944221423907,0.3282144542011269,0.20029910179678437,0.9824054958102669
3,val,0.889168788989385,0.8138951659202576,0.6549827456474304,0.6791060960492189,0.5255243955123542,0.9727819595947396,0.8387999202882331,0.7243958771200988,0.985854509141634,0.7058904965718588,0.00029953914139310266,37.21671104431152,0.9757081555497805,0.8551666657578932,0.7484031706905555,0.9851347181531359,0.965452854108586,0.7023374784584493,0.543875610545029,0.985764906141417
4,train,2.1033961189376726,0.5236710768479568,0.30462903941011094,0.36371547729703646,0.22857529659691478,0.925420725684509,0.4073969802435888,0.262284112632657,0.9715089597901364,0.5241567971823099,0.00029918102335755686,36.30363154411316,0.929743491730647,0.40463738622784023,0.26157925089839557,0.9800152011683855,0.9514973559982383,0.2981412946797623,0.180723294763396,0.988590960735966
4,val,1.4144758582115173,0.8471822142601013,0.6299188733100891,0.6424352180624653,0.4891616705546075,0.974078705007785,0.8301908946988656,0.7113760804158641,0.9900829739040033,0.7521570920944214,0.00029918102335755686,36.30363154411316,0.9757028910069702,0.8507754837918561,0.7406397254151084,0.9864801194931965,0.9704761830215647,0.679753531001766,0.5181067442901639,0.991157107882953
5,train,2.0919104464404232,0.5514582387217275,0.30314329821434055,0.36761075556542666,0.23143661901659254,0.9268511420716037,0.4121014289268584,0.265822279918344,0.9729889022719704,0.5576534671383304,0.00029872100677538467,36.2117121219635,0.9309117794321122,0.42064342796249876,0.2746041511780693,0.9789041905969259,0.9533306820285208,0.37639391749857193,0.23846657004967856,0.9879814094596057
5,val,0.9218361179033915,0.7681876321633657,0.7320197621981303,0.73641938488908,0.5924329468933053,0.9788509292053732,0.871388722776909,0.7760470855181838,0.9889214409721458,0.6363566120465597,0.00029872100677538467,36.2117121219635,0.9791481988364339,0.8724298622941363,0.776907805379051,0.9872333102755314,0.9739447759704674,0.7586938405037823,0.6184215144327913,0.9907199435763124
