epoch,split,loss,acc_all,acc_no_bg,f1_macro,iou_macro,d21_acc,d21_f1,d21_iou,d21_bin_acc_all,pred_bg_frac,lr,sec,d11_acc,d11_f1,d11_iou,d11_bin_acc_all,d22_acc,d22_f1,d22_iou,d22_bin_acc_all
1,train,2.385441773421281,0.38050863626119974,0.2238224399881763,0.23397926981014447,0.13727162719056066,0.8849864268816728,0.2924527661882204,0.17548330648637703,0.9337622369085277,0.3849227478454163,0.0002999487700838458,18.265429258346558,0.9139347106429208,0.31446184169232344,0.1913014488301453,0.9699954052904369,0.9468354480977443,0.1033458171626833,0.0554282048282363,0.9896392822264872
1,val,1.699715832869212,0.19592717786629996,0.5661672651767731,0.48141350947807365,0.3521622107965794,0.9452380672843755,0.7465339989362252,0.5965475843759119,0.9646985371906807,0.09096739068627357,0.0002999487700838458,18.265429258346558,0.9513443965134126,0.6959215567436247,0.5361617407730034,0.9808631896971899,0.9524433535189627,0.26454213069002736,0.15469300924213464,0.9907908121744026
2,train,2.190425250080082,0.49247101470307036,0.2852392664530894,0.33282064268316297,0.2050930718437806,0.9134845106206576,0.3783210090463991,0.2389498661782443,0.9590326055779428,0.49560765619878167,0.0002997951154458088,13.172879934310913,0.9121489512018364,0.1475098152671304,0.08104819287986159,0.9803841864311694,0.9416820443179683,0.127333462722426,0.07043178463294404,0.9846778816275745
2,val,1.8752320408821106,0.27978142847617465,0.41721322139104206,0.41090915486909857,0.2702237047078278,0.9298871216793153,0.5321756256039369,0.36310954524928934,0.9813889397514434,0.2051148315270742,0.0002997951154458088,13.172879934310913,0.9187853656141941,0.3694199177233637,0.22826986905815075,0.9814893086750546,0.9469177965396534,0.3545086038941723,0.21822963190832803,0.9851795620387694
3,train,2.141733087026156,0.5233184174224214,0.29202686797280414,0.34786518046414283,0.2166769515944131,0.9194891562755549,0.39110205698260825,0.2495672551060548,0.9657915555513089,0.5290707141369373,0.00029953914139310266,13.22567629814148,0.927899468373522,0.40292609720723516,0.25841750610241904,0.9782762327393538,0.9488308936371449,0.31163023844414184,0.18849575536325755,0.985705075564009
3,val,0.9648594856262207,0.8468285501003265,0.5921164254347483,0.5983793794644371,0.45248734923233025,0.9758508060243906,0.8520282301893426,0.7455352378581922,0.9887062072753142,0.7695734699567159,0.00029953914139310266,13.22567629814148,0.9761064391783751,0.8545857432369527,0.7500989141706422,0.9893953959146371,0.9653981960411073,0.6542187069204511,0.4885095859847694,0.988366783989724
4,train,2.0996959984719337,0.5390693291083916,0.30180002009118356,0.36411342889512455,0.2288609483056702,0.9249912165958711,0.408976593355272,0.26362390985824075,0.9712182425118091,0.5442613721727492,0.00029918102335755686,13.281588792800903,0.9271145966831139,0.39498545632411075,0.2530361810123168,0.9780533263732594,0.953365890902487,0.3606443233528807,0.22642596977011412,0.9883866210083109
4,val,1.115965336561203,0.8646703958511353,0.7362866401672363,0.7531940679552096,0.612073714403774,0.9755401840219188,0.865571818808368,0.7653434031784356,0.9857180277505749,0.74332395195961,0.00029918102335755686,13.281588792800903,0.9688539770495425,0.8144191917152909,0.6900971570646947,0.985136244032042,0.9754809462680841,0.7590142302698594,0.6160638441979936,0.9911894904241856
5,train,2.079888002022163,0.5524659590287642,0.3006025404259042,0.3649213983710306,0.22942081881165352,0.9246407370294155,0.40378897902587996,0.25929030091343996,0.9719208937424141,0.5596039778702743,0.00029872100677538467,13.357895851135254,0.9191964083391042,0.39708309801485164,0.253873594263168,0.968262305626429,0.9493353272142746,0.31639619171932204,0.19298910529814306,0.9867323762052623
5,val,0.8393315573533376,0.8411693175633749,0.7298717002073923,0.7272031338926591,0.5789688173728632,0.9708248308633443,0.8376664585577148,0.723311647484732,0.9841007656520507,0.7127353350321451,0.00029872100677538467,13.357895851135254,0.9720173709409571,0.8445563197236328,0.731464537367502,0.9822157118054798,0.9666109091013473,0.677072334221619,0.5171292862051035,0.9893899705674148
6,train,2.070082316865454,0.5834504240876311,0.3018196632603665,0.3721681107099284,0.2351117003732827,0.926250153606075,0.4110750252918687,0.2659205293011853,0.9737612317491336,0.5964814832994154,0.0002981594069189731,13.31849718093872,0.9142909442937444,0.01330957324125129,0.006810993953913619,0.9834082009908285,0.9446077368199493,6.0508031973484086e-05,3.0306652129953276e-05,0.9894585776161561
6,val,2.40111243724823,0.8300053973992666,0.09496221443017323,0.09741404535387949,0.06108405458405531,0.9168274262363836,0.05679899564557948,0.030460259143644166,0.9845794677733615,0.9733632504940033,0.0002981594069189731,13.31849718093872,0.917979420016582,0.04060718916911537,0.021256733698146485,0.9847746107312606,0.9462234825440575,0.0,0.0,0.9900273640949756
7,train,2.0604899796572598,0.5774234158175808,0.3044203664664622,0.37380053344659636,0.23745320598618883,0.9265433919963133,0.4144202373395433,0.2700913345866977,0.9735217861361531,0.5885164487611997,0.0002974966086808112,13.337647199630737,0.9267119008926332,0.3699131046684693,0.23338851023092472,0.9805255169634302,0.9501145503783245,0.3889136686729682,0.2482626196560823,0.9843677974246681
7,val,1.250868062178294,0.8431236346562704,0.5939826170603434,0.5867079683968317,0.43684580308308923,0.9681614287722876,0.8169997971214261,0.6928082391712843,0.9872609456379445,0.7416808307170868,0.0002974966086808112,13.337647199630737,0.9631333058641302,0.7709945474999027,0.6303759538145716,0.9891192966036563,0.9727914683840103,0.7732712765210641,0.6314831889561344,0.9879324171277449
