epoch,train_loss,val_loss,train_f1m,val_f1m,train_ioum,val_ioum,train_acc_all,val_acc_all,train_acc_no_bg,val_acc_no_bg,train_d21_f1,val_d21_f1,val_d11_f1,val_d11_iou,val_d22_f1,val_d22_iou
1,2.4144947282054967,1.5047820111115773,0.2266299418066401,0.6401456068978097,0.14038185919390497,0.4909696439926039,0.5353293971011513,0.8692948520183563,0.2185193706369191,0.638128807147344,0.3101720297015151,0.8229359308203477,0.8232543686592922,0.7050368081237938,0.6914402840571512,0.5371775924714747
2,2.3156119555757755,1.2695660889148712,0.30447799375308054,0.7052686388915034,0.18916026497817442,0.5557755852779983,0.6484628242358826,0.8230703473091125,0.2477014599923502,0.7079373697439829,0.36521650544165957,0.7693899380191898,0.8266447602221172,0.7078272291855151,0.5448441999286912,0.3828679686505761
3,2.2930979072001945,1.2250772615273793,0.32128150011059636,0.7318364195989236,0.2014439448576588,0.5894077231679318,0.6589737206174616,0.7838478138049444,0.25773998549894284,0.739073634147644,0.3746038024138719,0.8647021628326089,0.865481727794395,0.7676453285854591,0.7592493752879329,0.6194728130622503
4,2.2393757477141265,0.8129600783189138,0.3212038158758292,0.7178256327239326,0.20278331102679292,0.571978032726017,0.6660659522341009,0.8159826397895813,0.2562549374017276,0.711645632982254,0.37288530006287984,0.8181305428310918,0.8236453998987335,0.7039003641858382,0.7403332277143783,0.5974208886809295
5,2.1631697357746593,0.8569787740707397,0.3365689807575563,0.7344559980440185,0.2149364798918684,0.5898913742068582,0.6733147872121711,0.8444996823867162,0.26575302618245283,0.7295194764931997,0.39069883786240744,0.8379600468042612,0.8340059476007458,0.7187947135383853,0.7507346169298065,0.6080004938163125
