epoch,split,loss,acc_all,acc_no_bg,f1_macro,iou_macro,d21_acc,d21_f1,d21_iou,d21_bin_acc_all,pred_bg_frac,lr,sec
1,train,2.4212505340576174,0.4676994457579496,0.133132284108484,0.1515464839011542,0.0869812832233569,0.9009591897930479,0.2307004353154975,0.13847892201770692,0.9586694550094499,0.5186624091968202,6.666666666666667e-05,73.94629836082458
1,val,1.0786184519529343,0.7701101799805959,0.5625376850366592,0.5591068879779699,0.40465081886105714,0.9563595024896419,0.7451380558796363,0.5963547489380919,0.9731932140530493,0.6812733262777328,6.666666666666667e-05,73.94629836082458
2,train,2.0074719956046656,0.7971263684724507,0.2032955036743691,0.2857768467846088,0.17592730055135636,0.9277821971486151,0.35583012648653406,0.22695222516534602,0.9820393344810738,0.8877411424067982,0.00013333333333333334,70.95771360397339
2,val,0.7397034664948782,0.8230721652507782,0.6713159382343292,0.6734895760567934,0.5202426696049031,0.9666850785890184,0.8210148360873557,0.6986331669297852,0.982387361072207,0.7068485120932261,0.00013333333333333334,70.95771360397339
3,train,1.9277303369421708,0.811161456191749,0.22555198059621545,0.3226863822746491,0.203022617309383,0.9301019005585432,0.37334772530239463,0.2410610805189952,0.983256557531375,0.8971184446100603,0.0002,71.06497025489807
3,val,0.6716665451725324,0.8695473472277323,0.6659505019585291,0.6919989264227984,0.5376898791617282,0.9681175746643712,0.7895129764771173,0.6545947303507863,0.9909773327053902,0.7634571641683578,0.0002,71.06497025489807
4,train,1.8880540960713437,0.8193821957236842,0.24180066108901724,0.3426072667702551,0.22053618265713976,0.9319137230533199,0.38564066712635636,0.25378130019263767,0.9839548746743297,0.9022273548862391,0.00019998772493192525,70.9388427734375
4,val,0.5652986864248911,0.8665786037842432,0.7379603683948517,0.7577658771170289,0.6201252019061353,0.9763159679818049,0.8569723817184661,0.7514712794659233,0.9853048778714065,0.7413075814644495,0.00019998772493192525,70.9388427734375
5,train,1.865513883975514,0.8245963648745888,0.24571101181515442,0.3501932201272749,0.22666967917673875,0.9328781686606229,0.38781933492042264,0.2558441278458264,0.9847191526177232,0.9072062709875274,0.00019995090275639032,71.08472537994385
5,val,0.8160766810178757,0.8373745530843735,0.6173197031021118,0.6103689955086208,0.47305978162694573,0.9720791058580414,0.8089339816548171,0.6819716109618806,0.990790775843876,0.7332560271024704,0.00019995090275639032,71.08472537994385
6,train,1.8371696484716316,0.8292421575178179,0.25755353382851914,0.3665293960581235,0.2390378510912074,0.9338378863308648,0.3993892994675507,0.26380994442878947,0.9851978502773999,0.9085268254865679,0.00019988954255871605,70.73944067955017
6,val,0.5482791538039843,0.8589285016059875,0.7623420059680939,0.7702266245462805,0.6343689495577498,0.9667868286907689,0.7954621771795719,0.6625752267666074,0.9860245840888545,0.7235661496718725,0.00019988954255871605,70.73944067955017
7,train,1.8093694274885612,0.8338657847621984,0.2649119446764847,0.37677886685753953,0.2476044702233113,0.9347698382089332,0.4083423307615268,0.27185266933483987,0.9854474519426958,0.9122711181640625,0.00019980365947861305,70.85658574104309
7,val,0.7479808405041695,0.9007733712593714,0.6541918739676476,0.6955690531459932,0.5500818570945986,0.975143479755746,0.845398094818132,0.7344317004149078,0.9909430004299997,0.8074791332085928,0.00019980365947861305,70.85658574104309
8,train,1.8040633289437544,0.8352709853858279,0.2649570539858184,0.37937190809093957,0.2489372974127577,0.9347090125591357,0.40805790841031203,0.2703955395058877,0.9856287370646807,0.9132612261855811,0.00019969327470644626,71.000812292099
8,val,0.5115050474802653,0.9207115223010381,0.7532730400562286,0.7896884868605863,0.6620952576428273,0.9792603615511961,0.870483836274553,0.7725427442636246,0.9932975769041436,0.8018054068088531,0.00019969327470644626,71.000812292099
9,train,1.7978855421668605,0.8375527900561952,0.27200481432547235,0.38743742612274,0.25662356980252266,0.935288613270313,0.4114618930303539,0.2742737474926315,0.9858064350327451,0.9142976995100055,0.00019955841547800648,77.71597957611084
9,val,0.6260403270522753,0.9035586416721344,0.7267812490463257,0.7699593659008038,0.6357980940037883,0.9668281949523734,0.7764166803186909,0.6384814402205591,0.9918608892530091,0.794915700952212,0.00019955841547800648,77.71597957611084
10,train,1.7834063674274243,0.839895308645148,0.2756245550225701,0.39374344382108095,0.26084046188325294,0.9354981445262122,0.41189880550351876,0.2744288910483094,0.9860347814725754,0.9160058272512336,0.00019939911506779043,74.13376426696777
10,val,0.4022405569752057,0.898892362912496,0.8098441064357758,0.8129121982824499,0.694101319614179,0.9796507064355883,0.8803282845773798,0.7876993291685102,0.9914098467144118,0.7523665676514307,0.00019939911506779043,74.13376426696777
11,train,1.7834666005352087,0.8398053620990954,0.27627424888472124,0.3939769478254662,0.2619859818109509,0.9355367611124453,0.4135879755874504,0.2771262149346245,0.9860587672181894,0.9154130366810581,0.0001992154127807906,71.06244087219238
11,val,0.6041869694987932,0.9100158363580704,0.7151798605918884,0.7457889272111654,0.6137737589590452,0.9742581933049843,0.8409681449642759,0.7267470914351813,0.9927800496417739,0.7900310705105463,0.0001992154127807906,71.06244087219238
12,train,1.7631945927937827,0.8415502715529057,0.2791604321077262,0.39827841873612346,0.2654425649895237,0.935823153222146,0.4160477703260438,0.2778242914187162,0.9861587256714512,0.9164999443188048,0.0001990073539427975,71.1292974948883
12,val,0.5004675512512525,0.8943652212619781,0.7754128326972326,0.7849491635968132,0.6559867534703364,0.959919363043547,0.7570583099655348,0.6111928148373501,0.9884725298198808,0.756607785820961,0.0001990073539427975,71.1292974948883
13,train,1.751532332520736,0.8430067631236294,0.28350805072073026,0.4026815443138728,0.2698125206380271,0.9364793164221683,0.4209537591199724,0.28349164674436567,0.9863251803212594,0.9174047637404057,0.00019877498988921623,71.07277083396912
13,val,0.5203593671321869,0.9023888011773428,0.7471336325009664,0.7541820742687929,0.6212932312444518,0.9760690422884508,0.852145350318889,0.7440583875228536,0.989706493559185,0.7714974582195282,0.00019877498988921623,71.07277083396912
14,train,1.7522369386857015,0.843270981102659,0.28124990900600605,0.40519225169159906,0.2688096820686144,0.9364246569815445,0.42410946565713675,0.28228824669828734,0.9863533421565116,0.9180732057805647,0.00019851837795240002,70.96303391456604
