epoch,train_acc,train_d21_acc,train_d21_f1,train_d21_iou,train_f1,train_iou,train_loss,train_prec,train_rec,val_acc,val_d21_acc,val_d21_f1,val_d21_iou,val_f1,val_iou,val_loss,val_prec,val_rec
1,0.06232432276010513,0.8579457734760485,0.046408005216870676,0.02431005899883243,0.029951564967632294,0.01551242358982563,3.1822123791042127,0.047329675406217575,0.04474251717329025,0.0789056047797203,0.8544478664795557,0.0,0.0,0.010601505637168884,0.005728370044380426,2.96021169424057,0.0072951894253492355,0.06916004419326782
2,0.06061036139726639,0.8627622905530428,0.04582474278261437,0.024621080600895528,0.02833581529557705,0.014690541662275791,3.050243352588854,0.05576503649353981,0.05093951150774956,0.07027395069599152,0.8544478664795557,0.0,0.0,0.022081954404711723,0.012039590626955032,2.8906017541885376,0.025738295167684555,0.08245611190795898
3,0.06591346859931946,0.8622616818076686,0.041101072384139806,0.021944475072871825,0.028095439076423645,0.014649146236479282,3.0454417379278884,0.05700574815273285,0.05484924092888832,0.09038214385509491,0.8544478664795557,0.0,0.0,0.019775476306676865,0.010878428816795349,2.837093631426493,0.020823314785957336,0.08850708603858948
4,0.06314384192228317,0.8660771821674548,0.03194874257046784,0.017509474572331162,0.031244488433003426,0.016385076567530632,3.015449971901743,0.06125680357217789,0.059573400765657425,0.14919626712799072,0.8544478664795557,0.0,0.0,0.027255434542894363,0.01660762168467045,2.859730819861094,0.03049430064857006,0.10004404932260513
5,0.06617552042007446,0.8690482290167557,0.03216476395309791,0.017443385972451084,0.031334567815065384,0.016394462436437607,2.969049933082179,0.06537269055843353,0.0620792955160141,0.10568205267190933,0.8544478664795557,0.0,0.0,0.026349814608693123,0.01469133235514164,2.855942447980245,0.02243497408926487,0.0890984833240509
6,0.0719161182641983,0.8741328189247533,0.006690897039080175,0.0033975038252001947,0.03208015486598015,0.01702217385172844,2.9999942039188587,0.06060103327035904,0.06297343969345093,0.09993960708379745,0.8544478664795557,0.0,0.0,0.030558902770280838,0.017027724534273148,2.8781657814979553,0.02622855268418789,0.09655210375785828
7,0.059035614132881165,0.8759020755165502,0.0018252164653003308,0.0009245197515874201,0.024451134726405144,0.012776735238730907,2.974372000443308,0.06934547424316406,0.0636698380112648,0.10631167888641357,0.8544478664795557,0.0,0.0,0.030851803719997406,0.017076285555958748,2.812935471534729,0.045198094099760056,0.10104575753211975
8,0.06893174350261688,0.8761476617110403,0.0006849259748277416,0.0003432947359933199,0.027615578845143318,0.014466501772403717,2.9990506272566946,0.059771861881017685,0.06192127615213394,0.09650750458240509,0.8544478664795557,0.0,0.0,0.024807780981063843,0.013569969683885574,2.7813857992490134,0.022052261978387833,0.09860435128211975
9,0.06413638591766357,0.8712823165090461,0.013993992232371119,0.007748151431243107,0.027153756469488144,0.01420271024107933,2.952499852682415,0.06176125258207321,0.060539547353982925,0.09968004375696182,0.8386279493570328,0.057399877064758596,0.03140554834196033,0.03044028952717781,0.016699332743883133,2.7396705746650696,0.03331873565912247,0.10177285224199295
10,0.06250461935997009,0.872775670101768,0.025329659820168583,0.015167663399686141,0.027322931215167046,0.01427314430475235,2.9684834329705487,0.06404024362564087,0.06727511435747147,0.09963379055261612,0.8544478664795557,0.0,0.0,0.024592680856585503,0.013522453606128693,2.714307129383087,0.024210121482610703,0.09367195516824722
11,0.06099985912442207,0.8757573981034128,0.002920149256976366,0.001512976834304649,0.025060446932911873,0.013162005692720413,2.9421844720840453,0.0650029182434082,0.06194602698087692,0.0748715028166771,0.8544478664795557,0.0,0.0,0.0245408583432436,0.013357785530388355,2.8937102556228638,0.02683805674314499,0.085357666015625
12,0.06986858695745468,0.8763347424958882,9.627706759787841e-05,4.816684534154391e-05,0.02993129938840866,0.01574198342859745,2.933356393010993,0.07162975519895554,0.06337468326091766,0.08106046915054321,0.8544478664795557,0.0,0.0,0.02588404156267643,0.014149250462651253,2.779595653216044,0.024264900013804436,0.08736414462327957
13,0.06468963623046875,0.8756835535952919,0.004246650649636833,0.0022611465604935994,0.023901669308543205,0.012575664557516575,2.9204477310180663,0.08241216093301773,0.06393343210220337,0.10734477639198303,0.8544478664795557,0.0,0.0,0.027941683307290077,0.015296075493097305,2.678153137365977,0.03268355131149292,0.10447507351636887
