epoch,split,loss,acc_all,acc_no_bg,f1_macro,iou_macro,d21_acc,d21_f1,d21_iou,d21_bin_acc_all,pred_bg_frac,lr,sec,d11_acc,d11_f1,d11_iou,d11_bin_acc_all,d22_acc,d22_f1,d22_iou,d22_bin_acc_all
1,train,2.391738102152631,0.3855377944199355,0.22312216564908727,0.23324087642354535,0.1370714290035128,0.8873517095671147,0.290867452612872,0.1748255309053143,0.9372550590887886,0.39150120661808896,0.0002999487700838458,22.991819620132446,0.9205192851585988,0.3509285614488128,0.21887544392871286,0.97297273649195,0.951753738809566,0.3158700953497188,0.19323285330396087,0.9870786866940899
1,val,1.2985718448956807,0.6138829588890076,0.6161786317825317,0.5917080131966306,0.44776617724203965,0.9625015747035627,0.8059946412208653,0.676455324232465,0.972246381971496,0.5022347370783488,0.0002999487700838458,22.991819620132446,0.9579336613558894,0.7598312404383183,0.6140127668846095,0.9793373107909401,0.9672906128259321,0.663156085999072,0.5014868473342209,0.9873586866589948
2,train,2.185627006150626,0.4802764679168488,0.28640896014191886,0.33020256901594847,0.2025836598224106,0.9139272275574566,0.37605448422719856,0.23629301099355218,0.9598618620758395,0.47818878814057036,0.0002997951154458088,17.778451442718506,0.898023808632066,0.3535206069714608,0.21830207740486227,0.9392984030129304,0.9438435460937968,0.032312647665115005,0.0167704854828465,0.9885323264381349
2,val,2.105274041493734,0.23879470924536386,0.424314280351003,0.3418354456543158,0.22084150947342807,0.8843062581154211,0.41421177805207715,0.26247192486292664,0.9585844251843878,0.15960320581992468,0.0002997951154458088,17.778451442718506,0.920315740255841,0.6723914479167284,0.5067503950626678,0.9243849012586093,0.9432114512467803,0.06687645938087393,0.0356208379412623,0.9885468377006615
3,train,2.1431103753043224,0.5268913749214652,0.29460798540002814,0.35109737277347136,0.2191016147804686,0.9214470380199947,0.3954108140780866,0.2535785369773623,0.9673424033851157,0.53200482988691,0.00029953914139310266,18.017123699188232,0.9169365966752357,0.3841819776674026,0.24300741676816637,0.9663758177856565,0.9496434201576167,0.318765012212126,0.1941173968261801,0.9860693658147739
3,val,0.9652186632156372,0.863434781630834,0.6467771927515665,0.6805417823623325,0.5320536214657612,0.9727518678407563,0.8527028026879534,0.7439831215964258,0.9869045681422849,0.7703945636749268,0.00029953914139310266,18.017123699188232,0.9697249840103025,0.831720263672175,0.7125122046865494,0.9879910786945851,0.9736908153570843,0.737749708978047,0.5875339029560367,0.9931464301214512
4,train,2.1011550359792643,0.5145766785094789,0.3041040398753606,0.36041426513248137,0.22563604898131015,0.9249044991274967,0.40743314376162,0.2624853087347807,0.9709467854532424,0.5125060181517701,0.00029918102335755686,18.06622552871704,0.912794230635154,0.3649636131383794,0.22851703831120238,0.9651657317901091,0.9497268481256602,0.25797224664570734,0.15178986881806447,0.9889388717970728
4,val,0.8906716803709666,0.8354676167170206,0.7057226697603861,0.7096717688714066,0.5579239912280557,0.9366221025443391,0.610927144427046,0.4401946608432801,0.9832530551485785,0.7078726987044016,0.00029918102335755686,18.06622552871704,0.9490142353233718,0.7474395012600228,0.5973450020172835,0.9746259053547425,0.9627908357071092,0.5932749692184279,0.4220613086595995,0.9913007100422412
5,train,2.087716813687678,0.56432950746763,0.2991891674749501,0.36577220790671605,0.2300779707670125,0.9265569448627824,0.41054862935545505,0.2653914876860241,0.9726876745690093,0.5752821168699465,0.00029872100677538467,18.189620971679688,0.9297204075623802,0.4066957064532386,0.2625612083059131,0.9775423703493027,0.9473557394200216,0.33177843507662946,0.20361767397917524,0.9835636165591469
5,val,0.6722534447908401,0.841675321261088,0.7608892718950907,0.7746503919433673,0.6381804398365916,0.972845562726118,0.832860912161509,0.7143160482903643,0.9890924241806962,0.7041203081607819,0.00029872100677538467,18.189620971679688,0.9813639237742374,0.8880138561190914,0.7991753788809889,0.9891997443304358,0.968680652460019,0.7232020963531127,0.5683446165386896,0.988319651285731
